sweep	gR
14685	-8.28229875E-002
14686	-1.40099855E-001
14687	-3.17046386E-002
14688	-1.75804942E-001
14689	1.42687035E-002
14690	-1.04109338E-001
14691	-7.49361369E-002
14692	6.12271022E-002
14693	2.88160288E-002
14694	1.09690250E-002
14695	5.02409386E-003
14696	5.97180119E-002
14697	5.70944610E-002
14698	4.68347038E-003
14699	1.16024788E-002
14700	1.14435786E-002
14701	1.01877119E-001
14702	1.10828928E-001
14703	-7.67419852E-003
14704	1.47845122E-001
14705	2.21990106E-001
14706	1.71690436E-001
14707	3.68962391E-002
14708	1.23923761E-002
14709	-5.15704369E-002
14710	3.74838549E-002
14711	-5.96365719E-003
14712	2.69948320E-002
14713	1.52351828E-002
14714	-8.86097936E-002
14715	-1.93648430E-001
14716	-1.70935278E-001
14717	1.67062667E-002
14718	-7.50202658E-002
14719	-1.28348384E-001
14720	2.66440835E-004
14721	2.57220216E-002
14722	-8.46359767E-002
14723	-1.37303616E-001
14724	-2.62351535E-001
14725	-2.44091743E-001
14726	-1.59167008E-001
14727	-1.31728451E-001
14728	-2.82288912E-001
14729	-1.55840057E-001
14730	-1.85831159E-001
14731	-2.58486311E-001
14732	-1.99151838E-001
14733	-8.59835703E-002
14734	-1.97998511E-001
14735	5.62550686E-002
14736	-1.61074133E-002
14737	5.66512415E-003
14738	-7.36357512E-002
14739	-8.92796438E-002
14740	-8.91879107E-002
14741	-1.53496933E-001
14742	-1.70997710E-001
14743	-6.72245020E-002
14744	-1.11048937E-001
14745	4.58287026E-002
14746	-5.33636455E-002
14747	-9.09727227E-002
14748	-3.92084786E-001
14749	-3.49205652E-001
14750	-2.92165980E-001
14751	-2.94358675E-001
14752	-2.37358776E-001
14753	-2.32872935E-001
14754	-3.24948128E-001
14755	-9.20573967E-002
14756	-6.53168718E-002
14757	-1.07734018E-001
14758	-1.02354747E-001
14759	3.03397084E-003
14760	4.02187594E-002
14761	7.11300079E-002
14762	1.55894183E-001
14763	7.72325468E-002
14764	7.53308638E-002
14765	-8.88988532E-002
14766	-1.26952471E-001
14767	-1.60857505E-001
14768	-1.05701657E-001
14769	-1.34940435E-001
14770	-6.75589158E-002
14771	-4.07053628E-002
14772	2.17181713E-002
14773	3.36463959E-002
14774	2.79403513E-002
14775	3.07571832E-002
14776	5.79900287E-002
14777	-1.25955121E-002
14778	-2.64871677E-003
14779	1.38439763E-001
14780	1.63299683E-001
14781	7.35105649E-002
14782	-1.81667345E-001
14783	-1.08710798E-001
14784	6.46006348E-002
14785	3.72485574E-002
14786	-2.65384740E-002
14787	-3.48540288E-002
14788	3.79700355E-002
14789	1.95495592E-002
14790	-1.06868662E-001
14791	1.00306664E-001
14792	5.31181097E-002
14793	5.96072923E-003
14794	-9.03414529E-002
14795	1.69499951E-002
14796	5.45689853E-003
14797	2.33367583E-004
14798	1.47191964E-001
14799	-1.54387041E-002
14800	5.57253101E-002
14801	2.63637785E-002
14802	7.70311078E-002
14803	-5.48099519E-002
14804	-1.45069607E-001
14805	-2.32956934E-001
14806	-3.62522398E-002
14807	-1.18065501E-002
14808	-1.96693431E-002
14809	-6.57327842E-002
14810	-7.83327077E-002
14811	-3.19344980E-002
14812	-1.74255170E-002
14813	-6.14528965E-002
14814	3.93281314E-002
14815	-7.13653726E-002
14816	-1.25057728E-001
14817	-9.41399239E-002
14818	-1.26420926E-001
14819	-1.12608576E-001
14820	-1.16146039E-001
14821	1.66060087E-001
14822	1.72259045E-001
14823	1.31254750E-001
14824	9.33567160E-002
14825	-1.67675255E-003
14826	-6.47125370E-003
14827	4.63008186E-002
14828	-3.54101996E-002
14829	-3.72601929E-002
14830	-5.30455437E-002
14831	-1.88420025E-001
14832	-2.11379697E-001
14833	-2.66295726E-001
14834	-1.40324931E-001
14835	-2.52131456E-001
14836	-1.54454599E-001
14837	-1.73282202E-001
14838	-1.70593261E-001
14839	-2.01234099E-001
14840	-2.37534605E-001
14841	-2.44852630E-001
14842	-2.59515861E-001
14843	-3.11589794E-001
14844	-2.43742970E-001
14845	-2.10225470E-001
14846	-2.30402666E-001
14847	-1.84977072E-001
14848	-2.09532936E-002
14849	-3.34295065E-002
14850	1.75726534E-002
14851	4.81842819E-002
14852	-1.30620917E-001
14853	-1.14669033E-001
14854	-5.72649698E-002
14855	-1.12554648E-001
14856	-1.05706697E-001
14857	-1.02171989E-001
14858	9.41875263E-002
14859	-1.01731785E-001
14860	2.86517832E-002
14861	-7.72416440E-002
14862	-7.26804216E-002
14863	-1.51373899E-001
14864	-3.14519572E-002
14865	-1.19487323E-001
14866	-1.17597014E-001
14867	-3.62541737E-002
14868	-9.00378926E-002
14869	1.19824181E-001
14870	1.08059186E-001
14871	9.51425895E-002
14872	8.66695756E-002
14873	9.21850156E-002
14874	7.69152736E-002
14875	-7.66668991E-002
14876	-1.20699230E-001
14877	-4.30447953E-001
14878	-3.76117616E-001
14879	-2.80298503E-001
14880	-3.60966278E-001
14881	-2.49079008E-001
14882	-2.81943927E-001
14883	4.39731301E-002
14884	1.51015189E-003
14885	-8.68545191E-002
14886	-1.21837494E-001
14887	-3.46084460E-002
14888	-2.89047963E-001
14889	-1.46560243E-002
14890	-1.72459604E-001
14891	-6.39329274E-002
14892	-4.04027258E-002
14893	-1.00445013E-001
14894	-1.07920543E-001
14895	7.95556784E-002
14896	1.17687146E-001
14897	3.88921791E-002
14898	1.11230473E-001
14899	6.89774764E-002
14900	1.25241209E-002
14901	-1.21982060E-001
14902	-5.94142361E-002
14903	6.56309327E-002
14904	-2.10962160E-002
14905	-1.69593089E-001
14906	-1.21742674E-001
14907	-1.43788125E-001
14908	-2.09793924E-001
14909	-1.53483353E-001
14910	-1.31410898E-001
14911	-1.19149346E-002
14912	9.24079819E-002
14913	5.30474801E-002
14914	3.67759298E-002
14915	6.35991439E-002
14916	5.11391701E-002
14917	6.80194624E-002
14918	4.21278005E-002
14919	4.01393607E-002
14920	8.94883838E-002
14921	6.10698676E-002
14922	1.59124587E-002
14923	5.44607782E-002
14924	7.15465049E-002
14925	1.52088552E-002
14926	4.21463507E-002
14927	-1.81500275E-001
14928	-1.41349232E-001
14929	-1.08744395E-001
14930	-1.63045720E-001
14931	-1.23600964E-001
14932	-1.11751049E-001
14933	-1.16033077E-001
14934	1.03679587E-002
14935	2.02744182E-002
14936	-1.81643428E-002
14937	6.92154106E-002
14938	7.21638460E-002
14939	2.84444797E-002
14940	1.15362950E-001
14941	2.36660614E-001
14942	2.12481066E-001
14943	1.01816779E-001
14944	7.46287668E-002
14945	1.43951159E-001
14946	2.63756733E-001
14947	3.10567582E-001
14948	8.98204200E-002
14949	9.01645281E-002
14950	1.19524102E-001
14951	1.03606139E-001
14952	2.97478200E-002
14953	5.72401830E-002
14954	4.16165930E-001
14955	2.18115717E-001
14956	3.95006889E-001
14957	3.47717282E-001
14958	2.03375081E-002
14959	-2.65856008E-002
14960	1.50175486E-001
14961	1.74098085E-001
14962	4.05272119E-002
14963	2.38489895E-002
14964	-6.89553110E-003
14965	1.68639663E-001
14966	2.14119190E-001
14967	2.42613169E-001
14968	2.15659714E-001
14969	1.10865376E-001
14970	1.84550212E-001
14971	3.44423249E-001
14972	2.68543541E-001
14973	2.46428843E-001
14974	3.39097306E-001
14975	3.11650058E-001
14976	2.96941173E-001
14977	2.57018611E-001
14978	2.76415144E-001
14979	2.05791472E-001
14980	1.04970031E-001
14981	6.61433332E-002
14982	9.53251485E-002
14983	5.90755319E-003
14984	4.67899407E-002
14985	6.14963944E-002
14986	3.35621729E-002
14987	1.67062804E-001
14988	2.92241610E-001
14989	1.80366420E-001
14990	5.44827045E-002
14991	5.40921035E-002
14992	2.15906039E-003
14993	7.81991267E-002
14994	1.26138293E-001
14995	1.68798360E-001
14996	8.54444673E-002
14997	6.50323919E-002
14998	1.17911971E-002
14999	5.63007588E-002
15000	1.13240876E-001
15001	8.19155518E-002
15002	1.03047686E-001
15003	1.31251704E-001
15004	1.48426631E-001
15005	1.19549885E-001
15006	1.95007302E-001
15007	2.07755270E-001
15008	1.71768499E-001
15009	2.04503189E-001
15010	2.27260039E-001
15011	2.27209330E-001
15012	1.72677018E-002
15013	7.66613576E-002
15014	1.26947516E-001
15015	8.56344202E-002
15016	1.19246392E-002
15017	3.16493633E-002
15018	-7.22520327E-002
15019	-3.65931872E-002
15020	-2.97975997E-002
15021	3.38633323E-002
15022	-1.48180632E-001
15023	1.03539874E-001
15024	1.67002022E-001
15025	1.27799240E-002
15026	1.58649657E-002
15027	1.79363819E-002
15028	-4.30799931E-002
15029	3.01757564E-003
15030	-6.49536881E-002
15031	-1.34806958E-001
15032	-1.53955167E-001
15033	-1.36759691E-001
15034	-2.05908384E-001
15035	-2.32643095E-001
15036	-2.77058019E-001
15037	-3.38059460E-001
15038	-2.60107976E-001
15039	-2.63026657E-001
15040	-2.19826581E-001
15041	-1.03838866E-001
15042	-1.42449891E-001
15043	-2.27440223E-001
15044	-3.08298813E-001
15045	-8.50359711E-002
15046	-9.32522646E-002
15047	-2.10198029E-001
15048	-2.26900686E-001
15049	-1.39533274E-001
15050	-1.54158681E-001
15051	-4.93872051E-002
15052	-4.05817739E-003
15053	-3.85798194E-002
15054	1.73120534E-003
15055	6.86984988E-002
15056	-8.88654511E-002
15057	-1.01983199E-001
15058	3.82984627E-002
15059	4.78262757E-002
15060	7.32433275E-002
15061	9.75189020E-002
15062	6.55773787E-003
15063	1.01768546E-001
15064	1.38515648E-001
15065	1.83540494E-001
15066	1.27678206E-001
15067	8.09487509E-002
15068	3.47357032E-002
15069	3.52741206E-002
15070	7.61762675E-002
15071	1.31393633E-001
15072	1.07970594E-001
15073	1.86784321E-001
15074	1.24608561E-001
15075	1.05137377E-001
15076	2.27128107E-001
15077	2.80998900E-001
15078	1.68459151E-001
15079	1.56270473E-001
15080	2.18433393E-001
15081	2.20879337E-001
15082	3.11604287E-001
15083	3.69516406E-001
15084	3.35929483E-001
15085	3.23202326E-001
15086	2.30785012E-001
15087	9.10222465E-002
15088	9.28757905E-002
15089	1.02506991E-001
15090	7.17885940E-002
15091	-1.19027800E-001
15092	-7.10215764E-002
15093	-1.29143917E-001
15094	-5.61985377E-002
15095	-1.82108840E-001
15096	-1.58106120E-001
15097	-2.40100423E-001
15098	-2.00840702E-001
15099	-1.77817112E-001
15100	-1.34108986E-001
15101	-1.46312387E-001
15102	-9.36901643E-002
15103	2.06035379E-002
15104	2.12601475E-002
15105	2.45155725E-002
15106	-1.22639213E-001
15107	-1.83217098E-001
15108	-1.72670666E-001
15109	-2.39615895E-001
15110	-2.53444382E-001
15111	-2.81554870E-001
15112	-2.34493794E-001
15113	-3.18874848E-001
15114	-5.14063675E-002
15115	-1.39768078E-002
15116	1.47097097E-001
15117	4.04283732E-002
15118	-2.07589499E-001
15119	-2.13676265E-001
15120	-1.20139007E-001
15121	-6.39019134E-002
15122	5.64688153E-002
15123	-2.60143738E-002
15124	8.15449564E-003
15125	1.22194642E-001
15126	1.74301514E-001
15127	1.09608248E-001
15128	-1.16125448E-003
15129	-2.25665948E-002
15130	1.72714481E-001
15131	1.48511432E-001
15132	7.53121038E-002
15133	1.76031935E-001
15134	2.69323925E-002
15135	2.69110208E-001
15136	-6.99837813E-002
15137	-1.78830063E-002
15138	-5.51552343E-002
15139	-1.67319328E-001
15140	-1.48287246E-001
15141	-1.24455766E-001
15142	-6.73204425E-002
15143	-9.91421581E-002
15144	-5.08325902E-002
15145	-1.30071136E-001
15146	-1.13759280E-001
15147	-1.78398227E-001
15148	-1.75558683E-001
15149	-1.63818888E-001
15150	-1.20937376E-001
15151	3.45709908E-002
15152	-1.40110962E-001
15153	2.74177476E-002
15154	2.24126401E-001
15155	9.73463413E-002
15156	-8.79088745E-002
15157	-8.43787809E-002
15158	-8.59321190E-003
15159	-3.97373204E-002
15160	2.47197740E-001
15161	-3.23877676E-002
15162	6.09688664E-002
15163	7.65512419E-002
15164	8.69707997E-002
15165	5.82787195E-002
15166	-1.66922598E-002
15167	-5.01811975E-002
15168	2.05372440E-001
15169	1.33797614E-001
15170	2.30504569E-001
15171	1.66906290E-001
15172	1.62054487E-001
15173	1.79838935E-001
15174	1.69023479E-001
15175	4.67899681E-002
15176	3.79049600E-002
15177	5.49923995E-002
15178	2.16719206E-002
15179	4.67601334E-002
15180	-7.85912978E-002
15181	1.44296175E-001
15182	3.73412186E-002
15183	-1.33722983E-001
15184	1.19029749E-001
15185	1.75081059E-001
15186	2.87755832E-001
15187	1.32211589E-001
15188	-6.04973346E-002
15189	-1.54707770E-001
15190	-1.25286069E-001
15191	-7.79300845E-002
15192	1.38801867E-002
15193	5.04278200E-002
15194	1.32287103E-001
15195	1.90715061E-002
15196	5.24136721E-002
15197	-5.47462705E-002
15198	-1.38268492E-001
15199	-8.12450200E-002
15200	-7.95553381E-002
15201	-1.63358198E-002
15202	-6.44304613E-002
15203	-4.99609526E-002
15204	-9.69474201E-002
15205	1.13451110E-001
15206	4.45756624E-002
15207	1.54373964E-001
15208	1.40279013E-001
15209	-2.96318955E-002
15210	1.84409311E-001
15211	2.28918159E-001
15212	1.22056827E-001
15213	-2.63731017E-002
15214	1.10304606E-001
15215	1.24331951E-001
15216	2.05658681E-001
15217	6.98068793E-002
15218	3.09264497E-001
15219	3.98151304E-001
15220	2.89623472E-001
15221	1.10954913E-001
15222	1.13593992E-001
15223	1.38980561E-001
15224	1.12680607E-001
15225	1.10243584E-001
15226	2.29154180E-001
15227	1.97531687E-001
15228	2.44744776E-001
15229	2.57173799E-001
15230	1.02585802E-001
15231	1.52078933E-001
15232	1.74170721E-001
15233	2.50866343E-001
15234	2.35926230E-001
15235	2.56510171E-001
15236	2.27358927E-001
15237	3.34552804E-001
15238	1.97064595E-001
15239	2.39332384E-001
15240	2.25507726E-001
15241	1.28401682E-001
15242	6.29449117E-002
15243	1.23360834E-001
15244	1.61344725E-001
15245	1.38625265E-001
15246	3.01369584E-001
15247	3.31489778E-001
15248	3.29020577E-001
15249	2.91657314E-001
15250	1.56279836E-001
15251	3.56991588E-001
15252	4.07830347E-001
15253	1.03828560E-001
15254	6.93752337E-002
15255	2.73507235E-001
15256	1.31111916E-001
15257	1.14123025E-001
15258	3.11063619E-001
15259	3.00594479E-001
15260	1.84723980E-001
15261	2.15691312E-001
15262	2.05187390E-001
15263	1.05157052E-001
15264	1.34556760E-001
15265	8.61768412E-002
15266	-6.23323573E-002
15267	-1.24430101E-001
15268	-2.60088756E-001
15269	-2.97938803E-001
15270	-1.71204801E-002
15271	6.09134918E-002
15272	9.57448666E-002
15273	7.93596780E-002
15274	3.76447192E-002
15275	2.01041703E-002
15276	1.23017398E-001
15277	7.42882661E-002
15278	4.81379664E-002
15279	-1.72923480E-001
15280	-1.48892849E-001
15281	-1.10130078E-001
15282	1.90638516E-002
15283	4.35116380E-002
15284	2.32717249E-001
15285	1.63154304E-001
15286	7.01993520E-002
15287	-1.67937508E-001
15288	-4.35961352E-002
15289	3.12176066E-002
15290	-2.34904954E-001
15291	-2.58016605E-001
15292	-1.26791748E-001
15293	-7.08959043E-002
15294	-2.68258378E-001
15295	-9.26741428E-002
15296	9.17897953E-002
15297	5.28543458E-002
15298	8.84692474E-002
15299	1.35349085E-001
15300	8.34226951E-002
15301	1.52431942E-001
15302	9.66095175E-002
15303	5.67122627E-002
15304	3.73732127E-002
15305	-2.99818404E-003
15306	-2.71253634E-002
15307	-5.80210648E-003
15308	3.05036794E-002
15309	4.11005876E-002
15310	4.90686832E-002
15311	-3.25601836E-002
15312	-3.02829559E-002
15313	6.57758050E-003
15314	-7.51813125E-002
15315	-4.65622137E-002
15316	-6.08639304E-002
15317	-1.05040563E-001
15318	2.05047650E-002
15319	-4.06997438E-002
15320	7.39122266E-002
15321	4.52432287E-002
15322	-3.86204823E-002
15323	6.49190166E-002
15324	-1.27969617E-001
15325	-1.06170847E-001
15326	-1.39360898E-001
15327	-1.02442516E-001
15328	-8.68752492E-002
15329	-1.00567452E-001
15330	-1.86537440E-001
15331	-1.40751504E-001
15332	-1.75900051E-001
15333	-1.41837869E-001
15334	-2.52414744E-001
15335	-1.05255204E-001
15336	-1.95082654E-001
15337	-1.74751522E-001
15338	-9.53682783E-002
15339	-3.21431544E-002
15340	-4.68714662E-002
15341	-1.82980510E-003
15342	1.46970370E-001
15343	1.87235030E-001
15344	5.55600488E-002
15345	7.59548104E-002
15346	-9.79708837E-002
15347	-3.10625460E-002
15348	9.28542887E-002
15349	-5.40034524E-002
15350	4.30338366E-003
15351	-2.98208507E-002
15352	7.46491089E-002
15353	1.98571848E-001
15354	1.61966742E-001
15355	1.99684763E-001
15356	2.54367227E-001
15357	1.71152752E-001
15358	1.60207201E-001
15359	2.10030972E-001
15360	1.35972188E-001
15361	9.72749552E-002
15362	1.20511990E-001
15363	1.71227301E-001
15364	4.16091572E-002
15365	6.68737632E-002
15366	1.39566639E-001
15367	1.33366788E-001
15368	1.32902881E-001
15369	-6.13317301E-002
15370	-2.25768934E-002
15371	6.77159124E-002
15372	1.09588891E-001
15373	1.93811999E-001
15374	1.22919763E-001
15375	1.91986190E-002
15376	3.34907013E-002
15377	3.34619688E-001
15378	2.98124050E-001
15379	3.00427759E-001
15380	3.21740414E-001
15381	2.68564338E-001
15382	1.00344961E-001
15383	1.46930158E-001
15384	1.22304776E-001
15385	1.88400993E-001
15386	1.38801554E-001
15387	2.48601623E-001
15388	2.82675758E-001
15389	1.96390133E-001
15390	1.18952169E-001
15391	-2.01412376E-001
15392	-2.31675945E-001
15393	-2.75780448E-001
15394	-3.26175782E-001
15395	-2.90870969E-001
15396	-2.94653630E-002
15397	-1.35153144E-002
15398	-3.21363915E-002
15399	3.75898143E-002
15400	3.15639238E-002
15401	-7.91313230E-003
15402	1.73255533E-002
15403	3.25227849E-002
15404	-5.41130834E-002
15405	-3.95550598E-002
15406	-1.27432542E-001
15407	1.76577707E-001
15408	1.47869037E-001
15409	1.80271945E-001
15410	8.72786338E-002
15411	7.07070445E-002
15412	1.01486573E-001
15413	7.30823452E-002
15414	1.53822880E-002
15415	-7.82170319E-002
15416	1.03001078E-001
15417	8.35977438E-002
15418	5.92511937E-002
15419	1.08504093E-001
15420	5.16136271E-002
15421	1.30139262E-001
15422	1.62884386E-001
15423	4.80999213E-002
15424	5.96040547E-002
15425	8.36950747E-002
15426	3.08632724E-001
15427	1.43080628E-001
15428	2.13443055E-002
15429	7.87530301E-003
15430	8.01308156E-002
15431	2.57580164E-001
15432	1.89237573E-001
15433	8.42608916E-002
15434	1.19380950E-001
15435	1.39492301E-001
15436	7.26049345E-002
15437	3.47851198E-002
15438	1.29041363E-001
15439	7.28408544E-002
15440	-4.20242756E-002
15441	-1.37120444E-001
15442	-4.82673389E-002
15443	-1.04097459E-001
15444	-5.43117655E-002
15445	1.09391895E-002
15446	9.56770809E-003
15447	1.04229472E-001
15448	-2.85324394E-001
15449	-3.20991992E-001
15450	-4.00017701E-001
15451	-2.44233485E-001
15452	-1.61464421E-001
15453	-1.44562545E-001
15454	-1.29617098E-001
15455	1.26894824E-001
15456	1.14073586E-001
15457	8.93009715E-002
15458	2.88494023E-001
15459	2.79557387E-001
15460	3.18110550E-001
15461	2.92014569E-001
15462	2.26565153E-001
15463	2.60762418E-001
15464	1.85232828E-001
15465	1.27294207E-001
15466	1.97822629E-001
15467	2.02677173E-001
15468	2.19009005E-001
15469	2.13867837E-001
15470	1.71556752E-001
15471	1.03498475E-001
15472	1.03747763E-001
15473	-6.78077487E-002
15474	1.76461534E-002
15475	-3.54025527E-002
15476	6.13507949E-002
15477	3.17952962E-002
15478	1.27090149E-001
15479	8.70780972E-002
15480	1.37016208E-001
15481	1.76630810E-001
15482	2.00363667E-001
15483	2.26184887E-001
15484	-1.20254256E-002
15485	-7.54349499E-002
15486	-4.96033462E-002
15487	-4.29094167E-002
15488	-1.54249589E-001
15489	-1.80238567E-002
15490	1.47083769E-001
15491	4.48960565E-002
15492	1.65286638E-001
15493	1.74354074E-001
15494	1.84280681E-001
15495	2.32690294E-001
15496	2.20470036E-001
15497	2.26498899E-001
15498	1.91001556E-001
15499	2.02655479E-001
15500	7.94466218E-002
15501	1.52127583E-001
15502	-5.54653805E-002
15503	-4.36836565E-002
15504	-4.21002251E-002
15505	-1.87815132E-001
15506	-1.40633164E-003
15507	3.19554947E-002
15508	6.85590111E-002
15509	1.21053070E-001
15510	-3.76400468E-002
15511	-6.73322629E-002
15512	6.16421810E-003
15513	9.76072024E-002
15514	-5.76657555E-002
15515	-9.72468564E-002
15516	-1.66274338E-002
15517	1.55237266E-001
15518	1.76500462E-001
15519	1.42380980E-001
15520	5.14798978E-002
15521	1.82587722E-002
15522	1.01022328E-001
15523	1.08797521E-001
15524	1.07497371E-001
15525	1.85392575E-001
15526	1.16914323E-001
15527	1.16384219E-001
15528	-3.85308674E-003
15529	-4.22968548E-002
15530	-4.05705207E-002
15531	1.11074468E-001
15532	2.84266023E-002
15533	2.63729135E-002
15534	-3.00751468E-002
15535	1.30420741E-001
15536	2.02162284E-001
15537	2.65180758E-001
15538	3.04187132E-001
15539	2.66854873E-001
15540	1.36359007E-001
15541	1.24434492E-001
15542	1.62360062E-001
15543	3.88553696E-002
15544	8.27173629E-003
15545	1.17534510E-001
15546	1.56729407E-001
15547	2.19295938E-002
15548	1.48363562E-001
15549	-6.96114476E-002
15550	-3.63804832E-003
15551	-3.42496954E-003
15552	-8.34015524E-002
15553	-1.19294620E-001
15554	-1.80473157E-001
15555	-1.37587452E-001
15556	-1.64827730E-001
15557	-9.16043768E-002
15558	-2.89462609E-002
15559	-1.41466026E-001
15560	-1.57719004E-001
15561	-1.54650252E-001
15562	-1.79840597E-001
15563	-1.54776000E-001
15564	-3.95643878E-002
15565	-4.72125985E-002
15566	-1.23100117E-001
15567	-1.64302610E-001
15568	6.29900749E-002
15569	-7.98336963E-003
15570	-5.38334086E-002
15571	-2.31560130E-002
15572	2.04514215E-001
15573	2.09419585E-001
15574	1.92162681E-001
15575	1.91750906E-001
15576	2.91310866E-001
15577	3.17646199E-001
15578	1.73162406E-001
15579	1.85913331E-001
15580	9.71298439E-002
15581	2.28700507E-002
15582	2.66547210E-002
15583	1.97958840E-002
15584	1.24789719E-001
15585	1.62202007E-001
15586	9.35415937E-002
15587	1.19824220E-001
15588	1.71791498E-001
15589	1.86693936E-002
15590	1.58418607E-001
15591	1.81765904E-001
15592	1.39816387E-001
15593	1.43619715E-001
15594	-1.64132509E-002
15595	-1.44323999E-002
15596	-5.81722440E-002
15597	-1.40746331E-002
15598	-3.85940758E-004
15599	-4.84581816E-002
15600	-1.91699257E-003
15601	2.47672475E-001
15602	3.25574750E-001
15603	1.90121144E-001
15604	1.14892236E-001
15605	1.18732459E-001
15606	2.63563865E-001
15607	8.48658566E-002
15608	7.44522183E-002
15609	5.72410535E-002
15610	-1.06134063E-002
15611	7.69057065E-004
15612	7.87934754E-002
15613	6.05299900E-002
15614	1.93349603E-001
15615	1.11901794E-001
15616	6.29891592E-002
15617	2.02202839E-001
15618	2.27095933E-001
15619	1.43936120E-001
15620	1.41868135E-001
15621	2.14098227E-002
15622	1.22770921E-002
15623	-9.36682593E-002
15624	-6.89673090E-002
15625	4.53500839E-002
15626	4.48716734E-002
15627	-5.08949139E-004
15628	3.49509183E-004
15629	1.43754010E-003
15630	5.08350359E-002
15631	1.40057420E-001
15632	1.21294142E-001
15633	8.88687939E-002
15634	8.36686323E-002
15635	8.47098077E-002
15636	2.24318891E-002
15637	8.49035143E-003
15638	-6.31260997E-002
15639	-1.12012114E-001
15640	-1.96908604E-002
15641	-7.96364960E-002
15642	-2.75706570E-001
15643	-2.46005626E-001
15644	-2.45581492E-001
15645	-2.30388442E-001
15646	-1.99561561E-001
15647	-1.31049977E-001
15648	-1.73992314E-001
15649	-2.10048236E-001
15650	-1.51791174E-001
15651	-1.33052221E-001
15652	-1.18256540E-002
15653	-4.38555333E-002
15654	-1.22325109E-002
15655	-3.47684320E-002
15656	3.23120234E-002
15657	1.46480448E-002
15658	2.77437519E-003
15659	-1.30919353E-001
15660	-1.17018992E-001
15661	-1.43962641E-001
15662	3.41900262E-002
15663	4.28166378E-002
15664	1.20593234E-001
15665	1.99495350E-001
15666	2.50413756E-001
15667	4.80612300E-002
15668	1.04746262E-002
15669	-1.16976359E-002
15670	9.06914404E-002
15671	3.51023168E-002
15672	2.85158982E-002
15673	4.04003110E-003
15674	-2.63505473E-002
15675	-1.06205599E-001
15676	-6.75590985E-002
15677	-1.84380595E-001
15678	-8.40403156E-002
15679	-7.00504235E-002
15680	-3.30122134E-002
15681	-6.03610447E-003
15682	1.01198350E-002
15683	1.80514108E-002
15684	-1.23404513E-001
15685	1.50982425E-001
15686	1.48749964E-001
15687	8.49415870E-002
15688	8.26846427E-002
15689	1.32858019E-001
15690	1.66377971E-001
15691	1.42131567E-001
15692	-9.46302831E-002
15693	-8.69187452E-002
15694	-1.08921627E-001
15695	-1.01283460E-001
15696	-5.28924639E-002
15697	-7.20805622E-002
15698	-2.34185922E-001
15699	-2.12937443E-001
15700	-3.24941709E-001
15701	-3.97558984E-001
15702	-1.99589365E-001
15703	-1.41441299E-001
15704	-1.35166518E-001
15705	-1.70966378E-001
15706	-6.02387386E-002
15707	-9.23780901E-002
15708	-1.56266963E-001
15709	-2.24313880E-001
15710	-2.05291585E-001
15711	-1.90105141E-001
15712	-1.31751110E-001
15713	-4.13058495E-001
15714	-2.91187424E-001
15715	-3.85906157E-001
15716	-4.64374113E-001
15717	-4.07490402E-001
15718	-3.36628579E-001
15719	-2.98672090E-001
15720	-3.20086938E-001
15721	-3.25648555E-001
15722	-4.00927782E-001
15723	-3.51456456E-001
15724	-3.98505965E-001
15725	-3.74512920E-001
15726	-1.67917851E-001
15727	-2.00357362E-001
15728	-1.56940146E-001
15729	-1.82769689E-001
15730	-1.24206516E-001
15731	4.73556832E-003
15732	-5.24363062E-002
15733	-1.23322189E-001
15734	-6.43804859E-002
15735	-1.33759774E-001
15736	-4.59808009E-002
15737	-9.44616056E-005
15738	1.99309301E-002
15739	6.61591474E-002
15740	1.09421077E-001
15741	1.47411782E-001
15742	1.40334385E-001
15743	-4.76483951E-002
15744	1.46566365E-002
15745	2.64928242E-002
15746	-2.28001254E-001
15747	-3.47674430E-001
15748	-1.60815523E-001
15749	-9.50098869E-002
15750	-9.73969814E-002
15751	-1.27813313E-001
15752	9.02982962E-002
15753	-1.09190048E-002
15754	-1.45312091E-001
15755	-7.62307872E-002
15756	-1.53428645E-001
15757	-1.06812777E-001
15758	-5.53847077E-002
15759	2.50043061E-002
15760	4.11946728E-003
15761	1.71747409E-001
15762	1.75592858E-001
15763	2.43441277E-001
15764	1.24276671E-001
15765	2.61173045E-002
15766	9.10417583E-002
15767	2.63681953E-001
15768	3.74421065E-001
15769	2.48726999E-001
15770	3.28689150E-001
15771	3.05934042E-001
15772	3.30732924E-001
15773	1.02705534E-001
15774	-7.22606763E-003
15775	1.60842443E-001
15776	1.63510398E-001
15777	2.36884628E-001
15778	9.12931147E-002
15779	7.54848819E-002
15780	1.86881869E-001
15781	-1.03620575E-001
15782	-2.67346234E-001
15783	-1.03081476E-001
15784	1.65751255E-001
15785	1.88835549E-001
15786	1.72257047E-001
15787	1.98597436E-004
15788	-3.54178079E-002
15789	-2.26377712E-002
15790	-3.49411095E-004
15791	2.42988635E-002
15792	2.15677580E-001
15793	1.74478375E-001
15794	2.71173998E-002
15795	-1.99432149E-002
15796	-1.46419318E-003
15797	7.88610477E-002
15798	-2.14438478E-001
15799	-4.94681103E-002
15800	-1.02344036E-001
15801	-5.09620820E-002
15802	-4.60611914E-002
15803	7.01462056E-002
15804	7.20186854E-002
15805	3.09723017E-002
15806	4.43090721E-002
15807	1.39210113E-002
15808	-8.55671117E-004
15809	1.81401470E-002
