sweep	g1
237	2.30375823E+003
238	2.49263952E+003
239	2.52226939E+003
240	2.41868528E+003
241	2.55717594E+003
242	2.60043556E+003
243	2.32466087E+003
244	2.28877737E+003
245	2.23597326E+003
246	1.97601336E+003
247	1.91186631E+003
248	1.75595232E+003
249	1.81834217E+003
250	1.85452313E+003
251	1.87600893E+003
252	1.86833562E+003
253	1.80438623E+003
254	2.03118893E+003
255	2.12171758E+003
256	2.00354452E+003
257	1.99122748E+003
258	1.96330992E+003
259	2.13332401E+003
260	2.23139932E+003
261	2.25253108E+003
262	2.12193519E+003
263	2.31726998E+003
264	2.28039441E+003
265	2.10200834E+003
266	2.16436215E+003
267	1.79417220E+003
268	1.78824704E+003
269	1.97476030E+003
270	1.91372080E+003
271	1.84256057E+003
272	1.78563630E+003
273	1.89249036E+003
274	1.87141101E+003
275	1.95069648E+003
276	2.13119915E+003
277	2.15520852E+003
278	2.26866532E+003
279	2.26814952E+003
280	2.15052713E+003
281	2.16346889E+003
282	1.82893420E+003
283	1.82875384E+003
284	1.80402113E+003
285	1.73895840E+003
286	1.74237329E+003
287	2.10546505E+003
288	1.94656318E+003
289	2.09728546E+003
290	2.17699588E+003
291	2.04080046E+003
292	2.01358967E+003
293	1.88942076E+003
294	2.16373541E+003
295	2.27059820E+003
296	2.29464586E+003
297	2.30231695E+003
298	2.32473878E+003
299	2.41494900E+003
300	2.60726338E+003
301	2.59986652E+003
302	2.43591471E+003
303	2.54142689E+003
304	2.14823687E+003
305	2.16711418E+003
306	2.29345536E+003
307	2.26228922E+003
308	2.09903555E+003
309	2.18408048E+003
310	1.95336000E+003
311	2.24618105E+003
312	2.18866263E+003
313	2.04838697E+003
314	2.47418645E+003
315	2.34947010E+003
316	2.29356490E+003
317	2.48787882E+003
318	2.49264811E+003
319	2.56353232E+003
320	2.65332579E+003
321	2.63160134E+003
322	2.51830094E+003
323	2.82467681E+003
324	2.32409666E+003
325	2.24009362E+003
326	2.07992175E+003
327	2.04615498E+003
328	1.95388599E+003
329	2.31755066E+003
330	2.29838091E+003
331	2.05700907E+003
332	2.16729295E+003
333	2.20831139E+003
334	2.17807957E+003
335	2.13792398E+003
336	1.93932979E+003
337	1.86833810E+003
338	1.72063421E+003
339	1.84384362E+003
340	1.91981914E+003
341	2.08557872E+003
342	2.23857656E+003
343	2.23169812E+003
344	2.10347179E+003
345	1.93613947E+003
346	2.14535836E+003
347	2.24698712E+003
348	2.29986527E+003
349	2.00019926E+003
350	2.30492798E+003
351	1.87058653E+003
352	1.86298066E+003
353	1.89835931E+003
354	1.88042598E+003
355	1.52139681E+003
356	1.49250331E+003
357	1.51452850E+003
358	1.75233948E+003
359	1.73471259E+003
360	1.63926568E+003
361	1.58454802E+003
362	1.61890804E+003
363	1.54654495E+003
364	1.55063360E+003
365	1.29118663E+003
366	1.23842319E+003
367	1.38466448E+003
368	1.55352012E+003
369	1.65440271E+003
370	1.64508712E+003
371	1.66156449E+003
372	1.81515506E+003
373	1.76376647E+003
374	1.50501264E+003
375	1.77055302E+003
376	1.77034514E+003
377	1.70633386E+003
378	1.50745704E+003
379	1.80781898E+003
380	1.74196836E+003
381	1.76877856E+003
382	1.77175680E+003
383	1.59224966E+003
384	1.81320417E+003
385	1.58092268E+003
386	1.48286580E+003
387	1.62651791E+003
388	1.55508611E+003
389	1.55829356E+003
390	1.52339575E+003
391	1.96856724E+003
392	1.94096708E+003
393	1.91693689E+003
394	1.76765188E+003
395	1.70771074E+003
396	1.78270211E+003
397	1.74626832E+003
398	1.89896928E+003
399	1.89839399E+003
400	1.73201621E+003
401	1.71137573E+003
402	1.72129871E+003
403	1.68983841E+003
404	1.62541642E+003
405	1.39450676E+003
406	1.49689831E+003
407	1.44947798E+003
408	1.60903706E+003
409	1.81733227E+003
410	1.83665945E+003
411	2.32372586E+003
412	2.18726205E+003
413	2.06912427E+003
414	2.14012300E+003
415	2.06351056E+003
416	2.10126498E+003
417	2.12469076E+003
418	2.00393260E+003
419	2.03776372E+003
420	2.03191421E+003
421	2.15246945E+003
422	2.31261326E+003
423	2.20829084E+003
424	2.37125324E+003
425	2.18702986E+003
426	2.24046141E+003
427	2.25599340E+003
428	2.30826942E+003
429	2.32041539E+003
430	2.06506248E+003
431	2.21986294E+003
432	2.38678287E+003
433	2.47142327E+003
434	2.28484505E+003
435	2.25787795E+003
436	2.37115523E+003
437	2.30851825E+003
438	2.26560625E+003
439	2.18082466E+003
440	2.07585366E+003
441	1.63938812E+003
442	1.61312782E+003
443	1.58330738E+003
444	1.71704158E+003
445	2.01900823E+003
446	1.98641603E+003
447	1.88894620E+003
448	1.97481828E+003
449	1.98189201E+003
450	2.16974325E+003
451	2.16857936E+003
452	1.99346536E+003
453	2.24155739E+003
454	2.45732704E+003
455	2.48974821E+003
456	2.35101413E+003
457	2.34856146E+003
458	2.26544156E+003
459	2.30559073E+003
460	2.30362910E+003
461	2.61434739E+003
462	2.45948291E+003
463	2.61397080E+003
464	2.79222103E+003
465	2.76874467E+003
466	2.69246186E+003
467	2.58004545E+003
468	2.55627000E+003
469	2.59708677E+003
470	2.73012585E+003
471	2.64344010E+003
472	2.61223385E+003
473	2.56501834E+003
474	2.45338370E+003
475	2.49708303E+003
476	2.47253937E+003
477	2.50787856E+003
478	2.76094419E+003
479	2.82740290E+003
480	2.69028066E+003
481	2.48186560E+003
482	2.62948255E+003
483	2.42622354E+003
484	2.31688940E+003
485	2.51154573E+003
486	2.46891314E+003
487	2.48720099E+003
488	2.49492306E+003
489	2.38026745E+003
490	2.38805686E+003
491	3.03858661E+003
492	3.10094366E+003
493	3.02196476E+003
494	3.10425391E+003
495	3.17237479E+003
496	3.30448971E+003
497	3.28763387E+003
498	2.85675332E+003
499	2.94415008E+003
500	2.77206920E+003
501	2.67237491E+003
502	2.68291614E+003
503	2.59962725E+003
504	2.70279162E+003
505	2.67568470E+003
506	3.12727594E+003
507	3.19688169E+003
508	3.16529308E+003
509	3.23514805E+003
510	3.28437428E+003
511	2.83997538E+003
512	2.66070035E+003
513	3.07641610E+003
514	3.07281757E+003
515	2.82753287E+003
516	3.38207097E+003
517	3.31593146E+003
518	3.23927860E+003
519	2.70300024E+003
520	2.74526255E+003
521	2.54953815E+003
522	3.20152018E+003
523	3.22694513E+003
524	3.34483401E+003
525	3.06459946E+003
526	3.04220796E+003
527	2.86653451E+003
528	2.99226176E+003
529	2.95389489E+003
530	3.17593311E+003
531	3.17913913E+003
532	2.78853227E+003
533	2.56351809E+003
534	2.54411845E+003
535	2.21097608E+003
536	2.41249267E+003
537	2.42503960E+003
538	2.52041387E+003
539	2.45333024E+003
540	2.58154594E+003
541	2.64707055E+003
542	2.62491223E+003
543	2.91373902E+003
544	2.93737797E+003
545	2.91781963E+003
546	2.98042922E+003
547	3.17731582E+003
548	2.83012429E+003
549	2.87462199E+003
550	2.80017986E+003
551	2.91600897E+003
552	2.91308442E+003
553	2.85614648E+003
554	2.85782406E+003
555	2.95264423E+003
556	2.89090212E+003
557	3.09283347E+003
558	3.18131353E+003
559	3.15029335E+003
560	2.96376432E+003
561	2.83418597E+003
562	2.65372441E+003
563	2.72437968E+003
564	2.83355427E+003
565	3.04657684E+003
566	3.06379184E+003
567	2.88966743E+003
568	2.81956724E+003
569	3.01662365E+003
570	2.64491974E+003
571	2.55073900E+003
572	2.67155255E+003
573	2.70081600E+003
574	2.78294626E+003
575	2.86962806E+003
576	3.01734682E+003
577	2.70321982E+003
578	2.82079449E+003
579	2.74154302E+003
580	2.94793853E+003
581	3.18195198E+003
582	3.00196308E+003
583	2.97172187E+003
584	3.09606037E+003
585	2.62383066E+003
586	2.46677982E+003
587	2.56758490E+003
588	2.61464245E+003
589	2.36702416E+003
590	2.33080335E+003
591	2.32501339E+003
592	2.44336658E+003
593	2.53134170E+003
594	2.21202878E+003
595	2.42802247E+003
596	2.59871634E+003
597	2.35858077E+003
598	2.55072714E+003
599	2.87729923E+003
600	2.66691758E+003
601	2.81918783E+003
602	2.98428751E+003
603	2.63028966E+003
604	2.80968465E+003
605	2.70015307E+003
606	2.64890751E+003
607	2.62430169E+003
608	2.50146069E+003
609	2.40454051E+003
610	2.72452882E+003
611	2.64650938E+003
612	2.63706114E+003
613	2.75533864E+003
614	2.91508193E+003
615	2.83772959E+003
616	3.06906032E+003
617	3.11474674E+003
618	3.01563178E+003
619	2.96730569E+003
620	2.45600193E+003
621	2.48814643E+003
622	2.66823157E+003
623	2.59371131E+003
624	3.12964398E+003
625	2.98767750E+003
626	2.71544686E+003
627	2.75289338E+003
628	2.85149835E+003
629	3.03829373E+003
630	3.04820942E+003
631	3.00332524E+003
632	3.17737947E+003
633	2.85828460E+003
634	2.80905858E+003
635	3.08347036E+003
636	2.84199375E+003
637	2.67861516E+003
638	2.60694792E+003
639	2.60367275E+003
640	2.60293593E+003
641	2.93465964E+003
642	3.07512443E+003
643	3.13296989E+003
644	3.17977124E+003
645	3.02563316E+003
646	3.02845239E+003
647	3.96043327E+003
648	3.65347924E+003
649	3.50549993E+003
650	3.38818992E+003
651	3.38314524E+003
652	3.71861984E+003
653	3.94854704E+003
654	3.87299689E+003
655	3.82292420E+003
656	3.88071253E+003
657	4.11677038E+003
658	3.86563204E+003
659	3.84016911E+003
660	3.98743217E+003
661	3.74909506E+003
662	4.08607405E+003
663	4.15224906E+003
664	3.95199785E+003
665	4.18328988E+003
666	3.40510844E+003
667	3.42279647E+003
668	3.31717073E+003
669	3.23237835E+003
670	3.21853130E+003
671	3.13742257E+003
672	3.43729377E+003
673	3.46831472E+003
674	3.12084351E+003
675	3.26184415E+003
676	3.29036834E+003
677	3.30929395E+003
678	3.51244364E+003
679	3.45735539E+003
680	3.30214960E+003
681	3.21971818E+003
682	3.14177563E+003
683	3.42805126E+003
684	3.28780460E+003
685	3.39993256E+003
686	3.51906767E+003
687	3.88741859E+003
688	3.80831197E+003
689	3.81321401E+003
690	3.49951769E+003
691	3.63885490E+003
692	3.91038640E+003
693	4.02634815E+003
694	3.57531770E+003
695	3.52886403E+003
696	3.78455933E+003
697	3.74312337E+003
698	3.73086213E+003
699	3.63775022E+003
700	3.72726959E+003
701	3.73964296E+003
702	3.65750623E+003
703	3.70731344E+003
704	3.75539395E+003
705	3.68111782E+003
706	3.73806057E+003
707	3.72161314E+003
708	4.12958578E+003
709	4.27925368E+003
710	4.11653485E+003
711	4.12941219E+003
712	4.21710320E+003
713	4.12428243E+003
714	3.96964269E+003
715	3.73762768E+003
716	3.85352912E+003
717	4.05524961E+003
718	3.97892433E+003
719	3.90348933E+003
720	3.91220157E+003
721	3.83147602E+003
722	3.96085595E+003
723	4.07703387E+003
724	3.81586606E+003
725	3.68222833E+003
726	3.64164337E+003
727	3.70588510E+003
728	3.81692539E+003
729	3.75542706E+003
730	3.83293534E+003
731	3.80835479E+003
732	3.89056172E+003
733	4.26520095E+003
734	4.04966926E+003
735	4.00460928E+003
736	3.99538624E+003
737	4.21546692E+003
738	4.10142710E+003
739	4.18153577E+003
740	4.14943382E+003
741	4.03356433E+003
742	3.67483195E+003
743	3.61091586E+003
744	3.44319683E+003
745	3.78117314E+003
746	4.57721750E+003
747	4.57880324E+003
748	4.59417406E+003
749	4.44229816E+003
750	4.61283395E+003
751	4.99036536E+003
752	4.94398195E+003
753	4.58107606E+003
754	4.86102455E+003
755	4.82916499E+003
756	4.71167513E+003
757	4.57052005E+003
758	4.65542990E+003
759	4.52125254E+003
760	4.61606171E+003
761	4.65314768E+003
762	4.31005820E+003
763	4.49738506E+003
764	4.50835813E+003
765	4.27309940E+003
766	4.69277079E+003
767	4.50136304E+003
768	4.67424894E+003
769	4.61808185E+003
770	4.35008320E+003
771	4.30602841E+003
772	4.41726217E+003
773	4.51058406E+003
774	4.11751057E+003
775	4.13676655E+003
776	3.94433001E+003
777	4.02447884E+003
778	5.01857818E+003
779	4.95030898E+003
780	4.94687439E+003
781	4.94002860E+003
782	4.32277214E+003
783	4.36077966E+003
784	4.30704796E+003
785	4.35499281E+003
786	4.31951332E+003
787	4.77074190E+003
788	4.79290004E+003
789	4.84981491E+003
790	4.81136532E+003
791	4.84775055E+003
792	5.09633974E+003
793	4.79084701E+003
794	4.24803827E+003
795	4.67655593E+003
796	4.59361855E+003
797	4.52540664E+003
798	4.64852476E+003
799	4.87119323E+003
800	4.27026522E+003
801	4.46083362E+003
802	4.63990552E+003
803	4.49704037E+003
804	4.64346852E+003
805	5.04123543E+003
806	4.87554219E+003
807	4.37513774E+003
808	4.37886806E+003
809	4.46474829E+003
810	5.09219547E+003
811	5.42596020E+003
812	5.37591236E+003
813	4.95545726E+003
814	4.99094844E+003
815	5.34086640E+003
816	5.70458717E+003
817	4.15658601E+003
818	4.37980867E+003
819	4.93289406E+003
820	4.99968875E+003
821	4.96117118E+003
822	5.01924981E+003
823	5.17220830E+003
824	4.86599141E+003
825	4.80745636E+003
826	4.89969683E+003
827	5.02143418E+003
828	4.41028354E+003
829	4.38640084E+003
830	5.30952534E+003
831	4.80632237E+003
832	4.56961820E+003
833	5.18465724E+003
834	5.11677719E+003
835	4.84978850E+003
836	5.03256683E+003
837	5.01861381E+003
838	4.75365325E+003
839	4.96968423E+003
840	5.23289726E+003
841	5.11960361E+003
842	5.76504514E+003
843	6.16684034E+003
844	6.09931167E+003
845	5.97552371E+003
846	5.90654237E+003
847	5.74391045E+003
848	5.19079789E+003
849	4.62437602E+003
850	5.31049815E+003
851	4.92050228E+003
852	4.37157179E+003
853	4.55775804E+003
854	4.76821287E+003
855	4.41139642E+003
856	4.60750277E+003
857	4.32532106E+003
858	3.88906169E+003
859	3.55182649E+003
860	4.04130469E+003
861	4.00743973E+003
862	3.92291203E+003
863	3.99348870E+003
864	3.62404273E+003
865	3.90201022E+003
866	3.90546580E+003
867	3.71576224E+003
868	3.48702475E+003
869	3.86790758E+003
870	3.66566970E+003
871	3.80517105E+003
872	3.83920849E+003
873	3.80277668E+003
874	3.69195581E+003
875	3.75360363E+003
876	3.70485834E+003
877	3.72542176E+003
878	3.73661296E+003
879	3.55095177E+003
880	3.80775289E+003
881	3.93659234E+003
882	3.81281574E+003
883	4.00502662E+003
884	3.84525605E+003
885	3.82066381E+003
886	3.70097372E+003
887	3.80002217E+003
888	3.52490996E+003
889	3.85049423E+003
890	3.81107153E+003
891	3.82522089E+003
892	3.94933338E+003
893	3.81631266E+003
894	3.90780767E+003
895	3.80150314E+003
896	3.86335651E+003
897	3.52961206E+003
898	3.72459853E+003
899	3.64131678E+003
900	3.77216164E+003
901	3.64447814E+003
902	3.98729294E+003
903	3.78463899E+003
904	3.99671611E+003
905	4.01488585E+003
906	4.06046092E+003
907	3.69725966E+003
908	3.74797116E+003
909	3.63889005E+003
910	3.26353630E+003
911	3.26425533E+003
912	3.36542502E+003
913	3.39520910E+003
914	3.58753505E+003
915	3.51548570E+003
916	3.94788373E+003
917	4.01329350E+003
918	4.07523605E+003
919	4.15380943E+003
920	3.99426467E+003
921	4.30234755E+003
922	4.13277176E+003
923	3.73936088E+003
924	3.49610636E+003
925	3.66370802E+003
926	3.56580459E+003
927	3.26511665E+003
928	3.22758054E+003
929	3.19980338E+003
930	2.90991980E+003
931	3.03503283E+003
932	3.02591445E+003
933	3.15502927E+003
934	3.10089398E+003
935	3.37087244E+003
936	3.35572015E+003
937	3.44382271E+003
938	3.51125231E+003
939	4.01406108E+003
940	4.06491526E+003
941	3.85144663E+003
942	4.18698797E+003
943	3.97029292E+003
944	3.99806388E+003
945	3.81044705E+003
946	3.65191249E+003
947	3.77676651E+003
948	3.95724094E+003
949	3.92959370E+003
950	3.99190161E+003
951	4.01559079E+003
952	4.29948439E+003
953	4.25374986E+003
954	4.34155837E+003
955	4.23966717E+003
956	4.22763034E+003
957	3.78104005E+003
958	3.72689176E+003
959	3.66295459E+003
960	3.59414562E+003
961	3.33590094E+003
962	3.67301112E+003
963	3.71606122E+003
964	3.78137933E+003
965	3.79930635E+003
966	3.70780843E+003
967	3.94016998E+003
968	4.00778588E+003
969	3.80046507E+003
970	3.94766038E+003
971	3.93153894E+003
972	3.91089963E+003
973	4.04818884E+003
974	3.98463226E+003
975	4.08735360E+003
976	4.20373393E+003
977	4.20206756E+003
978	3.84825479E+003
979	3.65774593E+003
980	3.94551301E+003
981	4.24011063E+003
982	4.06708243E+003
983	4.42651038E+003
984	4.46286095E+003
985	4.47419540E+003
986	4.70416547E+003
987	4.80994779E+003
988	4.83513247E+003
989	4.88504930E+003
990	4.45361457E+003
991	4.57044352E+003
992	4.40563567E+003
993	4.23376856E+003
994	4.54061869E+003
995	4.65506626E+003
996	4.68781985E+003
997	4.86427897E+003
998	4.84016126E+003
999	4.78612071E+003
1000	5.01995797E+003
1001	5.15633983E+003
1002	5.25041479E+003
1003	4.80542830E+003
1004	4.95569613E+003
1005	4.98124663E+003
1006	5.11280202E+003
1007	4.98983500E+003
1008	4.85258466E+003
1009	5.06064612E+003
1010	5.81245672E+003
1011	5.73671486E+003
1012	5.73632827E+003
1013	5.74646465E+003
1014	6.45145677E+003
1015	6.57271995E+003
1016	7.09593655E+003
1017	6.92051067E+003
1018	6.94823880E+003
1019	6.85083081E+003
1020	7.12607665E+003
1021	6.98621434E+003
1022	7.06785612E+003
1023	7.15524616E+003
1024	7.11922044E+003
1025	6.77052027E+003
1026	6.94361212E+003
1027	7.04918820E+003
1028	7.03937938E+003
1029	6.94880688E+003
1030	7.05231611E+003
1031	7.38969086E+003
1032	7.29664202E+003
1033	7.31775118E+003
1034	7.02533160E+003
1035	7.01092147E+003
1036	6.46021976E+003
1037	7.05716689E+003
1038	7.12240794E+003
1039	7.54749682E+003
1040	7.65174583E+003
1041	7.84107889E+003
1042	7.65048674E+003
1043	7.19016197E+003
1044	7.20054268E+003
1045	7.27080977E+003
1046	7.09330672E+003
1047	7.50155312E+003
1048	7.26821278E+003
1049	7.54042793E+003
1050	7.53695312E+003
1051	7.36895639E+003
1052	6.80275573E+003
1053	6.82973105E+003
1054	6.45865210E+003
1055	7.23357955E+003
1056	7.29985353E+003
1057	7.33486085E+003
1058	7.17253350E+003
1059	6.93293043E+003
1060	6.27297057E+003
1061	6.58501911E+003
1062	7.00887565E+003
1063	7.22580248E+003
1064	7.17852306E+003
1065	6.86072702E+003
1066	6.75749273E+003
1067	6.80458565E+003
1068	6.75400397E+003
1069	6.79312352E+003
1070	6.98184470E+003
1071	6.63703947E+003
1072	6.66607081E+003
1073	6.62500870E+003
1074	6.80606407E+003
1075	6.86689150E+003
1076	6.79050171E+003
1077	6.35940293E+003
1078	6.14406484E+003
1079	6.31917352E+003
1080	6.18279185E+003
1081	6.20733197E+003
1082	6.18406481E+003
1083	6.25047586E+003
1084	5.66503199E+003
1085	6.19878564E+003
1086	6.36159258E+003
1087	6.27379916E+003
1088	7.15280720E+003
1089	6.77557070E+003
1090	6.41602400E+003
1091	6.83347116E+003
1092	7.04725844E+003
1093	6.70688744E+003
1094	6.59651062E+003
1095	6.69362405E+003
1096	6.78398799E+003
1097	7.15246298E+003
1098	7.26852611E+003
1099	7.26729584E+003
1100	7.05075103E+003
1101	7.24210447E+003
1102	6.82378914E+003
1103	6.74457171E+003
1104	6.70393841E+003
1105	6.21691579E+003
1106	6.75134911E+003
1107	6.85615598E+003
1108	7.03791136E+003
1109	7.32004988E+003
1110	7.22201890E+003
1111	6.67186203E+003
1112	6.71381335E+003
1113	6.74977296E+003
1114	6.11129049E+003
1115	6.16792147E+003
1116	6.16234620E+003
1117	7.10551556E+003
1118	6.64150393E+003
1119	6.97168723E+003
1120	6.58708103E+003
1121	6.77553676E+003
1122	6.55666816E+003
1123	6.27399819E+003
1124	6.48515637E+003
1125	7.59590311E+003
1126	6.18785436E+003
1127	6.69527861E+003
1128	6.72128170E+003
1129	6.83539883E+003
1130	7.95606595E+003
1131	7.73648993E+003
1132	7.79523914E+003
1133	7.61510829E+003
1134	7.87173207E+003
1135	7.84168310E+003
1136	7.88495761E+003
1137	7.52660217E+003
1138	7.87062190E+003
1139	7.37706029E+003
1140	7.55463712E+003
1141	7.59531023E+003
1142	7.67250758E+003
1143	7.58679219E+003
1144	7.55717025E+003
1145	7.73594388E+003
1146	7.63221387E+003
1147	7.56931122E+003
1148	7.54976542E+003
1149	7.58384682E+003
1150	7.30082238E+003
1151	7.50325735E+003
1152	7.64872423E+003
1153	7.65754620E+003
1154	7.70076432E+003
1155	7.69047986E+003
1156	6.82003858E+003
1157	6.72487010E+003
1158	7.29969539E+003
1159	6.61074771E+003
1160	7.46845331E+003
1161	7.34201669E+003
1162	7.76602169E+003
1163	7.64195896E+003
1164	6.38058100E+003
1165	7.63734451E+003
1166	7.37295013E+003
1167	7.39773782E+003
1168	7.52148720E+003
1169	7.46827238E+003
1170	7.15082105E+003
1171	7.19305619E+003
1172	7.33354908E+003
1173	7.39482833E+003
1174	6.86673371E+003
1175	7.01000244E+003
1176	7.05897905E+003
1177	7.04632519E+003
1178	7.89197754E+003
1179	8.60476047E+003
1180	8.76047294E+003
1181	8.10998556E+003
1182	8.33500563E+003
1183	8.33008928E+003
1184	8.57658851E+003
1185	9.38951051E+003
1186	9.62343899E+003
1187	9.67604848E+003
1188	9.01949550E+003
1189	8.99458506E+003
1190	9.00447423E+003
1191	8.81463457E+003
1192	8.79080732E+003
1193	8.94421981E+003
1194	8.68766471E+003
1195	8.69369875E+003
1196	8.61286711E+003
1197	8.55688443E+003
1198	8.31320444E+003
1199	8.61152389E+003
1200	9.38600643E+003
1201	9.05678280E+003
1202	9.06194760E+003
1203	9.28323358E+003
1204	8.58023193E+003
1205	9.23734035E+003
1206	9.32436709E+003
1207	8.95636369E+003
1208	9.10556968E+003
1209	9.01669209E+003
1210	8.93864061E+003
1211	9.37699747E+003
1212	8.68075689E+003
1213	8.32192411E+003
1214	8.41870402E+003
1215	8.49909390E+003
1216	8.50970438E+003
1217	8.68098860E+003
1218	8.43547796E+003
1219	8.46404488E+003
1220	8.55910916E+003
1221	8.60595622E+003
1222	8.58782100E+003
1223	9.69250038E+003
1224	9.09873736E+003
1225	9.00933948E+003
1226	9.01551281E+003
1227	9.27997856E+003
1228	9.47026870E+003
1229	9.75774322E+003
1230	9.69628858E+003
1231	9.69865330E+003
1232	9.25876693E+003
1233	9.00323850E+003
1234	9.04458054E+003
1235	9.28046859E+003
1236	9.33709550E+003
1237	9.67301303E+003
1238	9.79630354E+003
1239	9.22954419E+003
1240	9.48812005E+003
1241	9.59541755E+003
1242	9.61179513E+003
1243	9.02271908E+003
1244	8.92722174E+003
1245	8.97944279E+003
1246	9.19716462E+003
1247	9.32645684E+003
1248	9.35376053E+003
