sweep	g_CM
132	2.94209193E+002
133	2.63026971E+002
134	2.45377646E+002
135	2.58396585E+002
136	2.49746948E+002
137	2.32264009E+002
138	2.39667917E+002
139	2.54298612E+002
140	2.82035427E+002
141	2.74461047E+002
142	2.80789031E+002
143	2.61622668E+002
144	2.26905206E+002
145	2.49170430E+002
146	2.56056135E+002
147	2.85521162E+002
148	2.96409314E+002
149	3.00155421E+002
150	2.95502320E+002
151	2.70617670E+002
152	2.66420409E+002
153	2.51857206E+002
154	2.89163546E+002
155	2.60938708E+002
156	2.63540452E+002
157	2.97060736E+002
158	2.95079027E+002
159	2.73718478E+002
160	2.28360527E+002
161	2.44151844E+002
162	2.67505949E+002
163	2.52296934E+002
164	2.37480032E+002
165	2.60644830E+002
166	2.92890169E+002
167	3.00872945E+002
168	2.92228804E+002
169	2.85219594E+002
170	2.65872912E+002
171	2.33403828E+002
172	2.74698044E+002
173	2.43203586E+002
174	2.62239857E+002
175	2.43250357E+002
176	2.78573741E+002
177	2.79080287E+002
178	2.40095198E+002
179	2.74015217E+002
180	2.60317438E+002
181	2.90354618E+002
182	2.61741700E+002
183	2.57906033E+002
184	2.66903230E+002
185	2.73978731E+002
186	2.98194599E+002
187	2.74148517E+002
188	3.33631602E+002
189	3.01531033E+002
190	3.46977038E+002
191	3.20484261E+002
192	2.87199339E+002
193	2.66838452E+002
194	2.73142831E+002
195	2.80599424E+002
196	2.57338659E+002
197	2.70337209E+002
198	2.82721282E+002
199	2.67517712E+002
200	2.79497968E+002
201	2.68451947E+002
202	2.73070616E+002
203	2.60510676E+002
204	2.31068753E+002
205	2.29109911E+002
206	2.33464138E+002
207	2.32724431E+002
208	2.31430856E+002
209	2.42509238E+002
210	2.58162680E+002
211	2.43541511E+002
212	2.86202458E+002
213	2.39232014E+002
214	2.69123106E+002
215	2.36867244E+002
216	2.61565474E+002
217	2.65515556E+002
218	2.85639844E+002
219	3.02178869E+002
220	3.27814931E+002
221	3.33280100E+002
222	3.18683495E+002
223	3.47464651E+002
224	3.27199408E+002
225	2.94734153E+002
226	2.83104531E+002
227	3.16987041E+002
228	2.95173925E+002
229	2.75957257E+002
230	2.73097500E+002
231	2.76991090E+002
232	3.09128866E+002
233	2.90613493E+002
234	2.89751474E+002
235	2.76151204E+002
236	2.57416935E+002
237	2.70684725E+002
238	2.46432212E+002
239	2.64929517E+002
240	2.91942884E+002
241	2.66663573E+002
242	2.65040568E+002
243	2.96764366E+002
244	3.09295525E+002
245	2.94696327E+002
246	3.23295884E+002
247	3.18235820E+002
248	3.36193238E+002
249	2.90369045E+002
250	3.07383993E+002
251	3.13972359E+002
252	3.31093690E+002
253	3.66063039E+002
254	3.73595334E+002
255	3.38926643E+002
256	3.96358776E+002
257	3.98697661E+002
258	4.17457462E+002
259	4.29179038E+002
260	3.88438568E+002
261	4.38962440E+002
262	4.28316943E+002
263	3.62991064E+002
264	3.58680545E+002
265	3.76890859E+002
266	3.46178774E+002
267	3.81616536E+002
268	4.05268238E+002
269	3.76166410E+002
270	3.64850974E+002
271	3.70841360E+002
272	3.66527593E+002
273	3.35371214E+002
274	3.34041344E+002
275	3.27843186E+002
276	3.25575418E+002
277	2.93186066E+002
278	3.27859853E+002
279	3.12313533E+002
280	2.96098736E+002
281	3.55913394E+002
282	3.77638549E+002
283	3.63825900E+002
284	3.57472118E+002
285	3.74754181E+002
286	4.24166984E+002
287	4.00077953E+002
288	3.99655002E+002
289	4.19133482E+002
290	4.08399330E+002
291	4.46743312E+002
292	4.13307045E+002
293	4.12729784E+002
294	4.09431475E+002
295	4.37906467E+002
296	4.14349797E+002
297	3.74908688E+002
298	3.50724122E+002
299	4.20810466E+002
300	3.37350250E+002
301	3.30869683E+002
302	3.46253904E+002
303	3.79085142E+002
304	4.22881232E+002
305	3.83155141E+002
306	3.85395426E+002
307	4.20140486E+002
308	4.04750960E+002
309	4.13766253E+002
310	4.37988715E+002
311	4.36248520E+002
312	4.01403631E+002
313	3.75455451E+002
314	4.13022131E+002
315	4.09654188E+002
316	4.30657493E+002
317	4.60164794E+002
318	4.51034491E+002
319	4.23010152E+002
320	4.99819255E+002
321	4.80711994E+002
322	4.67236270E+002
323	4.61455501E+002
324	4.82769445E+002
325	4.55263011E+002
326	4.55890629E+002
327	4.59968362E+002
328	5.17008789E+002
329	5.26330570E+002
330	5.56225987E+002
331	5.21093751E+002
332	5.58368746E+002
333	4.96519754E+002
334	4.83753954E+002
335	4.83136857E+002
336	4.78016618E+002
337	4.51040432E+002
338	4.75475000E+002
339	4.56881759E+002
340	4.67585607E+002
341	4.73107151E+002
342	4.62934407E+002
343	4.57519221E+002
344	4.57194708E+002
345	4.34047612E+002
346	4.54486007E+002
347	4.71276265E+002
348	4.79676698E+002
349	4.78817794E+002
350	5.23047392E+002
351	5.23498666E+002
352	4.88351803E+002
353	4.59538538E+002
354	4.93069575E+002
355	4.38048232E+002
356	4.95147399E+002
357	4.51110787E+002
358	4.30759301E+002
359	4.66202916E+002
360	4.26309136E+002
361	4.48931277E+002
362	4.34655756E+002
363	4.14037393E+002
364	4.26585283E+002
365	4.08247201E+002
366	4.54503952E+002
367	4.27330661E+002
368	4.31432078E+002
369	4.34208100E+002
370	4.23030478E+002
371	4.11120508E+002
372	3.77619002E+002
373	4.29879119E+002
374	4.36732770E+002
375	4.00094567E+002
376	4.17264501E+002
377	4.14502472E+002
378	4.34633991E+002
379	4.75068074E+002
380	4.23074356E+002
381	4.65736389E+002
382	4.34459919E+002
383	4.43006571E+002
384	4.58850749E+002
385	4.40984124E+002
386	4.32934001E+002
387	4.50143838E+002
388	4.69337170E+002
389	4.58541122E+002
390	4.28235913E+002
391	4.41915785E+002
392	4.86958435E+002
393	4.40686984E+002
394	4.90573332E+002
395	5.02550703E+002
396	5.24324086E+002
397	5.09590281E+002
398	4.78429193E+002
399	4.96796011E+002
400	5.24838618E+002
401	5.10190961E+002
402	5.08110527E+002
403	4.66630393E+002
404	4.78355387E+002
405	5.19308651E+002
406	5.53684396E+002
407	4.99653377E+002
408	5.05637105E+002
409	5.30837228E+002
410	5.49520331E+002
411	5.68720498E+002
412	4.57458460E+002
413	4.65812490E+002
414	4.81515089E+002
415	4.83423750E+002
416	4.62369929E+002
417	4.53285049E+002
418	5.12066845E+002
419	5.42593065E+002
420	5.08876199E+002
421	5.46178014E+002
422	5.28212099E+002
423	5.12009890E+002
424	4.93969114E+002
425	4.90563009E+002
426	4.67653933E+002
427	5.06389503E+002
428	4.77701818E+002
429	4.89275560E+002
430	4.92628363E+002
431	4.59997259E+002
432	4.62163865E+002
433	4.43314930E+002
434	4.35454959E+002
435	4.60521955E+002
436	4.78618474E+002
437	4.33845576E+002
438	4.11783971E+002
439	3.99816604E+002
440	4.11164883E+002
441	4.13750308E+002
442	4.22526074E+002
443	4.25652638E+002
444	4.77628819E+002
445	4.45700574E+002
446	4.31981004E+002
447	4.68070867E+002
448	4.60374876E+002
449	4.64740135E+002
450	4.79882283E+002
451	4.84477134E+002
452	4.57518351E+002
453	4.84521411E+002
454	5.34686578E+002
455	4.86672377E+002
456	5.58169110E+002
457	5.18703859E+002
458	5.46263654E+002
459	5.67839972E+002
460	5.30983536E+002
461	5.55677441E+002
462	5.50255071E+002
463	5.07741072E+002
464	5.42192942E+002
465	5.07189149E+002
466	5.03573043E+002
467	4.94855545E+002
468	5.33447476E+002
469	5.45187304E+002
470	5.23967155E+002
471	5.30264831E+002
472	5.88254275E+002
473	5.73334010E+002
474	5.54799005E+002
475	5.59432107E+002
476	5.93640112E+002
477	5.61623347E+002
478	5.63139533E+002
479	5.71005200E+002
480	5.68234814E+002
481	5.41955185E+002
482	5.74812162E+002
483	5.59512773E+002
484	5.78346735E+002
485	5.92760392E+002
486	5.68263491E+002
487	5.51614421E+002
488	5.53620635E+002
489	5.30043685E+002
490	5.06195499E+002
491	5.49433491E+002
492	5.55510952E+002
493	5.85963756E+002
494	5.79406244E+002
495	5.76969972E+002
496	5.72652953E+002
497	5.47202481E+002
498	5.70420946E+002
499	5.31698605E+002
500	5.07208924E+002
501	4.93861226E+002
502	5.33410708E+002
503	5.62242724E+002
504	5.99133602E+002
505	6.41416010E+002
506	6.81670626E+002
507	7.10094640E+002
508	6.55883967E+002
509	6.61973276E+002
510	6.25743148E+002
511	6.39979932E+002
512	6.45674456E+002
513	6.12465457E+002
514	6.11464945E+002
515	6.15600995E+002
516	6.23621479E+002
517	5.92269192E+002
518	6.55274246E+002
519	6.92227057E+002
520	6.96191624E+002
521	7.04309022E+002
522	7.36211114E+002
523	7.01635351E+002
524	6.30503566E+002
525	5.95687084E+002
526	6.48526942E+002
527	6.21447170E+002
528	5.78492082E+002
529	5.81589063E+002
530	5.79520943E+002
531	5.97189533E+002
532	6.95477831E+002
533	6.88758343E+002
534	6.91436296E+002
535	6.11711234E+002
536	6.30458853E+002
537	6.82153674E+002
538	6.32390394E+002
539	6.83026466E+002
540	6.30504825E+002
541	5.95326051E+002
542	6.46256221E+002
543	6.47935913E+002
544	6.51950709E+002
545	6.51799767E+002
546	6.45549311E+002
547	6.84382994E+002
548	6.54305497E+002
549	6.13965328E+002
550	5.71217073E+002
551	5.83417772E+002
552	6.21328940E+002
553	6.27429016E+002
554	5.94052134E+002
555	6.11147233E+002
556	5.90597611E+002
557	6.02042982E+002
558	5.26194518E+002
559	5.10288240E+002
560	5.42010558E+002
561	5.29981262E+002
562	5.14042262E+002
563	5.70529924E+002
564	5.73435456E+002
565	5.52942852E+002
566	5.53330515E+002
567	5.39310305E+002
568	4.88253006E+002
569	5.25845789E+002
570	5.23043383E+002
571	5.29732932E+002
572	5.04593677E+002
573	4.80220225E+002
574	4.61914912E+002
575	5.71851836E+002
576	5.54862006E+002
577	5.75665794E+002
578	5.37013014E+002
579	5.84704941E+002
580	6.12397418E+002
581	6.05970989E+002
582	5.74438674E+002
583	5.90320247E+002
584	5.78969950E+002
585	6.10255666E+002
586	5.69554649E+002
587	5.68884726E+002
588	6.72664885E+002
589	6.38639639E+002
590	6.05973002E+002
591	5.97945612E+002
592	5.84204400E+002
593	5.65882283E+002
594	5.55631441E+002
595	5.21031308E+002
596	5.40964523E+002
597	5.38202858E+002
598	5.83456330E+002
599	6.15951763E+002
600	6.21369721E+002
601	6.28866753E+002
602	6.21992961E+002
603	5.62410963E+002
604	5.75860231E+002
605	5.47914309E+002
606	5.14682622E+002
607	5.11177082E+002
608	5.75961212E+002
609	5.42973004E+002
610	5.69150395E+002
611	5.93982243E+002
612	5.86497829E+002
613	5.96334070E+002
614	5.73999455E+002
615	6.35923943E+002
616	5.96603021E+002
617	5.94168732E+002
618	6.19437962E+002
619	5.08052228E+002
620	5.19177432E+002
621	5.13266626E+002
622	5.47679360E+002
623	5.26697187E+002
624	5.65610163E+002
625	5.39832694E+002
626	5.71919328E+002
627	5.74043207E+002
628	5.80581905E+002
629	5.41863135E+002
630	5.39691656E+002
631	5.21038950E+002
632	5.52291470E+002
633	5.53328688E+002
634	5.38444951E+002
635	5.82353990E+002
636	5.91514696E+002
637	6.27273055E+002
638	5.73072465E+002
639	5.83490587E+002
640	6.27149053E+002
641	5.66060977E+002
642	5.32566645E+002
643	5.19754497E+002
644	4.91008596E+002
645	5.75360613E+002
646	6.01251622E+002
647	6.08994169E+002
648	6.23850337E+002
649	6.24413506E+002
650	5.90029568E+002
651	6.36466513E+002
652	6.23913570E+002
653	6.68901406E+002
654	6.15258869E+002
655	6.74325197E+002
656	5.72006003E+002
657	6.09216427E+002
658	6.04978922E+002
659	6.14968910E+002
660	6.36081594E+002
661	5.93835936E+002
662	5.66090802E+002
663	5.50418595E+002
664	6.20330185E+002
665	6.08594092E+002
666	6.30886303E+002
667	6.70404626E+002
668	7.21965490E+002
669	7.14158926E+002
670	6.53185648E+002
671	7.18891792E+002
672	6.56433709E+002
673	6.61847014E+002
674	6.54520321E+002
675	6.36803145E+002
676	5.90087624E+002
677	6.03532639E+002
678	6.24168558E+002
679	5.76975313E+002
680	5.40438131E+002
681	5.09721054E+002
682	5.67106756E+002
683	5.38300898E+002
684	5.43386433E+002
685	5.74366769E+002
686	5.84876067E+002
687	6.42678343E+002
688	5.59453003E+002
689	5.65295848E+002
690	5.52595298E+002
691	5.70887210E+002
692	5.83725127E+002
693	5.38079038E+002
694	5.53809697E+002
695	5.05899855E+002
696	5.52228228E+002
697	5.63553729E+002
698	5.60024802E+002
699	5.35288808E+002
700	5.74098852E+002
701	5.91158419E+002
702	5.85880788E+002
703	5.74975700E+002
704	5.84094665E+002
705	6.32954619E+002
706	6.08478479E+002
707	5.67458000E+002
708	6.00341197E+002
709	5.24441552E+002
710	5.16572753E+002
711	6.00348143E+002
712	5.96472361E+002
713	5.77156137E+002
714	5.31934466E+002
715	5.47952975E+002
716	5.84230876E+002
717	5.84753358E+002
718	5.91082833E+002
719	5.85588421E+002
720	5.63679212E+002
721	5.66963136E+002
722	5.83395358E+002
723	5.56197576E+002
724	5.61289803E+002
725	5.62638202E+002
726	5.51561633E+002
727	5.50454500E+002
728	5.51241607E+002
729	5.57876895E+002
730	5.51303448E+002
731	5.15299877E+002
732	4.70682303E+002
733	4.96260560E+002
734	4.79321438E+002
735	5.34867750E+002
736	5.48182840E+002
737	5.24862670E+002
738	5.21330508E+002
739	5.51611049E+002
740	5.24131090E+002
741	5.04518909E+002
742	5.04238760E+002
743	5.51792225E+002
744	5.54095708E+002
745	5.40163255E+002
746	4.87319551E+002
747	4.67749061E+002
748	5.08040828E+002
749	5.06524783E+002
750	4.99576528E+002
751	5.25567054E+002
752	5.20812104E+002
753	4.99545173E+002
754	4.93381704E+002
755	4.85444074E+002
756	5.16429604E+002
757	5.05948940E+002
758	4.84445117E+002
759	4.99037577E+002
760	5.00502703E+002
761	4.95150105E+002
762	4.98805131E+002
763	4.94244577E+002
764	5.45791550E+002
765	5.14774556E+002
766	5.08889168E+002
767	5.00249476E+002
768	5.13903106E+002
769	5.05561005E+002
770	5.97093028E+002
771	5.93759593E+002
772	5.21629527E+002
773	5.61117879E+002
774	5.57239614E+002
775	5.57720446E+002
776	5.70523307E+002
777	5.56183821E+002
778	5.54460469E+002
779	5.48406022E+002
780	5.33740534E+002
781	5.96381859E+002
782	5.64165103E+002
783	5.68542581E+002
784	5.71583635E+002
785	5.25063298E+002
786	5.03263834E+002
787	5.33865336E+002
788	4.93749218E+002
789	5.07111436E+002
790	4.98806494E+002
791	5.18135930E+002
792	4.99112124E+002
793	5.45028482E+002
794	4.89319115E+002
795	5.38263923E+002
796	5.49004763E+002
797	5.37478092E+002
798	5.17402241E+002
799	5.05031439E+002
800	4.57428202E+002
801	4.53808736E+002
802	4.64349451E+002
803	4.59279077E+002
804	4.81422545E+002
805	4.46721187E+002
806	4.39482630E+002
807	4.58743813E+002
808	4.47297641E+002
809	4.12825077E+002
810	4.42524186E+002
811	5.14648611E+002
812	5.03915242E+002
813	4.76713445E+002
814	4.75561430E+002
815	4.62390740E+002
816	5.21375732E+002
817	5.14052837E+002
818	5.34719344E+002
819	5.16175931E+002
820	5.08333321E+002
821	4.66831426E+002
822	5.12334900E+002
823	4.62240215E+002
824	5.06756908E+002
825	5.58294034E+002
826	5.60607678E+002
827	5.50451961E+002
828	5.35462079E+002
829	5.71193927E+002
830	5.44698299E+002
831	5.27306265E+002
832	5.39993458E+002
833	5.71482800E+002
834	5.86932463E+002
835	5.92663784E+002
836	5.94781250E+002
837	5.54251459E+002
838	5.32990029E+002
839	5.73885086E+002
840	5.62427765E+002
841	5.05101244E+002
842	5.57626718E+002
843	5.50942914E+002
844	5.55921646E+002
845	5.63844808E+002
846	5.17427567E+002
847	5.67817298E+002
848	5.31459546E+002
849	5.01109715E+002
850	4.84876081E+002
851	5.02134698E+002
852	4.88153554E+002
853	5.02595882E+002
854	5.33617580E+002
855	4.99587146E+002
856	5.41199855E+002
857	5.62513464E+002
858	5.35345784E+002
859	5.30070034E+002
860	4.75497314E+002
861	4.53507070E+002
862	4.83044558E+002
863	5.51695005E+002
864	5.38207517E+002
865	5.93771146E+002
866	5.58637137E+002
867	5.19383405E+002
868	5.01008664E+002
869	5.19805933E+002
870	5.59870435E+002
871	5.85623575E+002
872	5.60882840E+002
873	5.49955788E+002
874	5.94829261E+002
875	5.64971576E+002
876	5.91399853E+002
877	6.03071874E+002
878	5.86415344E+002
879	5.95217386E+002
880	5.35972259E+002
881	5.58778629E+002
882	5.92458846E+002
883	5.71762701E+002
884	5.40405873E+002
885	5.48755653E+002
886	5.38083655E+002
887	5.17240742E+002
888	5.60935386E+002
889	5.46543440E+002
890	5.51038506E+002
891	5.69724000E+002
892	5.92159365E+002
893	6.25139097E+002
894	6.39617714E+002
895	5.87723922E+002
896	5.78309764E+002
897	6.30790642E+002
898	5.64028347E+002
899	5.81588586E+002
900	5.58957728E+002
901	5.49287473E+002
902	5.49314109E+002
903	6.04004774E+002
904	6.15480601E+002
905	6.16800924E+002
906	6.30020523E+002
907	5.67068784E+002
908	6.51745544E+002
909	6.79545892E+002
910	6.66171426E+002
911	5.22762530E+002
912	5.70169791E+002
913	5.12142049E+002
914	5.81688534E+002
915	5.74069101E+002
916	5.31374623E+002
917	5.42907091E+002
918	5.68936991E+002
919	6.29963083E+002
920	6.17878855E+002
921	6.32997531E+002
922	6.13743335E+002
923	6.73223831E+002
924	6.29081538E+002
925	6.51781098E+002
926	6.93885035E+002
927	6.62546736E+002
928	6.80940898E+002
929	7.04608547E+002
930	6.78139385E+002
931	6.73065083E+002
932	6.80276782E+002
933	6.45485572E+002
934	6.69223383E+002
935	6.95034589E+002
936	6.86360056E+002
937	6.88474423E+002
938	6.62979786E+002
939	6.22396354E+002
940	6.27437110E+002
941	6.41235942E+002
942	6.71811473E+002
943	6.72149888E+002
944	6.11471357E+002
945	6.52033392E+002
946	6.43213078E+002
947	6.58424536E+002
948	6.45799895E+002
949	6.64801781E+002
950	6.82462123E+002
951	6.82803005E+002
952	7.10078777E+002
953	6.50111004E+002
954	6.92279772E+002
955	6.60744321E+002
956	6.89860235E+002
957	7.05285949E+002
958	7.00817420E+002
959	7.37712653E+002
960	7.69684545E+002
961	7.75403026E+002
962	7.30245038E+002
963	6.88473945E+002
964	6.79738261E+002
965	6.32006441E+002
966	6.80034343E+002
967	6.61382456E+002
968	6.69945574E+002
969	7.34962530E+002
970	7.17549608E+002
971	7.03709522E+002
972	6.77080272E+002
973	6.58600338E+002
974	6.54166279E+002
975	7.21862900E+002
976	6.51462281E+002
977	6.83413665E+002
978	6.97047796E+002
979	7.10162643E+002
980	6.13583921E+002
981	6.18989383E+002
982	5.91205850E+002
983	5.84544045E+002
984	5.81631176E+002
985	6.00230894E+002
986	6.28849745E+002
987	5.95871335E+002
988	6.17103154E+002
989	6.38267169E+002
990	6.96361000E+002
991	6.15534972E+002
992	6.08275787E+002
993	5.96413461E+002
994	5.68892631E+002
995	6.29626371E+002
996	6.20661465E+002
997	6.34912912E+002
998	6.10185031E+002
999	6.15407539E+002
1000	6.51088467E+002
1001	6.88027129E+002
1002	6.33761699E+002
1003	6.19374515E+002
1004	6.37138137E+002
1005	7.29238847E+002
1006	6.91093152E+002
1007	6.78465431E+002
1008	6.50684871E+002
1009	7.24372365E+002
1010	7.05379700E+002
1011	6.88134803E+002
1012	7.20079538E+002
1013	6.88086175E+002
1014	6.51496195E+002
1015	6.83606625E+002
1016	6.77872851E+002
1017	7.00170899E+002
1018	6.55897716E+002
1019	6.63386745E+002
1020	6.37132255E+002
1021	6.11544185E+002
1022	6.14632550E+002
1023	6.11682175E+002
1024	6.32345562E+002
1025	5.98096998E+002
1026	6.55385495E+002
1027	6.70964580E+002
1028	5.78925292E+002
1029	6.27821741E+002
1030	6.35194296E+002
1031	5.85433302E+002
1032	5.68075913E+002
1033	5.72709232E+002
1034	6.05273704E+002
1035	6.05983656E+002
1036	6.13331980E+002
1037	6.33029572E+002
1038	6.29064293E+002
1039	6.00300926E+002
1040	7.02496775E+002
1041	6.93860718E+002
1042	6.39469356E+002
1043	6.80221044E+002
1044	6.59654752E+002
1045	7.10799942E+002
1046	7.04202354E+002
1047	6.78813211E+002
1048	6.50720987E+002
1049	6.42576322E+002
1050	6.36479633E+002
1051	6.24672450E+002
1052	6.14255686E+002
1053	6.25067362E+002
1054	6.29968548E+002
1055	6.08180892E+002
1056	6.00874959E+002
1057	6.14538092E+002
1058	5.77527821E+002
1059	6.48576766E+002
1060	6.61424530E+002
1061	6.59449983E+002
1062	6.66030802E+002
1063	6.48435080E+002
1064	6.29309743E+002
1065	6.64947786E+002
1066	7.03424306E+002
1067	6.75024221E+002
1068	6.60638787E+002
1069	7.13107636E+002
1070	7.25181076E+002
1071	7.22791890E+002
1072	7.28022774E+002
1073	6.72534842E+002
1074	6.48392570E+002
1075	7.20259008E+002
1076	7.12930625E+002
1077	6.78536167E+002
1078	7.12713668E+002
1079	7.26947011E+002
1080	7.19529237E+002
1081	7.35790748E+002
1082	7.32765100E+002
1083	7.40243647E+002
1084	7.47061915E+002
1085	7.19827639E+002
1086	7.34383784E+002
1087	7.35705919E+002
1088	6.51021176E+002
1089	6.78796849E+002
1090	7.22803155E+002
1091	7.25861849E+002
1092	7.75650707E+002
1093	7.36003617E+002
1094	7.14520843E+002
1095	7.47652353E+002
1096	7.46374265E+002
1097	6.83083895E+002
1098	6.32362152E+002
1099	6.51416998E+002
1100	6.67085153E+002
1101	6.32028521E+002
1102	6.32869966E+002
1103	7.22966967E+002
1104	7.16228090E+002
1105	7.24231751E+002
1106	6.67513978E+002
1107	6.98044108E+002
1108	7.17115358E+002
1109	7.61535128E+002
1110	7.94830054E+002
1111	7.71760123E+002
1112	7.54827399E+002
1113	7.14183785E+002
1114	6.61320553E+002
1115	7.10481652E+002
1116	6.35786388E+002
1117	6.84744694E+002
1118	6.92804049E+002
1119	7.26319357E+002
1120	6.81040145E+002
1121	7.04142408E+002
1122	6.88495208E+002
1123	7.07118934E+002
1124	6.77814857E+002
1125	6.78787597E+002
1126	6.82213387E+002
1127	6.63775348E+002
1128	6.70475251E+002
1129	6.75634779E+002
1130	6.16851648E+002
1131	6.15003915E+002
1132	6.81486443E+002
1133	6.85844983E+002
1134	6.57801912E+002
1135	6.67243959E+002
1136	6.81459717E+002
1137	6.48645642E+002
1138	6.42275055E+002
1139	5.73351332E+002
1140	5.92508890E+002
1141	6.12781519E+002
1142	6.35941844E+002
1143	6.71517103E+002
1144	6.59300408E+002
1145	6.45051142E+002
1146	6.75091113E+002
1147	6.11660220E+002
1148	6.35827302E+002
1149	6.61416975E+002
1150	6.46324685E+002
1151	6.42139414E+002
1152	5.74746908E+002
1153	6.59280617E+002
1154	6.64156490E+002
1155	6.58564782E+002
1156	6.84638027E+002
1157	6.89857441E+002
1158	7.48790066E+002
1159	7.47838393E+002
1160	7.10492905E+002
1161	7.11606227E+002
1162	6.89940755E+002
1163	6.80759160E+002
1164	7.06324568E+002
1165	6.20905261E+002
1166	6.66138486E+002
1167	6.43724135E+002
1168	6.46681821E+002
1169	6.46779804E+002
1170	6.35244121E+002
1171	6.35050662E+002
1172	6.70787752E+002
1173	6.87993966E+002
1174	6.77075784E+002
1175	6.37823630E+002
1176	6.73361423E+002
1177	6.34453182E+002
1178	6.58709437E+002
1179	6.97042806E+002
1180	6.92462960E+002
1181	7.06867399E+002
1182	7.03593020E+002
1183	7.07399583E+002
1184	7.08627181E+002
1185	6.91676684E+002
1186	6.76168882E+002
1187	7.17985382E+002
1188	6.90819276E+002
1189	6.89506111E+002
1190	6.99979536E+002
1191	6.83565628E+002
1192	7.01711585E+002
1193	6.97180273E+002
1194	6.82223822E+002
1195	6.63466463E+002
1196	7.28652716E+002
1197	6.95434847E+002
1198	7.11847801E+002
1199	6.86629817E+002
1200	7.68113488E+002
1201	7.64439649E+002
1202	7.46049489E+002
1203	7.20914999E+002
1204	6.87071649E+002
1205	7.04440275E+002
1206	7.17764266E+002
1207	7.22974229E+002
1208	7.13504634E+002
1209	6.64812527E+002
1210	6.63061091E+002
1211	6.99742341E+002
1212	7.01725132E+002
1213	6.92124165E+002
1214	6.91029813E+002
1215	7.06531550E+002
1216	7.16021640E+002
1217	7.72994795E+002
1218	7.68927245E+002
1219	7.62494944E+002
1220	7.33055103E+002
1221	7.01382929E+002
1222	7.41615084E+002
1223	7.50289223E+002
1224	7.07177672E+002
1225	6.90974261E+002
1226	6.92327657E+002
1227	6.59925769E+002
1228	7.11515110E+002
1229	7.39199557E+002
1230	6.83201158E+002
1231	7.18946234E+002
1232	6.97163236E+002
1233	7.58728115E+002
1234	6.86437412E+002
1235	6.66162196E+002
1236	6.73717926E+002
1237	6.62015628E+002
1238	6.73722552E+002
1239	7.21411501E+002
1240	7.04076021E+002
1241	6.74134609E+002
1242	6.67575604E+002
1243	6.77617038E+002
1244	6.31405426E+002
1245	6.60762466E+002
1246	6.82897061E+002
1247	6.64363014E+002
1248	6.92712253E+002
