sweep	gR
553	2.65169798E-001
554	2.22036227E-001
555	1.78287236E-001
556	2.33508421E-001
557	2.47396286E-001
558	2.79891789E-001
559	3.25610880E-001
560	3.30117910E-001
561	3.53843745E-001
562	4.16587938E-001
563	4.15160625E-001
564	3.89771642E-001
565	4.83514340E-001
566	5.02426846E-001
567	3.76101927E-001
568	3.80398484E-001
569	3.68550543E-001
570	4.27332470E-001
571	3.74942752E-001
572	4.49776814E-001
573	3.02733229E-001
574	2.93692694E-001
575	2.64750383E-001
576	2.64043239E-001
577	3.00442272E-001
578	3.72203439E-001
579	2.40561567E-001
580	2.40003329E-001
581	3.64380170E-001
582	3.96600436E-001
583	3.93619450E-001
584	3.28436330E-001
585	3.76261497E-001
586	3.82271072E-001
587	3.45712805E-001
588	3.76990351E-001
589	3.51197376E-001
590	3.63367702E-001
591	2.32043017E-001
592	2.60201506E-001
593	2.39935830E-001
594	2.49627941E-001
595	2.76670170E-001
596	3.48833519E-001
597	3.73668084E-001
598	3.39980623E-001
599	3.82738166E-001
600	3.27643410E-001
601	3.35819853E-001
602	2.96602857E-001
603	2.01994533E-001
604	1.99428303E-001
605	1.92205948E-001
606	1.95819943E-001
607	2.49701600E-001
608	2.75093688E-001
609	2.53692616E-001
610	1.81253955E-001
611	1.77457661E-001
612	2.01408565E-001
613	2.18716259E-001
614	2.30088107E-001
615	1.81421442E-001
616	2.15470906E-001
617	2.36739246E-001
618	2.93337142E-001
619	1.68321672E-001
620	2.09505134E-001
621	9.00459572E-002
622	1.76607152E-001
623	3.20271158E-001
624	3.18411834E-001
625	3.55730576E-001
626	3.20109095E-001
627	1.64290059E-001
628	2.60065075E-001
629	3.29988959E-001
630	3.82739042E-001
631	2.43649166E-001
632	2.32801606E-001
633	1.94654357E-001
634	2.93502858E-001
635	2.69552133E-001
636	2.25262818E-001
637	2.27295101E-001
638	2.85863154E-001
639	3.44895197E-001
640	3.24433512E-001
641	2.45606414E-001
642	2.49051598E-001
643	2.31535563E-001
644	2.98888944E-001
645	2.17538546E-001
646	2.25851754E-001
647	2.31711550E-001
648	2.32454417E-001
649	1.71363570E-001
650	3.14143251E-001
651	3.05029683E-001
652	3.59080780E-001
653	3.05898949E-001
654	1.09864097E-001
655	2.50169374E-001
656	2.01321927E-001
657	2.49887408E-001
658	2.05430055E-001
659	2.12227383E-001
660	1.56815305E-001
661	1.96143024E-001
662	1.95530424E-001
663	9.57733758E-002
664	1.42003424E-001
665	5.64295310E-002
666	5.89955755E-002
667	1.56412694E-001
668	2.22666298E-001
669	2.29869875E-001
670	2.59523483E-001
671	1.31443578E-001
672	1.08403681E-001
673	1.41606867E-001
674	1.24600859E-001
675	1.77546453E-001
676	2.26761867E-001
677	2.30974402E-001
678	1.21877477E-001
679	2.92462739E-001
680	3.54133731E-001
681	3.00550870E-001
682	3.36872090E-001
683	3.49111603E-001
684	2.86593276E-001
685	2.92464586E-001
686	3.66431567E-001
687	3.61689249E-001
688	3.86897045E-001
689	2.38115646E-001
690	2.78120712E-001
691	3.07075825E-001
692	2.40272579E-001
693	2.80793305E-001
694	2.61486031E-001
695	3.69364147E-001
696	2.65424065E-001
697	2.50787749E-001
698	1.37790888E-001
699	1.72484240E-001
700	3.05891166E-001
701	3.17655701E-001
702	2.80239947E-001
703	2.31433190E-001
704	2.31654562E-001
705	1.60313914E-001
706	2.07811601E-001
707	3.03359621E-001
708	1.94284012E-001
709	1.89709055E-001
710	2.31338889E-001
711	1.62217334E-001
712	2.45504604E-001
713	2.57582551E-001
714	2.71209592E-001
715	2.80298361E-001
716	3.00955804E-001
717	2.65300539E-001
718	2.95302022E-001
719	2.80294092E-001
720	3.79306491E-001
721	3.87062079E-001
722	3.41578368E-001
723	2.95657661E-001
724	2.41188652E-001
725	2.64623105E-001
726	3.44104517E-001
727	3.56907554E-001
728	3.95618941E-001
729	2.95277087E-001
730	3.09118740E-001
731	2.53965858E-001
732	2.51266504E-001
733	2.88104769E-001
734	2.49262579E-001
735	2.94863981E-001
736	2.26981685E-001
737	1.86053968E-001
738	1.51089894E-001
739	1.60556756E-001
740	2.19313201E-001
741	2.21518085E-001
742	1.62856967E-001
743	1.09023737E-001
744	8.74077849E-002
745	3.59284745E-002
746	9.03495522E-002
747	1.44781560E-001
748	1.65388634E-001
749	1.48683187E-001
750	1.54187251E-001
751	1.63298910E-001
752	1.11563197E-001
753	1.27675414E-001
754	1.60942553E-001
755	2.31522767E-001
756	2.17818928E-001
757	1.79689171E-001
758	2.25919144E-001
759	2.56373371E-001
760	9.95693589E-002
761	1.47850385E-001
762	2.02592464E-001
763	2.41987808E-001
764	1.66255466E-001
765	1.82463314E-001
766	9.65825683E-002
767	8.39778389E-002
768	1.77203764E-001
769	4.60721746E-002
770	1.08401243E-001
771	1.36518160E-001
772	1.35966539E-001
773	2.04924830E-001
774	2.41230138E-001
775	1.60703044E-001
776	9.14167704E-002
777	9.89277109E-002
778	3.74868098E-002
779	2.06381015E-001
780	1.64130167E-001
781	1.37976443E-001
782	9.17237941E-002
783	1.28955728E-001
784	1.07072651E-001
785	4.50979109E-002
786	1.47982386E-001
787	8.54164264E-002
788	1.37023969E-001
789	1.49985555E-001
790	7.43981568E-002
791	1.51491895E-001
792	3.79912932E-002
793	9.70109974E-002
794	6.49744019E-002
795	1.48831051E-001
796	2.73120603E-001
797	2.27061650E-001
798	1.94585166E-001
799	1.41221088E-001
800	1.35307561E-001
801	1.84283924E-001
802	1.69390217E-001
803	1.24462439E-001
804	1.43549213E-001
805	2.17012622E-001
806	1.47595284E-001
807	1.21699441E-001
808	5.89541713E-002
809	8.71990784E-002
810	1.52591837E-001
811	1.30497794E-001
812	1.72520778E-001
813	1.64778251E-001
814	1.00791327E-001
815	2.08985567E-002
816	-3.21090934E-002
817	-4.11763119E-003
818	-1.79303278E-002
819	-6.61640066E-003
820	1.58382158E-001
821	4.24240018E-002
822	4.29890207E-002
823	1.25490527E-001
824	8.99196967E-002
825	1.40394699E-001
826	8.74084763E-002
827	6.51362618E-002
828	3.67889516E-002
829	-5.61345601E-002
830	-3.82062238E-002
831	4.83132117E-003
832	1.98777858E-001
833	1.97320557E-001
834	1.47269355E-001
835	1.24952507E-001
836	1.25054818E-001
837	8.51920257E-002
838	7.86062811E-002
839	4.13446920E-002
840	1.56316994E-001
841	1.26610955E-001
842	8.24699005E-002
843	-5.06664606E-002
844	4.18803525E-002
845	-1.78458182E-002
846	9.66828270E-002
847	3.51584149E-002
848	5.51666964E-002
849	1.49466496E-002
850	8.77186038E-002
851	1.25105748E-001
852	1.34468308E-001
853	1.60263334E-001
854	2.12745559E-001
855	1.07403079E-001
856	1.68447862E-001
857	1.18855694E-001
858	7.04794756E-002
859	1.43891250E-001
860	1.48284755E-001
861	4.61860967E-002
862	1.12576203E-001
863	8.91949094E-002
864	7.03840649E-002
865	1.05023624E-001
866	9.64255249E-002
867	2.22172393E-001
868	2.26498338E-001
869	1.72963587E-001
870	1.97179929E-001
871	9.61421606E-002
872	1.21960494E-001
873	1.76755122E-001
874	7.23140607E-002
875	1.19490425E-001
876	6.49709378E-002
877	5.08860505E-002
878	7.88008788E-002
879	1.28062357E-001
880	1.16252670E-001
881	4.77650614E-002
882	1.13757567E-001
883	1.27100666E-001
884	2.16551432E-001
885	1.53588146E-001
886	1.66321529E-001
887	1.38663535E-001
888	2.32492039E-001
889	1.19284352E-001
890	7.24545059E-002
891	4.68684507E-002
892	-4.19734315E-002
893	2.13169934E-002
894	-8.85708179E-003
895	3.71010548E-002
896	8.30769839E-002
897	1.48741246E-001
898	1.75055254E-001
899	2.08544810E-001
900	2.52373611E-001
901	1.28050726E-001
902	9.71389519E-002
903	6.00006068E-002
904	3.56867082E-002
905	1.19295389E-001
906	2.24097517E-001
907	1.28287027E-001
908	2.29219735E-001
909	1.41788937E-001
910	1.51650039E-001
911	1.38591977E-001
912	2.39503809E-001
913	2.05962829E-001
914	3.04649931E-001
915	1.14933353E-001
916	5.51469636E-002
917	1.11610291E-001
918	2.19041290E-001
919	1.75222900E-001
920	1.11507302E-001
921	1.24579014E-001
922	3.43189100E-002
923	7.65389122E-002
924	4.40617458E-002
925	9.92729639E-002
926	4.96400942E-002
927	1.80681168E-001
928	2.23979878E-001
929	1.22352913E-001
930	1.48246802E-001
931	1.92997075E-001
932	2.07270974E-001
933	2.25429704E-001
934	2.25626051E-001
935	1.87351620E-001
936	1.91747089E-001
937	1.45471321E-001
938	1.40496020E-001
939	1.34379578E-001
940	1.13506714E-001
941	9.22535458E-002
942	2.03760421E-001
943	1.69133353E-001
944	1.26371494E-001
945	1.35230436E-001
946	1.01325695E-001
947	1.45453997E-001
948	8.27759115E-002
949	8.63321371E-002
950	4.31317390E-002
951	1.40377009E-001
952	1.35662045E-001
953	1.33931018E-001
954	1.76945683E-001
955	1.66675443E-001
956	1.69640132E-001
957	2.28293223E-001
958	1.80045666E-001
959	1.19417286E-001
960	9.90180648E-002
961	1.96207212E-001
962	2.79581851E-001
963	2.17160346E-001
964	1.99385044E-001
965	2.75030697E-001
966	2.83704022E-001
967	3.45467322E-001
968	2.62107615E-001
969	2.83830176E-001
970	2.73645129E-001
971	2.43635468E-001
972	1.96051517E-001
973	2.43123918E-001
974	1.83758061E-001
975	1.58433886E-001
976	1.88830649E-001
977	1.12006671E-001
978	1.76348352E-001
979	2.25430191E-001
980	3.46995360E-001
981	2.91923777E-001
982	3.14787365E-001
983	1.38643377E-001
984	1.41591509E-001
985	1.46842641E-001
986	1.96803037E-001
987	2.67299894E-001
988	2.85681265E-001
989	2.34389352E-001
990	2.90684733E-001
991	2.31898661E-001
992	1.81635220E-001
993	2.55696422E-001
994	2.06592606E-001
995	1.64568647E-001
996	1.92694859E-001
997	1.55594196E-001
998	2.37338454E-001
999	2.24181925E-001
1000	1.00216788E-001
1001	5.49535439E-002
1002	1.78487443E-001
1003	1.48672271E-001
1004	1.24452104E-001
1005	1.29089314E-001
1006	1.29394374E-001
1007	2.81306713E-001
1008	2.49344478E-001
1009	1.38783162E-001
1010	1.52150853E-001
1011	4.20242459E-002
1012	1.52876840E-001
1013	1.58012040E-001
1014	1.26681422E-001
1015	8.11364441E-002
1016	1.29214433E-001
1017	1.70908397E-001
1018	1.30279840E-001
1019	7.59634155E-002
1020	1.34510843E-001
1021	1.62121498E-001
1022	1.79750220E-002
1023	1.72861133E-001
1024	2.11153646E-001
1025	1.48425425E-001
1026	2.03536937E-001
1027	1.50947425E-001
1028	1.44268920E-001
1029	1.49776318E-001
1030	1.70681832E-001
1031	2.25620515E-001
1032	2.71911294E-001
1033	3.12714159E-001
1034	3.41470791E-001
1035	3.10274787E-001
1036	1.82848144E-001
1037	1.64725267E-001
1038	1.19318926E-001
1039	1.87149704E-001
1040	5.44056650E-002
1041	5.57536206E-002
1042	3.27404169E-002
1043	9.61806918E-002
1044	1.46038634E-001
1045	1.42251895E-001
1046	1.85266069E-001
1047	1.90438773E-001
1048	1.59872946E-001
1049	1.46620469E-002
1050	3.61863894E-004
1051	-2.05374023E-002
1052	2.15795824E-002
1053	1.20103197E-001
1054	1.11554571E-001
1055	-4.67278530E-002
1056	-4.69901762E-002
1057	1.74798540E-002
1058	5.22258443E-002
1059	8.64078651E-002
1060	7.65072046E-002
1061	1.22053053E-001
1062	4.31745090E-002
1063	6.85544852E-002
1064	1.32535094E-001
1065	5.00891040E-002
1066	-1.52513493E-002
1067	2.72771261E-002
1068	1.90440754E-002
1069	2.70234104E-002
1070	2.72768957E-002
1071	-5.19269080E-002
1072	-4.31863208E-002
1073	-3.42830288E-002
1074	5.34279198E-002
1075	1.71898314E-001
1076	1.91578459E-001
1077	1.93082827E-001
1078	1.25025657E-001
1079	7.97870792E-002
1080	1.97138575E-002
1081	7.86390356E-002
1082	7.55413484E-002
1083	1.38071428E-001
1084	1.28331900E-001
1085	1.14768006E-001
1086	9.14559340E-002
1087	4.05451111E-002
1088	2.73272925E-002
1089	1.70372441E-002
1090	-1.69780352E-002
1091	7.55948445E-003
1092	1.12754218E-002
1093	9.53448846E-002
1094	-4.28314286E-003
1095	4.23583189E-002
1096	5.11403593E-002
1097	-3.33729041E-002
1098	1.78723602E-002
1099	-3.32291315E-002
1100	7.87784280E-002
1101	8.04832319E-002
1102	1.28913688E-001
1103	8.78848525E-002
1104	1.69247524E-001
1105	1.10931644E-001
1106	1.74063997E-002
1107	1.03060462E-001
1108	7.49079912E-002
1109	1.92728243E-001
1110	4.88555026E-002
1111	1.22490991E-001
1112	1.19475192E-001
1113	9.68787356E-002
1114	2.38160595E-002
1115	-2.20464422E-002
1116	-1.77375890E-003
1117	1.39653435E-001
1118	1.00799397E-001
1119	7.70465745E-002
1120	1.64407315E-001
1121	1.12895473E-001
1122	8.88362231E-002
1123	5.95891426E-002
1124	8.76203340E-002
1125	5.37480185E-002
1126	-2.96740183E-002
1127	-1.38251847E-002
1128	5.47510012E-002
1129	-5.42855470E-003
1130	5.99796516E-002
1131	2.86128869E-002
1132	4.03923120E-003
1133	4.39618632E-002
1134	6.20246709E-002
1135	9.69085030E-002
1136	4.34557685E-002
1137	2.61563944E-002
1138	-4.71254210E-002
1139	2.60698134E-002
1140	6.24086312E-002
1141	-2.61550113E-002
1142	-4.33150029E-002
1143	1.11906316E-001
1144	5.52403173E-002
1145	-3.12932254E-002
1146	-4.65497551E-003
1147	1.07803028E-001
1148	-1.71508833E-002
1149	-5.62499796E-002
1150	1.43733277E-003
1151	-2.74297983E-002
1152	1.49988129E-001
1153	1.16425836E-002
1154	-3.13392420E-002
1155	-2.94130308E-002
1156	4.10498175E-002
1157	6.77502472E-002
1158	3.58043469E-002
1159	3.82765544E-003
1160	1.17567302E-001
1161	1.72236115E-001
1162	5.65183402E-002
1163	1.09341400E-002
1164	4.78229305E-003
1165	-2.40040156E-002
1166	-1.03738888E-001
1167	-4.05663338E-002
1168	-9.10389985E-002
1169	-7.66116709E-002
1170	-6.77610871E-002
1171	-9.82263139E-002
1172	-1.01541735E-002
1173	-9.85635945E-002
1174	-5.83967088E-002
1175	-1.05650945E-001
1176	-1.22885524E-001
1177	-9.41905997E-002
1178	1.09774395E-002
1179	-8.17808529E-002
1180	4.32950497E-002
1181	9.06601275E-002
1182	-3.56553797E-003
1183	2.47026588E-002
1184	-1.04650184E-001
1185	-2.54494497E-002
1186	-5.43378666E-002
1187	-1.73963482E-001
1188	-1.21769314E-001
1189	-8.84564311E-002
1190	-1.92297295E-002
1191	-7.71840477E-002
1192	-4.84548847E-002
1193	6.31235145E-003
1194	6.05364151E-002
1195	9.29419896E-002
1196	5.34302844E-002
1197	3.06383803E-002
1198	6.26956415E-002
1199	6.07918180E-002
1200	4.14255844E-002
1201	1.35025663E-001
1202	1.33977595E-001
1203	1.15447889E-001
1204	7.48036410E-002
1205	1.15428630E-001
1206	1.16678524E-001
1207	6.93066404E-002
1208	-4.61617653E-002
1209	-2.25920141E-002
1210	9.63652814E-002
1211	8.63362581E-002
1212	6.72383785E-002
1213	-8.48214161E-002
1214	-9.92299378E-002
1215	1.48272341E-002
1216	-1.19954705E-002
1217	-6.84803765E-002
1218	-3.15206669E-002
1219	-1.25104907E-002
1220	-2.79525269E-002
1221	4.34178157E-002
1222	-3.81535496E-003
1223	5.42404103E-002
1224	-4.69807004E-002
1225	-2.09678219E-002
1226	1.41872133E-002
1227	-4.98464566E-002
1228	5.10935430E-003
1229	-4.05816082E-002
1230	3.02689115E-002
1231	4.27019876E-002
1232	8.39955819E-002
1233	1.22518018E-001
1234	1.74251812E-001
1235	2.00486570E-001
1236	1.33228468E-001
1237	2.04430432E-001
1238	1.16122193E-001
1239	1.13653996E-002
1240	9.94618424E-002
1241	1.09186523E-001
1242	9.03278386E-002
