sweep	g_CM
6497	4.94709748E+002
6498	5.08820654E+002
6499	5.12407839E+002
6500	5.05305015E+002
6501	4.89312576E+002
6502	5.00637310E+002
6503	5.10748508E+002
6504	4.88259098E+002
6505	4.96262593E+002
6506	5.10918503E+002
6507	5.16001492E+002
6508	5.09512550E+002
6509	5.08346124E+002
6510	5.18968564E+002
6511	5.19972209E+002
6512	5.08386153E+002
6513	5.13040174E+002
6514	5.29619488E+002
6515	5.20551365E+002
6516	5.17238558E+002
6517	5.24465752E+002
6518	5.17033801E+002
6519	5.22956107E+002
6520	5.15426954E+002
6521	5.36169333E+002
6522	5.16010821E+002
6523	5.05953696E+002
6524	5.04887673E+002
6525	5.12581792E+002
6526	5.18569963E+002
6527	5.24467662E+002
6528	5.23294245E+002
6529	5.25542168E+002
6530	5.21460714E+002
6531	5.08549511E+002
6532	5.18965046E+002
6533	5.10790768E+002
6534	5.07544626E+002
6535	4.96283986E+002
6536	4.97896443E+002
6537	5.00571507E+002
6538	5.15267031E+002
6539	5.22210638E+002
6540	5.24913451E+002
6541	5.30600875E+002
6542	5.30298957E+002
6543	5.22100231E+002
6544	5.11789964E+002
6545	5.06162807E+002
6546	4.98830088E+002
6547	4.79909658E+002
6548	5.00122385E+002
6549	4.98857199E+002
6550	4.97080731E+002
6551	5.13585167E+002
6552	5.06627970E+002
6553	5.11789892E+002
6554	5.07329561E+002
6555	5.03022314E+002
6556	4.97598929E+002
6557	4.79667584E+002
6558	4.77633286E+002
6559	4.83903560E+002
6560	5.00411336E+002
6561	4.88844030E+002
6562	5.05468417E+002
6563	5.02211192E+002
6564	4.96347215E+002
6565	4.87760274E+002
6566	4.97311540E+002
6567	4.85797561E+002
6568	5.00979294E+002
6569	5.05539429E+002
6570	4.86814852E+002
6571	4.85346927E+002
6572	4.99160190E+002
6573	5.00655531E+002
6574	5.08129488E+002
6575	4.97197022E+002
6576	5.12403310E+002
6577	5.09614773E+002
6578	4.95370367E+002
6579	4.98356405E+002
6580	4.93368010E+002
6581	5.05725024E+002
6582	4.99974777E+002
6583	4.97942210E+002
6584	5.03905002E+002
6585	5.14513915E+002
6586	5.04584919E+002
6587	5.08937879E+002
6588	5.16017410E+002
6589	5.20501030E+002
6590	5.24300591E+002
6591	5.26797406E+002
6592	5.19883397E+002
6593	5.34847916E+002
6594	5.28521288E+002
6595	5.25755485E+002
6596	5.22333019E+002
6597	5.12423220E+002
6598	5.19280532E+002
6599	5.16530230E+002
6600	5.22787997E+002
6601	5.10920461E+002
6602	5.07640315E+002
6603	5.24808831E+002
6604	5.23979408E+002
6605	5.07220917E+002
6606	5.12524858E+002
6607	5.14854345E+002
6608	5.08937300E+002
6609	5.21484690E+002
6610	5.23168859E+002
6611	5.19662921E+002
6612	5.16706438E+002
6613	5.18805082E+002
6614	5.19745746E+002
6615	5.22884032E+002
6616	5.18949502E+002
6617	5.05747971E+002
6618	5.06884202E+002
6619	5.09317380E+002
6620	5.40491028E+002
6621	5.47520033E+002
6622	5.45490965E+002
6623	5.41995705E+002
6624	5.34707304E+002
6625	5.25890274E+002
6626	5.45623657E+002
6627	5.50141034E+002
6628	5.40744592E+002
6629	5.66676046E+002
6630	5.53524137E+002
6631	5.55131554E+002
6632	5.46143745E+002
6633	5.71713471E+002
6634	5.81920173E+002
6635	5.57102934E+002
6636	5.60703080E+002
6637	5.53955310E+002
6638	5.44901029E+002
6639	5.29149506E+002
6640	5.39981389E+002
6641	5.54027141E+002
6642	5.45003743E+002
6643	5.65553385E+002
6644	5.63141274E+002
6645	5.72065546E+002
6646	5.75406614E+002
6647	5.70353732E+002
6648	5.72026321E+002
6649	5.72772807E+002
6650	5.72045259E+002
6651	5.63455591E+002
6652	5.73424746E+002
6653	5.63777320E+002
6654	5.70023377E+002
6655	5.79971022E+002
6656	5.75402876E+002
6657	5.89711563E+002
6658	5.92562075E+002
6659	5.78809347E+002
6660	5.84621449E+002
6661	5.67066441E+002
6662	5.75091342E+002
6663	5.54680363E+002
6664	5.64763923E+002
6665	5.57081560E+002
6666	5.66578207E+002
6667	5.69616178E+002
6668	5.55865874E+002
6669	5.68078116E+002
6670	5.81202475E+002
6671	6.10033231E+002
6672	5.99034614E+002
6673	5.81884171E+002
6674	5.64033657E+002
6675	5.68316050E+002
6676	5.97497779E+002
6677	5.83384794E+002
6678	5.71835459E+002
6679	5.68811972E+002
6680	5.70481058E+002
6681	5.65597092E+002
6682	5.75537228E+002
6683	5.72520093E+002
6684	5.77765388E+002
6685	5.61923144E+002
6686	5.66386136E+002
6687	5.47237382E+002
6688	5.49864443E+002
6689	5.75059623E+002
6690	5.40790779E+002
6691	5.56436497E+002
6692	5.43950208E+002
6693	5.52235957E+002
6694	5.60590470E+002
6695	5.55509605E+002
6696	5.81539566E+002
6697	5.73094405E+002
6698	5.74963989E+002
6699	5.69363991E+002
6700	5.62050684E+002
6701	5.62921473E+002
6702	5.27460428E+002
6703	5.17416045E+002
6704	5.26438341E+002
6705	5.54610444E+002
6706	5.57993956E+002
6707	5.28569784E+002
6708	5.21971836E+002
6709	5.20996454E+002
6710	5.18771720E+002
6711	5.34239172E+002
6712	5.31540974E+002
6713	5.38129468E+002
6714	5.28425741E+002
6715	5.32942663E+002
6716	5.38391277E+002
6717	5.51694777E+002
6718	5.25940431E+002
6719	5.19385304E+002
6720	5.21694003E+002
6721	5.41378805E+002
6722	5.26247728E+002
6723	5.27779942E+002
6724	5.27738918E+002
6725	5.37798192E+002
6726	5.47750862E+002
6727	5.28401123E+002
6728	5.37061191E+002
6729	5.40607332E+002
6730	5.45369945E+002
6731	5.47936079E+002
6732	5.48830284E+002
6733	5.50648683E+002
6734	5.55265512E+002
6735	5.50480727E+002
6736	5.57930623E+002
6737	5.52088087E+002
6738	5.64338093E+002
6739	5.54644591E+002
6740	5.56804236E+002
6741	5.31608634E+002
6742	5.57881208E+002
6743	5.55431447E+002
6744	5.48900047E+002
6745	5.53983951E+002
6746	5.41125734E+002
6747	5.20441631E+002
6748	5.42613113E+002
6749	5.48987909E+002
6750	5.27312747E+002
6751	5.45856147E+002
6752	5.60675423E+002
6753	5.42250855E+002
6754	5.23081081E+002
6755	5.28100966E+002
6756	5.25187251E+002
6757	5.41299126E+002
6758	5.31911984E+002
6759	5.50676143E+002
6760	5.41678232E+002
6761	5.38776998E+002
6762	5.44562616E+002
6763	5.34296673E+002
6764	5.54263266E+002
6765	5.54604687E+002
6766	5.67727534E+002
6767	5.48675474E+002
6768	5.57371939E+002
6769	5.52757218E+002
6770	5.36717203E+002
6771	5.43540494E+002
6772	5.45303820E+002
6773	5.42818744E+002
6774	5.45356009E+002
6775	5.51336931E+002
6776	5.46496963E+002
6777	5.53331629E+002
6778	5.59621488E+002
6779	5.64722049E+002
6780	5.67659211E+002
6781	5.41804692E+002
6782	5.39906277E+002
6783	5.34927125E+002
6784	5.52550451E+002
6785	5.42334594E+002
6786	5.39487957E+002
6787	5.50433993E+002
6788	5.39751752E+002
6789	5.26680869E+002
6790	5.45144833E+002
6791	5.17546564E+002
6792	5.28602031E+002
6793	5.44157604E+002
6794	5.58605277E+002
6795	5.45965695E+002
6796	5.47195659E+002
6797	5.55776539E+002
6798	5.42074231E+002
6799	5.28196694E+002
6800	5.19568991E+002
6801	5.49217673E+002
6802	5.56345083E+002
6803	5.34044370E+002
6804	5.32071235E+002
6805	5.45791147E+002
6806	5.52126930E+002
6807	5.54525823E+002
6808	5.53402082E+002
6809	5.50444197E+002
6810	5.71796046E+002
6811	5.82492240E+002
6812	5.69478278E+002
6813	5.60823006E+002
6814	5.75458374E+002
6815	5.80749511E+002
6816	5.59927392E+002
6817	5.44729285E+002
6818	5.52281020E+002
6819	5.49711620E+002
6820	5.54432758E+002
6821	5.50252432E+002
6822	5.70467382E+002
6823	5.79950193E+002
6824	5.84879121E+002
6825	5.74208031E+002
6826	5.86322760E+002
6827	5.83983115E+002
6828	5.73808420E+002
6829	5.82292114E+002
6830	5.69266312E+002
6831	5.72130533E+002
6832	5.82700062E+002
6833	5.77604277E+002
6834	5.77490721E+002
6835	5.78238276E+002
6836	5.77147306E+002
6837	5.79388178E+002
6838	6.06499617E+002
6839	5.90804903E+002
6840	5.82051765E+002
6841	5.79322227E+002
6842	5.80081641E+002
6843	5.64923831E+002
6844	5.61911409E+002
6845	5.58290515E+002
6846	5.70260819E+002
6847	5.53995801E+002
6848	5.55201920E+002
6849	5.65132795E+002
6850	5.65587259E+002
6851	5.70992870E+002
6852	5.82395349E+002
6853	5.71011085E+002
6854	5.87998915E+002
6855	5.64775858E+002
6856	5.81531181E+002
6857	5.72342554E+002
6858	5.52945294E+002
6859	5.60623903E+002
6860	5.59894844E+002
6861	5.70939906E+002
6862	5.53814131E+002
6863	5.70904335E+002
6864	5.66885140E+002
6865	5.75297073E+002
6866	5.52900070E+002
6867	5.46928897E+002
6868	5.58997112E+002
6869	5.71255379E+002
6870	5.62467724E+002
6871	5.57701262E+002
6872	5.60132960E+002
6873	5.60874873E+002
6874	5.58433751E+002
6875	5.53284971E+002
6876	5.62370480E+002
6877	5.69987888E+002
6878	5.68084657E+002
6879	5.61296571E+002
6880	5.51675915E+002
6881	5.47420899E+002
6882	5.34733630E+002
6883	5.34145223E+002
6884	5.55700839E+002
6885	5.50609800E+002
6886	5.58522143E+002
6887	5.61520710E+002
6888	5.51656270E+002
6889	5.53660081E+002
6890	5.57914975E+002
6891	5.64142645E+002
6892	5.57028609E+002
6893	5.51744541E+002
6894	5.35809441E+002
6895	5.39712336E+002
6896	5.65041951E+002
6897	5.82878475E+002
6898	5.65992018E+002
6899	5.67029416E+002
6900	5.55470043E+002
6901	5.72997475E+002
6902	5.71777750E+002
6903	5.94070703E+002
6904	5.89934397E+002
6905	5.86129692E+002
6906	5.81871136E+002
6907	5.77969568E+002
6908	5.77906360E+002
6909	5.85919782E+002
6910	5.89076317E+002
6911	5.64929095E+002
6912	5.63920849E+002
6913	5.73785872E+002
6914	5.70968690E+002
6915	5.66468095E+002
6916	5.64680487E+002
6917	5.76131514E+002
6918	5.73161824E+002
6919	5.75362452E+002
6920	5.76174582E+002
6921	5.72510467E+002
6922	5.72340668E+002
6923	5.60662192E+002
6924	5.48079957E+002
6925	5.63888742E+002
6926	5.47616191E+002
6927	5.44850782E+002
6928	5.72247434E+002
6929	5.55344670E+002
6930	5.48713916E+002
6931	5.46807596E+002
6932	5.51516310E+002
6933	5.52129104E+002
6934	5.83624117E+002
6935	5.64094664E+002
6936	5.46166807E+002
6937	5.52231446E+002
6938	5.43031457E+002
6939	5.68295352E+002
6940	5.59790763E+002
6941	5.47321716E+002
6942	5.66821096E+002
6943	5.65337541E+002
6944	5.83211669E+002
6945	5.60456677E+002
6946	5.55410159E+002
6947	5.63360239E+002
6948	5.75658082E+002
6949	5.64242254E+002
6950	5.78311465E+002
6951	5.74633257E+002
6952	5.67693935E+002
6953	5.66705614E+002
6954	5.59989598E+002
6955	5.54949266E+002
6956	5.58585275E+002
6957	5.47870929E+002
6958	5.66260069E+002
6959	5.58364077E+002
6960	5.59826777E+002
6961	5.70587028E+002
6962	5.75834094E+002
6963	5.70910369E+002
6964	5.64865059E+002
6965	5.71372949E+002
6966	5.74150886E+002
6967	5.60517066E+002
6968	5.66917423E+002
6969	5.57705970E+002
6970	5.67168504E+002
6971	5.63812299E+002
6972	5.61721766E+002
6973	5.66424233E+002
6974	5.57204142E+002
6975	5.56708101E+002
6976	5.49465096E+002
6977	5.57272560E+002
6978	5.49445635E+002
6979	5.44726781E+002
6980	5.37723511E+002
6981	5.42359747E+002
6982	5.44792626E+002
6983	5.42778903E+002
6984	5.31676680E+002
6985	5.30114182E+002
6986	5.22136284E+002
6987	5.27204734E+002
6988	5.14486228E+002
6989	5.22529767E+002
6990	5.31373537E+002
6991	5.28835525E+002
6992	5.27525187E+002
6993	5.24937284E+002
6994	5.28174041E+002
6995	5.37198784E+002
6996	5.42720496E+002
6997	5.57482935E+002
6998	5.43488534E+002
6999	5.62005194E+002
7000	5.63887436E+002
7001	5.62343872E+002
7002	5.57963220E+002
7003	5.53429103E+002
7004	5.58597206E+002
7005	5.52237344E+002
7006	5.44100189E+002
7007	5.46713374E+002
7008	5.38915924E+002
7009	5.41022879E+002
7010	5.28246218E+002
7011	5.27994941E+002
7012	5.31875343E+002
7013	5.29189810E+002
7014	5.41256433E+002
7015	5.26700973E+002
7016	5.27932568E+002
7017	5.37113268E+002
7018	5.41854906E+002
7019	5.40936615E+002
7020	5.48792922E+002
7021	5.56009902E+002
7022	5.65025557E+002
7023	5.68496455E+002
7024	5.73244622E+002
7025	5.57782790E+002
7026	5.51142955E+002
7027	5.60981724E+002
7028	5.61732451E+002
7029	5.56285559E+002
7030	5.63830794E+002
7031	5.77462929E+002
7032	5.70817928E+002
7033	5.50806230E+002
7034	5.44635707E+002
7035	5.42262441E+002
7036	5.41444196E+002
7037	5.47475762E+002
7038	5.44208061E+002
7039	5.57671447E+002
7040	5.59007473E+002
7041	5.64649341E+002
7042	5.76157414E+002
7043	5.91711419E+002
7044	5.66522006E+002
7045	5.67938197E+002
7046	5.77837229E+002
7047	5.75143961E+002
7048	5.63741162E+002
7049	5.70017086E+002
7050	5.69225109E+002
7051	5.61082241E+002
7052	5.42524313E+002
7053	5.53414183E+002
7054	5.67894373E+002
7055	5.64681844E+002
7056	5.54368346E+002
7057	5.68872335E+002
7058	5.49425910E+002
7059	5.53615218E+002
7060	5.64357989E+002
7061	5.80936656E+002
7062	5.69727343E+002
7063	5.57939179E+002
7064	5.42474029E+002
7065	5.58514059E+002
7066	5.64324536E+002
7067	5.60439901E+002
7068	5.48694023E+002
7069	5.52814115E+002
7070	5.71370674E+002
7071	5.64150722E+002
7072	5.57239956E+002
7073	5.56240287E+002
7074	5.58558725E+002
7075	5.65911791E+002
7076	5.77859951E+002
7077	5.77815775E+002
7078	5.78720357E+002
7079	5.75716882E+002
7080	5.70948915E+002
7081	5.71982060E+002
7082	5.84664558E+002
7083	5.60065893E+002
7084	5.46852490E+002
7085	5.40852526E+002
7086	5.65191964E+002
7087	5.48474031E+002
7088	5.60946189E+002
7089	5.83410063E+002
7090	5.76481516E+002
7091	5.64153373E+002
7092	5.56258656E+002
7093	5.42075267E+002
7094	5.78159983E+002
7095	5.78324041E+002
7096	5.75835886E+002
7097	5.74637121E+002
7098	5.85692153E+002
7099	5.77536182E+002
7100	5.62666181E+002
7101	5.57728858E+002
7102	5.51228665E+002
7103	5.61246023E+002
7104	5.49707804E+002
7105	5.62933127E+002
7106	5.43781021E+002
7107	5.60149413E+002
7108	5.51538393E+002
7109	5.54306729E+002
7110	5.44798838E+002
7111	5.54016001E+002
7112	5.43941814E+002
7113	5.56765278E+002
7114	5.50994857E+002
7115	5.37616597E+002
7116	5.52934980E+002
7117	5.48669509E+002
7118	5.53107694E+002
7119	5.58921422E+002
7120	5.66141011E+002
7121	5.79041402E+002
7122	5.71733582E+002
7123	5.63084675E+002
7124	5.61554038E+002
7125	5.64476872E+002
7126	5.60963457E+002
7127	5.63812271E+002
7128	5.55923218E+002
7129	5.67647776E+002
7130	5.46016884E+002
7131	5.63627423E+002
7132	5.58204239E+002
7133	5.58678649E+002
7134	5.63951223E+002
7135	5.69558388E+002
7136	5.51655186E+002
7137	5.49873511E+002
7138	5.44015330E+002
7139	5.50446307E+002
7140	5.48876683E+002
7141	5.57341743E+002
7142	5.63105954E+002
7143	5.50114845E+002
7144	5.46467519E+002
7145	5.59608105E+002
7146	5.85848016E+002
7147	5.55815806E+002
7148	5.66375331E+002
7149	5.66354117E+002
7150	5.67575170E+002
7151	5.60515119E+002
7152	5.65935689E+002
7153	5.67327734E+002
7154	5.82332213E+002
7155	5.82683625E+002
7156	5.95055658E+002
7157	5.84084896E+002
7158	5.71559853E+002
7159	5.62279972E+002
7160	5.75855077E+002
7161	5.74314859E+002
7162	5.77851325E+002
7163	5.98878105E+002
7164	5.84303488E+002
7165	5.95367995E+002
7166	5.78980852E+002
7167	5.67989246E+002
7168	5.72707604E+002
7169	5.54750820E+002
7170	5.57001552E+002
7171	5.55337215E+002
7172	5.68826114E+002
7173	5.79192598E+002
7174	5.74160081E+002
7175	5.61224343E+002
7176	5.72458482E+002
7177	5.74103148E+002
7178	5.61701093E+002
7179	5.68783040E+002
7180	5.65347505E+002
7181	5.86014131E+002
7182	5.57893818E+002
7183	5.53428284E+002
7184	5.83285973E+002
7185	5.73277687E+002
7186	5.73795751E+002
7187	5.70885271E+002
7188	5.87185784E+002
7189	5.77787645E+002
7190	5.94469885E+002
7191	5.85939514E+002
7192	6.00878002E+002
7193	6.04727448E+002
7194	5.93697397E+002
7195	5.81459928E+002
7196	5.78563018E+002
7197	5.58578645E+002
7198	5.75169849E+002
7199	5.55176269E+002
7200	5.85382536E+002
7201	5.77358349E+002
7202	5.71144767E+002
7203	5.71067412E+002
7204	5.67030610E+002
7205	5.59707889E+002
7206	5.62940800E+002
7207	5.81002277E+002
7208	5.90720115E+002
7209	5.78428898E+002
7210	5.71854305E+002
7211	5.80186582E+002
7212	5.81899322E+002
7213	5.81366982E+002
7214	5.80274846E+002
7215	5.73112748E+002
7216	5.94862936E+002
7217	6.10468453E+002
7218	6.05975187E+002
7219	5.94073976E+002
7220	5.81701940E+002
7221	6.05477174E+002
7222	5.98104503E+002
7223	5.97347113E+002
7224	6.02289050E+002
7225	5.94432937E+002
7226	6.07156342E+002
7227	5.90627186E+002
7228	5.80888101E+002
7229	5.71106358E+002
7230	5.70180604E+002
7231	5.53567584E+002
7232	5.55193774E+002
7233	5.52115201E+002
7234	5.75389198E+002
7235	5.73658158E+002
7236	5.59776555E+002
7237	5.55219727E+002
7238	5.68305216E+002
7239	5.51050644E+002
7240	5.70727741E+002
7241	5.54681008E+002
7242	5.49280251E+002
7243	5.77641725E+002
7244	5.70052656E+002
7245	5.57325898E+002
7246	5.35320914E+002
7247	5.62903412E+002
7248	5.48867683E+002
7249	5.56105966E+002
7250	5.68596640E+002
7251	5.81202112E+002
7252	5.60689888E+002
7253	5.66804241E+002
7254	5.57401428E+002
7255	5.66109481E+002
7256	5.69268156E+002
7257	5.81388787E+002
7258	5.68038062E+002
7259	5.52541954E+002
7260	5.66758828E+002
7261	5.48850647E+002
7262	5.58164013E+002
7263	5.46154370E+002
7264	5.47571526E+002
7265	5.49109828E+002
7266	5.40614036E+002
7267	5.49761382E+002
7268	5.58007820E+002
7269	5.68793774E+002
7270	5.55758430E+002
7271	5.72580554E+002
7272	5.60056441E+002
7273	5.61936610E+002
7274	5.66287065E+002
7275	5.65575255E+002
7276	5.67105283E+002
7277	5.69323963E+002
7278	5.65934146E+002
7279	5.79493389E+002
7280	5.73510864E+002
7281	5.70768111E+002
7282	5.73436822E+002
7283	6.01797679E+002
7284	5.81606346E+002
7285	5.81101591E+002
7286	5.79037366E+002
7287	5.89028574E+002
7288	5.91943992E+002
7289	5.81959651E+002
7290	5.98448607E+002
7291	5.91473774E+002
7292	6.01027969E+002
7293	5.93430502E+002
7294	5.83338575E+002
7295	5.87077432E+002
7296	5.93076819E+002
7297	5.93986060E+002
7298	5.89754470E+002
7299	5.89674316E+002
7300	6.07849527E+002
7301	6.02649854E+002
7302	5.97717147E+002
7303	6.00560860E+002
7304	6.08058901E+002
7305	5.92848892E+002
7306	5.96658424E+002
7307	6.09750521E+002
7308	6.01891138E+002
7309	6.01704818E+002
7310	6.14910531E+002
7311	6.27952939E+002
7312	6.04943380E+002
7313	5.99169831E+002
7314	5.97970072E+002
7315	5.95585751E+002
7316	5.96918370E+002
7317	5.90221847E+002
7318	5.98285372E+002
7319	5.89999093E+002
7320	5.94002204E+002
7321	5.80959621E+002
7322	5.88956542E+002
7323	5.86944974E+002
7324	5.97934803E+002
7325	5.89508497E+002
7326	5.98074050E+002
7327	6.09880633E+002
7328	5.99022561E+002
7329	5.97935935E+002
7330	6.01553184E+002
7331	6.09144732E+002
7332	5.77743253E+002
7333	6.12361417E+002
7334	6.02785391E+002
7335	5.89717586E+002
7336	6.06790297E+002
7337	5.92173974E+002
7338	5.95839023E+002
7339	6.05827904E+002
7340	5.83309499E+002
7341	5.91816002E+002
7342	5.76541001E+002
7343	5.52408957E+002
7344	5.85232325E+002
7345	5.81439091E+002
7346	5.73367908E+002
7347	5.77764719E+002
7348	6.00392518E+002
7349	5.95679271E+002
7350	5.90147948E+002
7351	5.97850294E+002
7352	5.82267113E+002
7353	5.58676132E+002
7354	5.69178526E+002
7355	5.77113646E+002
7356	5.75353746E+002
7357	5.86223804E+002
7358	5.91169966E+002
7359	5.98269693E+002
7360	5.79816231E+002
7361	5.68668435E+002
7362	5.66481741E+002
7363	5.66406181E+002
7364	5.63494697E+002
7365	5.70413862E+002
7366	5.65455399E+002
7367	5.66819552E+002
7368	5.54594226E+002
7369	5.74074808E+002
7370	5.65735171E+002
7371	5.71184868E+002
7372	5.67798858E+002
7373	5.64947327E+002
7374	5.67216887E+002
7375	5.71407208E+002
7376	5.62530508E+002
7377	5.50316523E+002
7378	5.54376316E+002
7379	5.52803874E+002
7380	5.60959126E+002
7381	5.64248098E+002
7382	5.52443702E+002
7383	5.45300965E+002
7384	5.52431140E+002
7385	5.51917669E+002
7386	5.44063280E+002
7387	5.28609599E+002
7388	5.26207627E+002
7389	5.18735249E+002
7390	5.43892087E+002
7391	5.29333658E+002
7392	5.35446390E+002
7393	5.28302310E+002
7394	5.28292045E+002
7395	5.24072840E+002
7396	5.24520013E+002
7397	5.44753978E+002
7398	5.38415801E+002
7399	5.40312930E+002
7400	5.40987799E+002
7401	5.33263060E+002
7402	5.52815357E+002
7403	5.43184626E+002
7404	5.52465225E+002
7405	5.33995749E+002
7406	5.42693817E+002
7407	5.41917101E+002
7408	5.22329039E+002
7409	5.21453510E+002
7410	5.37063969E+002
7411	5.41467931E+002
7412	5.46515398E+002
7413	5.58613819E+002
7414	5.42139987E+002
7415	5.43272497E+002
7416	5.43231641E+002
7417	5.36574353E+002
7418	5.39877788E+002
7419	5.59053751E+002
7420	5.56955594E+002
7421	5.78115972E+002
7422	5.74685951E+002
7423	5.77190233E+002
7424	5.74628804E+002
7425	5.64150247E+002
7426	5.53705674E+002
7427	5.61303585E+002
7428	5.73709572E+002
7429	5.60108632E+002
7430	5.59000303E+002
7431	5.59961107E+002
7432	5.68902505E+002
7433	5.66040842E+002
7434	5.69100999E+002
7435	5.78767089E+002
7436	5.67804854E+002
7437	5.53362533E+002
7438	5.48478937E+002
7439	5.46893974E+002
7440	5.42256426E+002
7441	5.35584684E+002
7442	5.41941154E+002
7443	5.45416847E+002
7444	5.60307684E+002
7445	5.34213602E+002
7446	5.43765723E+002
7447	5.36965981E+002
7448	5.51259869E+002
7449	5.63787174E+002
7450	5.57055519E+002
7451	5.58586302E+002
7452	5.75058350E+002
7453	5.60022361E+002
7454	5.74745248E+002
7455	5.66095019E+002
7456	5.82701439E+002
7457	5.71688513E+002
7458	5.68886259E+002
7459	5.77847575E+002
7460	5.67870629E+002
7461	5.56715169E+002
7462	5.66717653E+002
7463	5.80554596E+002
7464	5.84713791E+002
7465	5.76228080E+002
7466	5.71688475E+002
7467	5.81486440E+002
7468	5.70992531E+002
7469	5.88461352E+002
7470	5.85374935E+002
7471	5.72807610E+002
7472	5.67302429E+002
7473	5.69818154E+002
7474	5.63292907E+002
7475	5.64765911E+002
7476	5.80400177E+002
7477	5.74727286E+002
7478	5.70757266E+002
7479	5.56584981E+002
7480	5.58801390E+002
7481	5.45067429E+002
7482	5.38048800E+002
7483	5.39263947E+002
7484	5.38924953E+002
7485	5.41139826E+002
7486	5.41400301E+002
7487	5.28622410E+002
7488	5.46672061E+002
7489	5.59749011E+002
7490	5.50169427E+002
7491	5.36801921E+002
7492	5.35032196E+002
7493	5.36977127E+002
7494	5.24668569E+002
7495	5.32869408E+002
7496	5.42299081E+002
7497	5.31572239E+002
7498	5.39590292E+002
7499	5.33148012E+002
7500	5.20937112E+002
7501	5.36451158E+002
7502	5.34163697E+002
7503	5.30023614E+002
7504	5.44247783E+002
7505	5.43156592E+002
7506	5.31208467E+002
7507	5.39024384E+002
7508	5.50232860E+002
7509	5.47755528E+002
7510	5.32161649E+002
7511	5.30461883E+002
7512	5.18049570E+002
7513	5.26920548E+002
7514	5.39109260E+002
7515	5.38628298E+002
7516	5.47735127E+002
7517	5.33322784E+002
7518	5.36103089E+002
7519	5.32102505E+002
7520	5.34676518E+002
7521	5.36373459E+002
7522	5.39102674E+002
7523	5.28825168E+002
7524	5.33391835E+002
7525	5.47940212E+002
7526	5.35551791E+002
7527	5.25878073E+002
7528	5.37258010E+002
7529	5.40980703E+002
7530	5.52831095E+002
7531	5.46784601E+002
7532	5.34895311E+002
7533	5.36847358E+002
7534	5.33878315E+002
7535	5.32941066E+002
7536	5.36153420E+002
7537	5.38968266E+002
7538	5.54281037E+002
7539	5.47037974E+002
7540	5.52018142E+002
7541	5.54111504E+002
7542	5.52983057E+002
7543	5.68629894E+002
7544	5.62791166E+002
7545	5.45094219E+002
7546	5.42637006E+002
7547	5.39269549E+002
7548	5.33047486E+002
7549	5.32134146E+002
7550	5.33685297E+002
7551	5.36781054E+002
7552	5.26880086E+002
7553	5.39094665E+002
7554	5.15758379E+002
7555	5.35513360E+002
7556	5.29223208E+002
7557	5.37204397E+002
7558	5.45474571E+002
7559	5.44044040E+002
7560	5.41134401E+002
7561	5.32325593E+002
7562	5.43935112E+002
7563	5.49477030E+002
7564	5.39249964E+002
7565	5.42414969E+002
7566	5.31574129E+002
7567	5.21489497E+002
7568	5.23458526E+002
7569	5.26216499E+002
7570	5.36831726E+002
7571	5.41781965E+002
7572	5.31849762E+002
7573	5.29971612E+002
7574	5.45558271E+002
7575	5.42594301E+002
7576	5.23483328E+002
7577	5.29728569E+002
7578	5.24629958E+002
7579	5.20020536E+002
7580	5.15483630E+002
7581	5.13104182E+002
7582	5.17860329E+002
7583	5.15527649E+002
7584	5.32390397E+002
7585	5.34922810E+002
7586	5.48982635E+002
7587	5.40040134E+002
7588	5.43043656E+002
7589	5.26679284E+002
7590	5.22452846E+002
7591	5.39234257E+002
7592	5.38951132E+002
7593	5.32262767E+002
7594	5.31176825E+002
7595	5.12579234E+002
7596	5.19909903E+002
7597	5.12475454E+002
7598	5.30023792E+002
7599	5.31350486E+002
7600	5.28931245E+002
7601	5.14688141E+002
7602	5.07886391E+002
7603	5.12789190E+002
7604	5.15760407E+002
7605	5.17943723E+002
7606	5.21618132E+002
7607	5.10451854E+002
7608	5.12377719E+002
7609	5.34195840E+002
7610	5.43212923E+002
7611	5.42558634E+002
7612	5.50483006E+002
7613	5.51814739E+002
7614	5.26634019E+002
7615	5.33753223E+002
7616	5.48008745E+002
7617	5.46370340E+002
7618	5.61426198E+002
7619	5.38895623E+002
7620	5.34195758E+002
7621	5.26105733E+002
7622	5.25921817E+002
7623	5.54034178E+002
7624	5.50715810E+002
7625	5.44129003E+002
7626	5.55428639E+002
7627	5.64945904E+002
7628	5.58106750E+002
7629	5.73862942E+002
7630	5.70137557E+002
7631	5.75839252E+002
7632	5.70725413E+002
7633	5.57852870E+002
7634	5.61000949E+002
7635	5.54230111E+002
7636	5.64757935E+002
7637	5.71745844E+002
7638	5.46256179E+002
7639	5.48584048E+002
7640	5.63902576E+002
7641	5.63295989E+002
7642	5.62876286E+002
7643	5.40684702E+002
7644	5.47755356E+002
7645	5.54073170E+002
7646	5.66369719E+002
7647	5.50025416E+002
7648	5.63156750E+002
7649	5.54640385E+002
7650	5.63165441E+002
7651	5.64069286E+002
7652	5.56926523E+002
7653	5.47913523E+002
7654	5.27264555E+002
7655	5.37674048E+002
7656	5.28068347E+002
7657	5.56733989E+002
7658	5.50987502E+002
7659	5.54168996E+002
7660	5.60214672E+002
7661	5.70743878E+002
