sweep	gR
335	8.71481436E-001
336	8.92107394E-001
337	8.33548778E-001
338	8.10410904E-001
339	8.07251722E-001
340	8.09735231E-001
341	8.05481056E-001
342	8.18867546E-001
343	8.30045391E-001
344	8.19892549E-001
345	8.01829875E-001
346	8.54680884E-001
347	8.64702820E-001
348	8.30383578E-001
349	8.63062131E-001
350	8.27448002E-001
351	8.19682592E-001
352	8.20328324E-001
353	8.12460763E-001
354	8.30521609E-001
355	8.36356877E-001
356	8.07922081E-001
357	8.15894684E-001
358	8.02703920E-001
359	8.25629148E-001
360	8.14983745E-001
361	8.36637837E-001
362	7.84983538E-001
363	8.13907377E-001
364	8.18691669E-001
365	8.20384162E-001
366	7.96982096E-001
367	8.52315208E-001
368	8.22199438E-001
369	8.14461450E-001
370	7.99321329E-001
371	8.04179326E-001
372	8.34807224E-001
373	8.38027511E-001
374	8.23654930E-001
375	8.55097846E-001
376	8.40500198E-001
377	8.50270876E-001
378	8.58012082E-001
379	8.40829968E-001
380	8.40583167E-001
381	8.71663513E-001
382	8.76988901E-001
383	8.54483407E-001
384	8.47731204E-001
385	8.39328204E-001
386	8.79478396E-001
387	8.69431169E-001
388	8.21447467E-001
389	8.36093891E-001
390	8.44877660E-001
391	8.16002536E-001
392	8.34802548E-001
393	8.55924210E-001
394	8.51523343E-001
395	8.12943239E-001
396	8.05102315E-001
397	8.26654893E-001
398	8.26425825E-001
399	8.29309733E-001
400	8.72513111E-001
401	8.71467146E-001
402	8.36431857E-001
403	8.84137051E-001
404	8.53253737E-001
405	8.08850178E-001
406	8.29013941E-001
407	8.68116757E-001
408	8.50711178E-001
409	8.39946098E-001
410	8.57650034E-001
411	8.65128435E-001
412	8.69461585E-001
413	8.49226352E-001
414	8.62235653E-001
415	8.67655122E-001
416	8.49066050E-001
417	8.61411734E-001
418	9.03064818E-001
419	8.70512984E-001
420	8.51493523E-001
421	7.90939308E-001
422	8.73746939E-001
423	8.34273279E-001
424	8.25802664E-001
425	8.64156805E-001
426	8.63731267E-001
427	8.78485019E-001
428	8.70671373E-001
429	8.70457721E-001
430	8.60709263E-001
431	8.49706711E-001
432	8.45991101E-001
433	8.32910707E-001
434	8.80327238E-001
435	8.75960956E-001
436	8.64570209E-001
437	8.98627216E-001
438	9.28714419E-001
439	9.10564152E-001
440	8.83279793E-001
441	9.00237761E-001
442	9.11356944E-001
443	8.95664344E-001
444	8.70881076E-001
445	8.51498379E-001
446	9.03495507E-001
447	8.67505023E-001
448	8.86985981E-001
449	8.93389418E-001
450	9.18003964E-001
451	8.71523718E-001
452	8.09425010E-001
453	8.68269506E-001
454	8.60808474E-001
455	9.08006091E-001
456	9.03967805E-001
457	8.46650116E-001
458	8.82813678E-001
459	8.55777041E-001
460	8.96007023E-001
461	8.66620124E-001
462	8.40223986E-001
463	8.67019805E-001
464	8.87548513E-001
465	8.81089699E-001
466	8.80514509E-001
467	8.89152432E-001
468	8.60411304E-001
469	8.59236223E-001
470	8.78940866E-001
471	8.67490363E-001
472	8.67583858E-001
473	8.41974715E-001
474	8.38332728E-001
475	8.08867136E-001
476	8.34126034E-001
477	8.49560381E-001
478	7.87380951E-001
479	8.19242134E-001
480	8.17644073E-001
481	8.24167861E-001
482	7.96305513E-001
483	7.86326320E-001
484	8.04938440E-001
485	8.11950729E-001
486	8.33799189E-001
487	8.51990488E-001
488	8.63174785E-001
489	8.03775151E-001
490	8.64118951E-001
491	8.11729907E-001
492	8.12961917E-001
493	8.35231990E-001
494	8.03389905E-001
495	7.80028375E-001
496	8.09295471E-001
497	8.22190317E-001
498	8.11669952E-001
499	8.67715653E-001
500	8.89347245E-001
501	8.93506864E-001
502	8.53979911E-001
503	8.85400776E-001
504	8.86174997E-001
505	8.70486035E-001
506	8.65478371E-001
507	8.77502731E-001
508	8.44623920E-001
509	8.20112439E-001
510	8.68032735E-001
511	8.52731365E-001
512	8.57762726E-001
513	8.21935938E-001
514	8.39303142E-001
515	8.49657012E-001
516	8.62588832E-001
517	8.60012786E-001
518	8.09560114E-001
519	8.15392480E-001
520	8.03393686E-001
521	8.42095905E-001
522	8.41807599E-001
523	8.57948868E-001
524	8.57491462E-001
525	8.67622765E-001
526	8.78707546E-001
527	8.76071397E-001
528	8.38586881E-001
529	8.53308332E-001
530	8.88103246E-001
531	8.19154186E-001
532	7.91713335E-001
533	8.56162668E-001
534	8.26714553E-001
535	8.37295414E-001
536	8.52450189E-001
537	8.89524239E-001
538	8.71208482E-001
539	8.75779931E-001
540	8.52858351E-001
541	8.32295308E-001
542	8.30472674E-001
543	8.43868399E-001
544	8.28462978E-001
545	8.38929192E-001
546	8.67651323E-001
547	9.09028034E-001
548	8.84716250E-001
549	9.24097014E-001
550	8.64139658E-001
551	8.23588061E-001
552	8.51403271E-001
553	8.63305789E-001
554	8.62838629E-001
555	8.69714376E-001
556	8.52048903E-001
557	9.24935141E-001
558	8.79933454E-001
559	8.79099169E-001
560	8.57138484E-001
561	8.80392789E-001
562	8.42646101E-001
563	8.65631908E-001
564	8.47445048E-001
565	8.72694926E-001
566	8.64815731E-001
567	8.49494764E-001
568	8.44531564E-001
569	8.22764666E-001
570	8.34125429E-001
571	8.39995720E-001
572	8.77235590E-001
573	8.07931425E-001
574	8.37274694E-001
575	7.96706263E-001
576	7.89851203E-001
577	8.13871485E-001
578	8.14805021E-001
579	8.43276495E-001
580	8.37460503E-001
581	8.49216255E-001
582	8.19632753E-001
583	8.21932716E-001
584	8.44605258E-001
585	8.57399817E-001
586	8.63396336E-001
587	8.46533623E-001
588	8.66044879E-001
589	8.60944076E-001
590	9.00927802E-001
591	8.60007308E-001
592	8.56987024E-001
593	8.58645484E-001
594	8.57223102E-001
595	8.55626157E-001
596	8.90738668E-001
597	8.84744377E-001
598	8.65858479E-001
599	8.63354667E-001
600	8.42338915E-001
601	8.28855494E-001
602	8.04339992E-001
603	8.12727356E-001
604	7.99459753E-001
605	8.17985076E-001
606	7.96926397E-001
607	7.89402886E-001
608	8.31717129E-001
609	8.70552729E-001
610	8.30520073E-001
611	8.08482252E-001
612	8.37319278E-001
613	8.52805083E-001
614	7.84544332E-001
615	8.34027257E-001
616	8.63409399E-001
617	8.49847354E-001
618	8.68125930E-001
619	8.76410697E-001
620	8.50678158E-001
621	8.77125336E-001
622	8.78128564E-001
623	8.67504467E-001
624	8.63266231E-001
625	8.72754925E-001
626	8.74381051E-001
627	8.85901108E-001
628	8.71952580E-001
629	8.82762427E-001
630	8.81951910E-001
631	8.69548998E-001
632	8.40252771E-001
633	8.42602950E-001
634	8.79380990E-001
635	9.17673297E-001
636	8.97543236E-001
637	9.38012408E-001
638	8.97788668E-001
639	8.72452536E-001
640	8.68812020E-001
641	8.45866877E-001
642	8.77299113E-001
643	8.90409034E-001
644	8.50457849E-001
645	8.73499961E-001
646	8.93375120E-001
647	8.67302406E-001
648	8.31596359E-001
649	8.44714376E-001
650	8.86547868E-001
651	9.04706213E-001
652	9.22051540E-001
653	9.27317878E-001
654	8.90671769E-001
655	8.51573034E-001
656	8.52992433E-001
657	8.78787424E-001
658	8.81888102E-001
659	8.96270076E-001
660	9.01316011E-001
661	8.91068985E-001
662	8.66586633E-001
663	8.79656347E-001
664	8.90267147E-001
665	8.94060519E-001
666	8.03497705E-001
667	8.50108376E-001
668	8.33093296E-001
669	7.92893587E-001
670	7.82896514E-001
671	8.17998400E-001
672	8.30083125E-001
673	8.43321599E-001
674	8.28268637E-001
675	8.81361317E-001
676	8.78879210E-001
677	8.82443638E-001
678	8.93524590E-001
679	8.46387968E-001
680	8.71520489E-001
681	9.23824977E-001
682	8.70826257E-001
683	8.51581927E-001
684	8.22611901E-001
685	8.49864553E-001
686	8.64719590E-001
687	8.59326163E-001
688	8.35473243E-001
689	8.22578717E-001
690	8.42018550E-001
691	8.17469851E-001
692	8.42038483E-001
693	8.16527095E-001
694	8.83413114E-001
695	8.91376428E-001
696	8.64293459E-001
697	8.66487597E-001
698	8.73688904E-001
699	8.10446887E-001
700	8.25201587E-001
701	8.61304539E-001
702	8.05487618E-001
703	8.21841282E-001
704	8.33905690E-001
705	8.71282533E-001
706	8.41530649E-001
707	8.64502452E-001
708	8.51087750E-001
709	8.34888635E-001
710	8.68668439E-001
711	8.73284116E-001
712	8.43749154E-001
713	8.43934099E-001
714	8.81094921E-001
715	8.67144897E-001
716	8.79790152E-001
717	8.97599774E-001
718	9.08960426E-001
719	8.94766914E-001
720	8.94190654E-001
721	8.78917174E-001
722	8.68158346E-001
723	9.06788740E-001
724	8.74326003E-001
725	8.49872347E-001
726	8.90639803E-001
727	8.33500361E-001
728	8.28714868E-001
729	8.34020208E-001
730	8.15548826E-001
731	7.99860562E-001
732	7.97729243E-001
733	7.89386484E-001
734	8.29706707E-001
735	8.16182204E-001
736	8.71825640E-001
737	8.55040155E-001
738	8.05656737E-001
739	8.56317657E-001
740	8.35574442E-001
741	8.62481446E-001
742	8.48897289E-001
743	8.46804778E-001
744	8.29214882E-001
745	8.62269290E-001
746	8.49688796E-001
747	8.77962969E-001
748	8.66405738E-001
749	8.62052735E-001
750	8.48019929E-001
751	8.61722247E-001
752	8.47224547E-001
753	8.37349519E-001
754	8.05202050E-001
755	8.42853730E-001
756	8.96920352E-001
757	8.64336611E-001
758	8.56851126E-001
759	8.62279183E-001
760	8.77712159E-001
761	9.13201143E-001
762	9.02430076E-001
763	8.81609245E-001
764	8.53928133E-001
765	8.53983983E-001
766	8.72901614E-001
767	8.35888185E-001
768	8.58588091E-001
769	8.56318812E-001
770	8.75849236E-001
771	8.81286413E-001
772	8.86228803E-001
773	8.77979403E-001
774	8.53330993E-001
775	8.60017372E-001
776	8.77391520E-001
777	8.79307922E-001
778	8.63891369E-001
779	8.88889924E-001
780	8.00258021E-001
781	8.26065550E-001
782	8.41965958E-001
783	8.79682438E-001
784	8.62617092E-001
785	8.71320258E-001
786	8.59816186E-001
787	8.67443149E-001
788	8.80841913E-001
789	8.66665719E-001
790	8.40709337E-001
791	8.18453179E-001
792	8.44311581E-001
793	8.37058001E-001
794	8.44678384E-001
795	8.70963622E-001
796	9.23066706E-001
797	8.44576663E-001
798	8.60678572E-001
799	8.62130890E-001
800	8.43144213E-001
801	8.82674226E-001
802	8.80028683E-001
803	8.60273899E-001
804	8.46005460E-001
805	7.95961711E-001
806	8.73138625E-001
807	8.42931580E-001
808	8.70253573E-001
809	8.67491875E-001
810	8.32925734E-001
811	8.38060493E-001
812	8.51272599E-001
813	8.65837986E-001
814	8.26982884E-001
815	8.34330603E-001
816	8.59590469E-001
817	8.58452764E-001
818	8.66176980E-001
819	8.92973625E-001
820	9.04649997E-001
821	8.66839353E-001
822	8.61647835E-001
823	8.82710390E-001
824	8.61122161E-001
825	8.65000288E-001
826	8.58042329E-001
827	8.68559114E-001
828	8.61341245E-001
829	8.44491006E-001
830	8.21640636E-001
831	8.18958264E-001
832	8.42071576E-001
833	8.66857911E-001
834	8.64222916E-001
835	8.13963290E-001
836	8.37821244E-001
837	8.14768051E-001
838	8.19557341E-001
839	8.30933087E-001
840	8.41756683E-001
841	8.66991428E-001
842	8.39378520E-001
843	8.08995158E-001
844	8.57160191E-001
845	8.50180593E-001
846	8.12726837E-001
847	8.25977461E-001
848	8.27199913E-001
849	8.56737232E-001
850	8.37801813E-001
851	8.33314477E-001
852	8.24062039E-001
853	8.24324814E-001
854	8.16043888E-001
855	8.19769511E-001
856	8.11687036E-001
857	8.08937757E-001
858	8.15474438E-001
859	8.19713808E-001
860	8.29819717E-001
861	8.18961326E-001
862	8.27766377E-001
863	8.23220925E-001
864	7.95038985E-001
865	8.39954868E-001
866	8.29796003E-001
867	8.13243720E-001
868	8.08909487E-001
869	8.24629539E-001
870	7.96063162E-001
871	7.93677152E-001
872	8.13937436E-001
873	8.81835478E-001
874	8.79301845E-001
875	8.86536899E-001
876	8.78524614E-001
877	8.69525511E-001
878	8.67708958E-001
879	8.50850394E-001
880	8.72022906E-001
881	8.16175048E-001
882	8.76268866E-001
883	8.54308450E-001
884	8.79522140E-001
885	8.51270254E-001
886	8.51973452E-001
887	8.67962754E-001
888	8.47092240E-001
889	8.67146560E-001
890	8.71509946E-001
891	8.85080720E-001
892	8.56843945E-001
893	8.57353746E-001
894	8.54790679E-001
895	8.71802945E-001
896	8.44894574E-001
897	8.64019029E-001
898	8.46696576E-001
899	8.78377237E-001
900	8.62374801E-001
901	8.55967298E-001
902	8.35898901E-001
903	8.37215612E-001
904	8.75807085E-001
905	8.39232454E-001
906	8.38733968E-001
907	8.57776560E-001
908	8.77110368E-001
909	8.73347415E-001
910	8.35357011E-001
911	8.75399225E-001
912	8.65146734E-001
913	8.44734767E-001
914	8.49277113E-001
915	8.58242044E-001
916	8.73675916E-001
917	8.70945858E-001
918	8.38753392E-001
919	8.63447184E-001
920	9.09413011E-001
921	8.84454297E-001
922	9.00340881E-001
923	9.02476575E-001
924	8.79801158E-001
925	8.71958546E-001
926	8.51984237E-001
927	9.27564392E-001
928	8.85485830E-001
929	9.01475450E-001
930	9.19323966E-001
931	9.75772657E-001
932	9.73993182E-001
933	9.54667096E-001
934	9.09561543E-001
935	9.54246071E-001
936	9.17587003E-001
937	9.11635173E-001
938	8.76016802E-001
939	9.14488628E-001
940	8.80430888E-001
941	8.86487252E-001
942	8.96290090E-001
943	9.04680667E-001
944	9.05041616E-001
945	9.16097293E-001
946	9.33947109E-001
947	8.94314568E-001
948	9.09990352E-001
949	9.00112000E-001
950	8.77401840E-001
951	8.40823220E-001
952	8.41430804E-001
953	8.80703616E-001
954	8.32202896E-001
955	8.40823355E-001
956	8.27023617E-001
957	8.59988731E-001
958	7.89787873E-001
959	8.38819069E-001
960	8.42825961E-001
961	8.34313695E-001
962	8.21361850E-001
963	8.75723067E-001
964	8.91135361E-001
965	8.44080747E-001
966	8.81257369E-001
967	8.82138383E-001
968	8.85011516E-001
969	8.91121362E-001
970	8.74748942E-001
971	9.02349715E-001
972	8.89378540E-001
973	9.08909035E-001
974	9.06448159E-001
975	8.74033102E-001
976	8.45246151E-001
977	8.85206922E-001
978	8.96639998E-001
979	8.90582359E-001
980	9.07634259E-001
981	8.97032715E-001
982	8.80228255E-001
983	9.02011820E-001
984	8.86171410E-001
985	8.91504861E-001
986	8.89076514E-001
987	8.69627891E-001
988	8.42949709E-001
989	8.12684830E-001
990	8.06413940E-001
991	8.60812099E-001
992	8.75704134E-001
993	8.70239656E-001
994	8.33104119E-001
995	8.63726993E-001
996	8.58245002E-001
997	8.31641740E-001
998	8.57615734E-001
999	8.58379823E-001
1000	8.62651732E-001
1001	8.45722930E-001
1002	8.78813807E-001
1003	8.73174371E-001
1004	8.89027316E-001
1005	9.51960562E-001
1006	9.37181634E-001
1007	8.88692137E-001
1008	8.43526494E-001
1009	8.52872969E-001
1010	8.68169399E-001
1011	8.40460898E-001
1012	8.59974881E-001
1013	8.77621824E-001
1014	8.52650023E-001
1015	8.46639379E-001
1016	8.48234839E-001
1017	8.45569139E-001
1018	8.98314973E-001
1019	8.73645117E-001
1020	8.84378862E-001
1021	8.80212363E-001
1022	8.59313360E-001
1023	8.55831390E-001
1024	8.66891043E-001
1025	8.69738432E-001
1026	8.64214224E-001
1027	8.60682160E-001
1028	8.76705601E-001
1029	9.09660120E-001
1030	8.65918195E-001
1031	8.87979874E-001
1032	8.56899974E-001
1033	8.64641822E-001
1034	8.68627984E-001
1035	9.16607551E-001
1036	9.19856041E-001
1037	8.88002748E-001
1038	9.11020918E-001
1039	8.54765330E-001
1040	8.56152098E-001
1041	8.13830941E-001
1042	8.93854192E-001
1043	8.83164084E-001
1044	8.92564400E-001
1045	8.86035859E-001
1046	8.77619319E-001
1047	8.77716231E-001
1048	8.72892377E-001
1049	8.40421111E-001
1050	8.33950485E-001
1051	8.40402477E-001
1052	8.58607535E-001
1053	8.70237049E-001
1054	8.84058125E-001
1055	8.82036978E-001
1056	8.66150992E-001
1057	8.53923954E-001
1058	8.67563285E-001
1059	8.55238748E-001
1060	8.34088749E-001
1061	8.52300567E-001
1062	8.32696301E-001
1063	8.02998978E-001
1064	8.59407027E-001
1065	8.83392432E-001
1066	8.71127373E-001
1067	8.52748207E-001
1068	8.94056302E-001
1069	8.83677859E-001
1070	8.85250134E-001
1071	8.33383343E-001
1072	8.81284365E-001
1073	8.79806689E-001
1074	8.72551182E-001
1075	8.77939475E-001
1076	8.86805410E-001
1077	8.55920163E-001
1078	8.48457385E-001
1079	8.51782162E-001
1080	8.87945115E-001
1081	8.88401879E-001
1082	8.55961719E-001
1083	8.64205992E-001
1084	8.69257747E-001
1085	8.83816712E-001
1086	9.30971657E-001
1087	8.49589065E-001
1088	8.79373103E-001
1089	9.02525044E-001
1090	9.03841770E-001
1091	9.40630667E-001
1092	9.15781863E-001
1093	8.43255782E-001
1094	8.58193702E-001
1095	8.37860094E-001
1096	8.11426132E-001
1097	8.80271314E-001
1098	9.05491045E-001
1099	8.99795199E-001
1100	8.63197836E-001
1101	8.67884204E-001
1102	8.75927692E-001
1103	8.59878809E-001
1104	8.98294390E-001
1105	8.21176733E-001
1106	8.55498081E-001
1107	8.57522907E-001
1108	8.80493542E-001
1109	8.48425626E-001
1110	8.78999825E-001
1111	8.67662148E-001
1112	8.90309651E-001
1113	8.53690420E-001
1114	8.45389964E-001
1115	8.77900260E-001
1116	8.83446916E-001
1117	8.23764337E-001
1118	9.15616283E-001
1119	8.66096071E-001
1120	8.50438846E-001
1121	8.61989685E-001
1122	8.57419539E-001
1123	8.67069101E-001
1124	8.48559538E-001
1125	8.44210931E-001
1126	8.50162379E-001
1127	8.45889381E-001
1128	8.64829063E-001
1129	8.34450526E-001
1130	8.23432170E-001
1131	7.89996503E-001
1132	8.34230784E-001
1133	8.28759455E-001
1134	8.10681060E-001
1135	8.70452490E-001
1136	8.39846645E-001
1137	8.79713645E-001
1138	9.17423915E-001
1139	8.82992168E-001
1140	8.57581361E-001
1141	9.05754290E-001
1142	9.24299125E-001
1143	8.89360298E-001
1144	8.53358950E-001
1145	8.47538489E-001
1146	8.05678525E-001
1147	8.22893678E-001
1148	8.30399143E-001
1149	8.67867238E-001
1150	8.26843066E-001
1151	8.71575825E-001
1152	9.08259819E-001
1153	8.95833464E-001
1154	8.83269399E-001
1155	8.81476473E-001
1156	8.69998090E-001
1157	8.74075819E-001
1158	8.75529159E-001
1159	9.06204646E-001
1160	9.18142193E-001
1161	8.64708004E-001
1162	8.82122159E-001
1163	9.06369502E-001
1164	8.89505730E-001
1165	9.08136486E-001
1166	9.12035795E-001
1167	8.27626032E-001
1168	8.60207427E-001
1169	8.94647801E-001
1170	8.83397806E-001
1171	8.70443145E-001
1172	8.55343785E-001
1173	8.48791604E-001
1174	8.64152771E-001
1175	8.40601828E-001
1176	9.04856050E-001
1177	8.45814216E-001
1178	8.90391650E-001
1179	8.11783819E-001
1180	8.17167779E-001
1181	8.37741513E-001
1182	8.19574105E-001
1183	8.37496495E-001
1184	8.15505615E-001
1185	8.21909392E-001
1186	8.35503474E-001
1187	8.21078182E-001
1188	8.41981288E-001
1189	8.41094537E-001
1190	8.24025846E-001
1191	8.11581314E-001
1192	8.20655224E-001
1193	7.93770991E-001
1194	8.10739249E-001
1195	8.62548103E-001
1196	8.29658160E-001
1197	7.94739071E-001
1198	7.88650425E-001
1199	8.14535417E-001
1200	8.23361853E-001
1201	8.19362917E-001
1202	7.89017261E-001
1203	7.89290327E-001
1204	8.53694396E-001
1205	8.34076706E-001
1206	8.65621877E-001
1207	8.46144213E-001
1208	8.29143692E-001
1209	8.60196162E-001
1210	8.11407341E-001
1211	8.40098097E-001
1212	8.02024711E-001
1213	8.33379762E-001
1214	8.03413430E-001
1215	8.18813884E-001
1216	8.61603388E-001
1217	8.68595935E-001
1218	9.01647413E-001
1219	8.23761803E-001
1220	8.42142124E-001
1221	8.30221156E-001
1222	8.34405597E-001
1223	7.99205101E-001
1224	7.96130099E-001
1225	7.93065713E-001
1226	8.27134091E-001
1227	8.35651014E-001
1228	8.38104027E-001
1229	8.65934854E-001
1230	8.61587577E-001
1231	8.50629886E-001
1232	8.59918978E-001
1233	8.12520266E-001
1234	7.97026647E-001
1235	8.26107059E-001
1236	8.05486708E-001
1237	7.91025874E-001
1238	7.86280833E-001
1239	8.41816294E-001
1240	8.51949071E-001
1241	8.57039784E-001
1242	8.75741398E-001
1243	8.44792292E-001
1244	8.19081539E-001
1245	8.49184841E-001
1246	8.33103583E-001
1247	8.61232555E-001
1248	8.44535564E-001
