sweep	g_CM
126	2.60634255E+002
127	2.52761335E+002
128	2.65694499E+002
129	2.49234706E+002
130	2.61721983E+002
131	2.38235443E+002
132	2.44586673E+002
133	2.30653152E+002
134	1.86435191E+002
135	2.50168654E+002
136	2.48038903E+002
137	2.47622009E+002
138	2.75053382E+002
139	2.80389797E+002
140	2.57708530E+002
141	2.23133092E+002
142	1.95949335E+002
143	2.18904933E+002
144	2.68338877E+002
145	2.70046088E+002
146	2.49044485E+002
147	3.01847913E+002
148	2.73567949E+002
149	2.47101983E+002
150	2.73997373E+002
151	2.76790438E+002
152	2.28140457E+002
153	2.37733629E+002
154	2.71253035E+002
155	2.44403735E+002
156	2.22682170E+002
157	2.36612031E+002
158	2.36818746E+002
159	2.30060556E+002
160	2.28395277E+002
161	1.88797001E+002
162	1.99114752E+002
163	1.92739005E+002
164	2.24259540E+002
165	1.99490107E+002
166	2.28501192E+002
167	2.56846213E+002
168	2.59008602E+002
169	2.55490193E+002
170	2.69178030E+002
171	2.47710477E+002
172	2.38274223E+002
173	2.39296433E+002
174	2.37914143E+002
175	2.72236238E+002
176	2.30382646E+002
177	2.44610265E+002
178	2.30716145E+002
179	2.32541944E+002
180	2.18616841E+002
181	2.07381823E+002
182	1.73469980E+002
183	2.11881174E+002
184	1.99867118E+002
185	1.88428393E+002
186	2.14277702E+002
187	2.17787446E+002
188	2.25964472E+002
189	2.47042254E+002
190	2.20594950E+002
191	2.15045168E+002
192	2.04937802E+002
193	2.08494981E+002
194	2.26133982E+002
195	2.55910306E+002
196	2.34844754E+002
197	2.13984411E+002
198	2.34030580E+002
199	2.31866018E+002
200	2.20055077E+002
201	2.86156040E+002
202	2.44447547E+002
203	2.47970274E+002
204	2.55748412E+002
205	2.52014543E+002
206	2.58331501E+002
207	2.44537993E+002
208	2.54022253E+002
209	2.48188089E+002
210	2.84118783E+002
211	3.38380257E+002
212	3.12812250E+002
213	3.32856747E+002
214	3.27410471E+002
215	3.04158727E+002
216	2.85266080E+002
217	2.80074017E+002
218	2.56404125E+002
219	2.44895228E+002
220	2.56639628E+002
221	2.57990390E+002
222	2.63567697E+002
223	2.43509304E+002
224	2.23380572E+002
225	2.33227198E+002
226	2.17611278E+002
227	2.25002622E+002
228	2.43147553E+002
229	2.13961746E+002
230	2.41339573E+002
231	2.46270053E+002
232	2.48092082E+002
233	2.28606560E+002
234	2.61553574E+002
235	2.73124063E+002
236	2.13717370E+002
237	2.68940089E+002
238	3.15351394E+002
239	2.79811204E+002
240	2.73077784E+002
241	2.36764676E+002
242	2.55046343E+002
243	2.91251493E+002
244	2.91776303E+002
245	3.11967323E+002
246	2.85670129E+002
247	2.74259828E+002
248	2.77400037E+002
249	2.89652481E+002
250	3.22530392E+002
251	3.42649168E+002
252	3.31492688E+002
253	3.47817087E+002
254	3.46510951E+002
255	3.53280341E+002
256	3.54989228E+002
257	3.22985323E+002
258	3.50195749E+002
259	3.26760054E+002
260	3.13540938E+002
261	3.14567113E+002
262	3.26631667E+002
263	3.07123792E+002
264	2.95083708E+002
265	3.34916698E+002
266	3.20528589E+002
267	3.23107350E+002
268	3.18822726E+002
269	3.25958737E+002
270	3.43477237E+002
271	2.84282666E+002
272	3.13105578E+002
273	2.95209389E+002
274	3.13579384E+002
275	2.67572656E+002
276	3.47591233E+002
277	3.34253936E+002
278	3.11088447E+002
279	3.66668249E+002
280	3.63438604E+002
281	3.85263771E+002
282	3.68476003E+002
283	3.71787995E+002
284	3.46762991E+002
285	3.31595562E+002
286	2.76926532E+002
287	2.61321410E+002
288	2.12991484E+002
289	2.22378121E+002
290	2.87942579E+002
291	3.01069772E+002
292	2.77826459E+002
293	3.35259737E+002
294	3.06457918E+002
295	2.98899690E+002
296	3.17917594E+002
297	3.45248904E+002
298	3.57211120E+002
299	3.23028359E+002
300	3.12737570E+002
301	3.05862861E+002
302	3.04581405E+002
303	3.25666703E+002
304	3.04376121E+002
305	2.93680439E+002
306	3.03219246E+002
307	2.82723991E+002
308	2.96541996E+002
309	3.32388255E+002
310	3.35660020E+002
311	3.22680305E+002
312	3.42873568E+002
313	3.46537885E+002
314	3.29704955E+002
315	3.43654701E+002
316	3.60128509E+002
317	3.61114839E+002
318	3.38466916E+002
319	3.43685768E+002
320	3.13236595E+002
321	3.50488801E+002
322	3.63507620E+002
323	3.64015120E+002
324	3.32984325E+002
325	3.71544691E+002
326	4.00881077E+002
327	3.27188740E+002
328	3.21668799E+002
329	3.33794814E+002
330	2.91407077E+002
331	2.86327888E+002
332	2.71915323E+002
333	2.76499119E+002
334	3.16792741E+002
335	3.16097017E+002
336	3.29941143E+002
337	3.60043509E+002
338	3.61905487E+002
339	3.40782337E+002
340	3.08093240E+002
341	3.28475354E+002
342	3.17895870E+002
343	3.31387608E+002
344	3.52509669E+002
345	3.51375042E+002
346	3.58736581E+002
347	3.62397339E+002
348	3.60659040E+002
349	3.33145145E+002
350	2.89956806E+002
351	3.16567684E+002
352	3.07446199E+002
353	3.18827350E+002
354	3.04308409E+002
355	3.24018449E+002
356	3.14354569E+002
357	3.26986933E+002
358	3.31534090E+002
359	3.41341202E+002
360	3.92975494E+002
361	3.85707811E+002
362	3.43902656E+002
363	3.17068416E+002
364	3.28139319E+002
365	3.35525688E+002
366	3.32460483E+002
367	3.74557042E+002
368	3.67652245E+002
369	3.88172582E+002
370	3.71562978E+002
371	3.92034395E+002
372	3.46806940E+002
373	3.57375509E+002
374	3.51082860E+002
375	3.73099661E+002
376	3.47785821E+002
377	3.59465225E+002
378	3.30263209E+002
379	3.25601485E+002
380	3.64254700E+002
381	3.46050009E+002
382	4.19452484E+002
383	4.17534671E+002
384	4.17160015E+002
385	4.19386110E+002
386	4.05285822E+002
387	3.88372387E+002
388	3.64210257E+002
389	3.75827858E+002
390	3.66093057E+002
391	3.63744149E+002
392	3.76032275E+002
393	3.71074902E+002
394	3.39802957E+002
395	3.70560557E+002
396	3.52272914E+002
397	3.45557998E+002
398	3.89344273E+002
399	3.99176221E+002
400	3.69372918E+002
401	3.46259774E+002
402	3.49360885E+002
403	3.79427057E+002
404	3.90739184E+002
405	3.69940602E+002
406	3.80648480E+002
407	3.77842078E+002
408	3.98065837E+002
409	3.90263656E+002
410	3.76677814E+002
411	3.88659619E+002
412	4.17967393E+002
413	4.47441270E+002
414	4.16758275E+002
415	4.09212766E+002
416	3.99697675E+002
417	3.93215789E+002
418	3.99411349E+002
419	3.99027832E+002
420	4.27589979E+002
421	3.94540741E+002
422	4.11563182E+002
423	4.61541425E+002
424	4.72154351E+002
425	4.75242152E+002
426	4.74655018E+002
427	4.76889051E+002
428	4.85866665E+002
429	4.68407046E+002
430	4.61518188E+002
431	4.67167907E+002
432	4.88100176E+002
433	5.47546972E+002
434	5.12050299E+002
435	5.26345931E+002
436	4.72695738E+002
437	5.16971773E+002
438	4.47534397E+002
439	4.94920055E+002
440	4.95777189E+002
441	5.06014950E+002
442	5.39636611E+002
443	5.60033611E+002
444	5.43526300E+002
445	5.57473907E+002
446	5.72345588E+002
447	6.00504426E+002
448	5.91782792E+002
449	5.90524192E+002
450	5.68750983E+002
451	5.82910912E+002
452	5.77084519E+002
453	5.57882469E+002
454	5.61025888E+002
455	5.81227771E+002
456	5.78453649E+002
457	5.28040399E+002
458	5.94393943E+002
459	5.34943665E+002
460	5.52934823E+002
461	4.79725013E+002
462	4.59410392E+002
463	4.60415307E+002
464	4.90281597E+002
465	4.88284584E+002
466	4.97320652E+002
467	5.31272345E+002
468	5.34957432E+002
469	4.99549124E+002
470	4.83649978E+002
471	4.64591971E+002
472	4.38374050E+002
473	4.42362177E+002
474	4.77587679E+002
475	4.70663914E+002
476	4.69974236E+002
477	4.69372666E+002
478	4.71991206E+002
479	5.21073948E+002
480	5.29823937E+002
481	5.53315454E+002
482	5.49822359E+002
483	5.28286033E+002
484	5.47016053E+002
485	5.68162589E+002
486	5.27738535E+002
487	5.11287626E+002
488	5.11292797E+002
489	5.47637491E+002
490	5.65249848E+002
491	5.41627813E+002
492	5.38622056E+002
493	5.54985196E+002
494	6.09544204E+002
495	6.27549308E+002
496	6.40530077E+002
497	6.32177551E+002
498	6.07215147E+002
499	6.09308278E+002
500	5.76249223E+002
501	5.61483910E+002
502	5.56416276E+002
503	5.22548310E+002
504	5.08349337E+002
505	5.09835940E+002
506	5.60957978E+002
507	4.97706803E+002
508	5.29375922E+002
509	5.05951707E+002
510	5.64520482E+002
511	5.76654503E+002
512	5.59014651E+002
513	5.40851018E+002
514	5.06292672E+002
515	5.36100257E+002
516	5.46631795E+002
517	5.42412192E+002
518	5.22585154E+002
519	5.96207732E+002
520	5.42807113E+002
521	5.79933878E+002
522	5.28197213E+002
523	5.23320745E+002
524	4.93518234E+002
525	5.07193348E+002
526	6.02679577E+002
527	5.61197309E+002
528	5.96107269E+002
529	5.78516064E+002
530	6.14336886E+002
531	6.13383294E+002
532	5.95033053E+002
533	6.40047699E+002
534	6.37906058E+002
535	6.77261784E+002
536	6.97942218E+002
537	7.02099186E+002
538	7.21331308E+002
539	7.38575766E+002
540	7.51512766E+002
541	7.14405370E+002
542	7.21918478E+002
543	6.84596620E+002
544	7.22254027E+002
545	7.14300837E+002
546	7.44500357E+002
547	6.19198483E+002
548	5.77273341E+002
549	6.11738870E+002
550	6.16684931E+002
551	6.51949542E+002
552	6.64524535E+002
553	6.35703424E+002
554	6.40722573E+002
555	6.57680134E+002
556	5.85132547E+002
557	6.21107980E+002
558	5.68733306E+002
559	5.74076057E+002
560	6.31292007E+002
561	6.01961107E+002
562	6.58899204E+002
563	6.23410452E+002
564	6.27891401E+002
565	5.96665257E+002
566	5.85570953E+002
567	6.10173188E+002
568	6.32434712E+002
569	6.59803048E+002
570	6.22234674E+002
571	5.83969219E+002
572	5.78538878E+002
573	6.29966307E+002
574	5.92949221E+002
575	6.03199442E+002
576	6.39284444E+002
577	6.27449875E+002
578	5.95695844E+002
579	6.58818515E+002
580	6.53271742E+002
581	6.92107535E+002
582	6.13258819E+002
583	6.44984030E+002
584	6.40947260E+002
585	6.09477823E+002
586	6.26323540E+002
587	6.17441547E+002
588	6.41024224E+002
589	6.79802605E+002
590	6.91884038E+002
591	7.35511180E+002
592	7.39954936E+002
593	7.55427288E+002
594	7.67585015E+002
595	7.52308788E+002
596	6.90199485E+002
597	7.32791414E+002
598	6.64089669E+002
599	7.06815284E+002
600	7.07459353E+002
601	6.97502339E+002
602	7.07951077E+002
603	6.99730875E+002
604	7.64587539E+002
605	7.30845492E+002
606	7.36807468E+002
607	7.30135821E+002
608	7.70474950E+002
609	7.27461221E+002
610	7.77653702E+002
611	7.86705463E+002
612	8.39691327E+002
613	7.79798742E+002
614	7.50472909E+002
615	7.87630069E+002
616	7.50077123E+002
617	7.96678188E+002
618	7.36677238E+002
619	7.89711048E+002
620	7.53731836E+002
621	7.67285197E+002
622	7.35442026E+002
623	7.46314637E+002
624	7.16481722E+002
625	7.50498171E+002
626	7.34664669E+002
627	7.81828252E+002
628	7.61004107E+002
629	8.04442596E+002
630	8.28736223E+002
631	7.83988277E+002
632	7.67992580E+002
633	7.05522691E+002
634	6.76628712E+002
635	7.09769167E+002
636	7.22032504E+002
637	7.17710713E+002
638	6.86204120E+002
639	7.04379201E+002
640	7.56771975E+002
641	7.33431343E+002
642	7.08381909E+002
643	6.91636321E+002
644	6.48308646E+002
645	7.10538356E+002
646	7.61374493E+002
647	7.76569677E+002
648	7.40039596E+002
649	7.47640128E+002
650	7.29857441E+002
651	6.90647785E+002
652	7.33974537E+002
653	7.86417294E+002
654	7.16961615E+002
655	7.14267574E+002
656	7.63490707E+002
657	7.47608065E+002
658	7.52660700E+002
659	6.71335252E+002
660	6.82185247E+002
661	7.41490524E+002
662	6.41130698E+002
663	6.46866176E+002
664	6.26409274E+002
665	6.88941229E+002
666	6.81255839E+002
667	6.37801003E+002
668	6.51478583E+002
669	6.67540955E+002
670	6.66474110E+002
671	6.28508993E+002
672	7.32837425E+002
673	7.59683908E+002
674	7.27757322E+002
675	7.20048105E+002
676	8.39720662E+002
677	7.08436010E+002
678	7.23007792E+002
679	6.99781177E+002
680	6.99329112E+002
681	7.31462600E+002
682	8.09900393E+002
683	8.30828922E+002
684	8.54481825E+002
685	9.21896907E+002
686	9.06516417E+002
687	8.84410898E+002
688	9.07490771E+002
689	8.41648080E+002
690	8.00435475E+002
691	7.95668928E+002
692	7.88364015E+002
693	7.68898338E+002
694	7.64096739E+002
695	7.67379969E+002
696	7.53952289E+002
697	7.44973510E+002
698	7.26578685E+002
699	7.20213597E+002
700	7.34543578E+002
701	6.61238532E+002
702	7.19252316E+002
703	7.09715393E+002
704	6.87903083E+002
705	7.33705747E+002
706	7.67657414E+002
707	7.68157286E+002
708	7.68566791E+002
709	6.90653825E+002
710	7.21330013E+002
711	7.09783162E+002
712	6.75388058E+002
713	7.20609463E+002
714	7.14646742E+002
715	7.08832164E+002
716	7.84641506E+002
717	7.71148369E+002
718	7.44224622E+002
719	7.17853203E+002
720	7.67273541E+002
721	7.52111698E+002
722	7.08041522E+002
723	7.57490527E+002
724	7.25871602E+002
725	7.49794496E+002
726	7.23516621E+002
727	7.18098750E+002
728	7.14973306E+002
729	7.42970960E+002
730	6.87056508E+002
731	7.71182599E+002
732	7.53675956E+002
733	7.11176144E+002
734	7.55836032E+002
735	7.40324700E+002
736	7.73858216E+002
737	8.45529367E+002
738	8.32466792E+002
739	8.33510840E+002
740	8.15678668E+002
741	8.28299902E+002
742	7.92194819E+002
743	8.57763599E+002
744	8.14275803E+002
745	8.25526734E+002
746	8.79712581E+002
747	8.36056809E+002
748	8.88369850E+002
749	9.10223250E+002
750	8.95373679E+002
751	8.79203242E+002
752	8.30792266E+002
753	8.73174149E+002
754	8.44189680E+002
755	8.60496063E+002
756	8.34205213E+002
757	8.77615597E+002
758	9.03027816E+002
759	8.78153768E+002
760	9.28180294E+002
761	9.01078976E+002
762	9.00281713E+002
763	9.08687910E+002
764	8.65388475E+002
765	8.79459647E+002
766	9.10841844E+002
767	8.49080125E+002
768	8.83911077E+002
769	9.34367410E+002
770	8.77597726E+002
771	8.82711501E+002
772	8.40299015E+002
773	9.71773950E+002
774	9.65698132E+002
775	9.92022903E+002
776	9.64887785E+002
777	9.29129886E+002
778	8.75807726E+002
779	9.66305743E+002
780	9.11632833E+002
781	8.97308515E+002
782	8.92318006E+002
783	8.42116416E+002
784	8.44153705E+002
785	8.38661482E+002
786	8.99309763E+002
787	8.76772242E+002
788	9.30242249E+002
789	9.05848736E+002
790	8.71623021E+002
791	8.64505387E+002
792	8.93378430E+002
793	9.35948424E+002
794	9.74705089E+002
795	8.95112080E+002
796	8.61076209E+002
797	8.75383074E+002
798	8.43569552E+002
799	8.20993794E+002
800	8.53602350E+002
801	8.21756690E+002
802	8.00976490E+002
803	7.83163907E+002
804	7.82489634E+002
805	8.07868833E+002
806	8.48767531E+002
807	8.65313416E+002
808	8.37847298E+002
809	8.14940635E+002
810	7.75292999E+002
811	8.34422121E+002
812	8.41700092E+002
813	8.71237233E+002
814	8.88357540E+002
815	8.79183303E+002
816	8.97510003E+002
817	8.16526292E+002
818	8.80720379E+002
819	9.11197080E+002
820	8.72293349E+002
821	8.72918270E+002
822	8.63347137E+002
823	7.76007227E+002
824	7.74158799E+002
825	7.66227423E+002
826	8.15950350E+002
827	8.33926344E+002
828	9.13008301E+002
829	9.16437834E+002
830	9.09365001E+002
831	9.85358278E+002
832	9.69040764E+002
833	1.13847993E+003
834	1.10247461E+003
835	1.07440546E+003
836	1.11077174E+003
837	1.08054946E+003
838	1.07396282E+003
839	1.07083008E+003
840	1.03665196E+003
841	1.01393308E+003
842	1.07540998E+003
843	1.08712412E+003
844	1.05507064E+003
845	1.04169400E+003
846	1.06612895E+003
847	1.11397545E+003
848	1.03837225E+003
849	1.01720430E+003
850	1.08150408E+003
851	1.09370827E+003
852	1.08630314E+003
853	1.03736257E+003
854	1.06453606E+003
855	1.08983461E+003
856	1.07624348E+003
857	1.06776411E+003
858	1.04354167E+003
859	1.05963719E+003
860	1.07510301E+003
861	1.04463189E+003
862	1.01706394E+003
863	9.60962891E+002
864	9.87613798E+002
865	9.69932256E+002
866	8.89829599E+002
867	8.91315465E+002
868	9.89661716E+002
869	1.05906804E+003
870	9.94355547E+002
871	9.51129591E+002
872	8.80916798E+002
873	9.12182643E+002
874	8.99947240E+002
875	9.32536964E+002
876	9.51410510E+002
877	9.04724073E+002
878	9.20525492E+002
879	9.08048359E+002
880	8.95147652E+002
881	9.18947271E+002
882	9.07198064E+002
883	9.86404113E+002
884	9.36853117E+002
885	9.39081508E+002
886	8.94022351E+002
887	9.14447119E+002
888	9.34655503E+002
889	9.20834627E+002
890	8.83401400E+002
891	1.00013606E+003
892	9.96427694E+002
893	1.02426030E+003
894	1.08732183E+003
895	1.05761382E+003
896	1.00423313E+003
897	1.02862795E+003
898	1.08061925E+003
899	1.07313077E+003
900	1.06207276E+003
901	1.07217604E+003
902	1.14943916E+003
903	1.13757499E+003
904	1.13271850E+003
905	1.00446082E+003
906	1.08951477E+003
907	1.10033728E+003
908	1.14434239E+003
909	1.06896575E+003
910	1.05048479E+003
911	1.05071902E+003
912	1.15677537E+003
913	1.15047934E+003
914	1.13232303E+003
915	1.11066391E+003
916	1.13265699E+003
917	1.09566857E+003
918	1.08935038E+003
919	1.16119628E+003
920	1.14665649E+003
921	1.14990650E+003
922	1.19087315E+003
923	1.16261767E+003
924	1.16437280E+003
925	1.13313983E+003
926	1.14229505E+003
927	1.14602475E+003
928	1.06137063E+003
929	1.05454251E+003
930	1.15344254E+003
931	1.16280495E+003
932	1.12883472E+003
933	1.06959203E+003
934	1.10473914E+003
935	1.15992196E+003
936	1.08274397E+003
937	1.11876370E+003
938	1.17020961E+003
939	1.13001696E+003
940	1.08223868E+003
941	1.05545794E+003
942	1.05652632E+003
943	9.91044462E+002
944	1.01240024E+003
945	1.11449719E+003
946	1.06545533E+003
947	1.07098119E+003
948	1.07268628E+003
949	1.07923967E+003
950	1.12975072E+003
951	1.12857576E+003
952	1.08249117E+003
953	1.11184928E+003
954	1.04764361E+003
955	1.10648970E+003
956	1.12279210E+003
957	9.62130012E+002
958	1.01656075E+003
959	1.04777479E+003
960	1.06963136E+003
961	1.05960940E+003
962	1.05352415E+003
963	1.03970521E+003
964	1.05001648E+003
965	1.03446858E+003
966	9.95589623E+002
967	1.03242932E+003
968	1.05596018E+003
969	1.05917677E+003
970	1.01793753E+003
971	9.37913873E+002
972	1.05714300E+003
973	9.80729670E+002
974	9.68482364E+002
975	9.66019414E+002
976	1.00865563E+003
977	1.09301721E+003
978	1.04211029E+003
979	9.84075291E+002
980	1.00257293E+003
981	9.88911619E+002
982	1.11573866E+003
983	1.09274182E+003
984	1.00254213E+003
985	1.03116641E+003
986	1.18588885E+003
987	1.20131269E+003
988	1.15106122E+003
989	1.06137012E+003
990	1.09938715E+003
991	1.06105893E+003
992	1.08112174E+003
993	1.13427823E+003
994	1.01146151E+003
995	1.02512311E+003
996	1.04854076E+003
997	1.05154523E+003
998	1.05796621E+003
999	1.05661516E+003
1000	1.01751523E+003
1001	1.16429430E+003
1002	1.21176052E+003
1003	1.14598020E+003
1004	1.19327583E+003
1005	1.13012832E+003
1006	1.13972717E+003
1007	1.07653000E+003
1008	1.05342587E+003
1009	1.05417455E+003
1010	1.04417496E+003
1011	1.03226736E+003
1012	9.63492795E+002
1013	9.44558355E+002
1014	9.29738291E+002
1015	9.74491022E+002
1016	9.81277257E+002
1017	9.30187412E+002
1018	8.82440801E+002
1019	8.92843434E+002
1020	8.74594448E+002
1021	8.88876562E+002
1022	8.47724108E+002
1023	8.40812337E+002
1024	8.95849214E+002
1025	8.89970770E+002
1026	9.65396290E+002
1027	9.66604041E+002
1028	9.69462615E+002
1029	9.29784506E+002
1030	9.47883219E+002
1031	9.33077533E+002
1032	9.16227539E+002
1033	8.51382024E+002
1034	9.03541877E+002
1035	9.07063099E+002
1036	8.31123074E+002
1037	9.58093344E+002
1038	9.11472656E+002
1039	8.47799251E+002
1040	8.00102175E+002
1041	8.68782079E+002
1042	8.91989089E+002
1043	9.26616328E+002
1044	9.83688567E+002
1045	9.95774253E+002
1046	1.00792170E+003
1047	9.52797368E+002
1048	1.01080066E+003
1049	1.01633184E+003
1050	1.07893874E+003
1051	1.12304193E+003
1052	1.01130375E+003
1053	1.03284616E+003
1054	1.03872199E+003
1055	1.02720354E+003
1056	9.46049002E+002
1057	9.50993552E+002
1058	9.85134485E+002
1059	9.25638757E+002
1060	8.61930303E+002
1061	8.69881913E+002
1062	8.88044714E+002
1063	9.24620024E+002
1064	8.95651792E+002
1065	9.34885453E+002
1066	9.19888697E+002
1067	9.38006895E+002
1068	8.96370074E+002
1069	8.70301150E+002
1070	9.16401458E+002
1071	9.90717711E+002
1072	9.12389543E+002
1073	9.70245770E+002
1074	9.84702034E+002
1075	9.94835958E+002
1076	1.00272230E+003
1077	9.13519816E+002
1078	1.00147481E+003
1079	9.70855330E+002
1080	1.01015033E+003
1081	1.04418374E+003
1082	9.58785323E+002
1083	9.70821738E+002
1084	9.84021910E+002
1085	9.97448390E+002
1086	1.03460654E+003
1087	1.05912598E+003
1088	9.95202615E+002
1089	9.10013677E+002
1090	9.20982906E+002
1091	9.12696433E+002
1092	9.46159472E+002
1093	9.01798964E+002
1094	9.46669287E+002
1095	1.05732281E+003
1096	1.01199158E+003
1097	1.01393115E+003
1098	1.08901465E+003
1099	1.11359009E+003
1100	1.06357720E+003
1101	1.03711733E+003
1102	1.07246700E+003
1103	9.85893826E+002
1104	9.55827829E+002
1105	1.02811055E+003
1106	1.00142472E+003
1107	9.81078822E+002
1108	1.01979596E+003
1109	9.97231194E+002
1110	1.00541100E+003
1111	9.50442551E+002
1112	9.34448782E+002
1113	9.49860577E+002
1114	8.75508266E+002
1115	8.80069639E+002
1116	8.55880745E+002
1117	8.21928175E+002
1118	8.99802893E+002
1119	9.03953479E+002
1120	9.32262720E+002
1121	8.98804596E+002
1122	8.46763087E+002
1123	8.06329598E+002
1124	9.25390552E+002
1125	1.01411994E+003
1126	1.01597309E+003
1127	1.03637078E+003
1128	1.03222947E+003
1129	9.92664183E+002
1130	1.00238809E+003
1131	9.62521653E+002
1132	8.52195954E+002
1133	9.36600179E+002
1134	9.68580330E+002
1135	1.00695708E+003
1136	1.07056960E+003
1137	9.84437431E+002
1138	9.50312164E+002
1139	9.96716208E+002
1140	1.02239759E+003
1141	1.06213111E+003
1142	1.05769768E+003
1143	1.05968392E+003
1144	1.07764353E+003
1145	1.09177867E+003
1146	1.09681409E+003
1147	1.07058467E+003
1148	1.12521534E+003
1149	1.13061492E+003
1150	1.06716164E+003
1151	1.16140359E+003
1152	1.12622348E+003
1153	1.12976602E+003
1154	1.11026675E+003
1155	1.11722522E+003
1156	1.13954996E+003
1157	1.24548283E+003
1158	1.24249368E+003
1159	1.17933542E+003
1160	1.15033666E+003
1161	1.18298951E+003
1162	1.11994187E+003
1163	1.08481653E+003
1164	1.18521527E+003
1165	1.09426275E+003
1166	1.05835859E+003
1167	1.10815698E+003
1168	1.02535136E+003
1169	1.08387963E+003
1170	1.08517098E+003
1171	1.10437806E+003
1172	1.13585667E+003
1173	1.11524604E+003
1174	1.11975330E+003
1175	1.05743487E+003
1176	1.09692606E+003
1177	1.08606094E+003
1178	1.08586778E+003
1179	1.08316258E+003
1180	1.09574979E+003
1181	1.09919261E+003
1182	1.12625295E+003
1183	1.16683451E+003
1184	1.23011882E+003
1185	1.20200921E+003
1186	1.22211938E+003
1187	1.18821633E+003
1188	1.22090729E+003
1189	1.21400212E+003
1190	1.17738896E+003
1191	1.13277628E+003
1192	1.13355532E+003
1193	1.19939317E+003
1194	1.19057757E+003
1195	1.18011726E+003
1196	1.16594343E+003
1197	1.15917113E+003
1198	1.07221976E+003
1199	1.06880035E+003
1200	1.06088928E+003
1201	1.06348907E+003
1202	1.13451530E+003
1203	1.14708071E+003
1204	1.14051774E+003
1205	1.15287026E+003
1206	1.11401992E+003
1207	1.11283324E+003
1208	1.12011926E+003
1209	1.12599455E+003
1210	1.11687840E+003
1211	1.08897579E+003
1212	1.09842987E+003
1213	1.00904927E+003
1214	9.87302600E+002
1215	1.01764480E+003
1216	9.45881975E+002
1217	1.00929894E+003
1218	9.98096750E+002
1219	1.05016711E+003
1220	1.01930942E+003
1221	9.84138319E+002
1222	9.99682328E+002
1223	1.01452595E+003
1224	1.02593082E+003
1225	1.01581058E+003
1226	9.92130464E+002
1227	1.06461705E+003
1228	1.01977950E+003
1229	1.10041504E+003
1230	1.06010194E+003
1231	1.09576319E+003
1232	1.08193705E+003
1233	1.11994336E+003
1234	1.07105407E+003
1235	1.10668615E+003
1236	1.09505184E+003
1237	1.12774834E+003
1238	1.10059513E+003
1239	1.05929761E+003
1240	1.23243614E+003
1241	1.20791620E+003
1242	1.18783318E+003
1243	1.20227731E+003
1244	1.16098055E+003
1245	1.12906935E+003
1246	1.10803806E+003
1247	1.14182590E+003
1248	1.09262563E+003
