sweep	g1
156	5.45374814E+002
157	5.69795337E+002
158	5.62310174E+002
159	5.66511906E+002
160	4.67644585E+002
161	4.16410092E+002
162	4.22429364E+002
163	4.90989897E+002
164	4.69308263E+002
165	4.19487516E+002
166	4.23786287E+002
167	4.12767530E+002
168	4.83538004E+002
169	4.72805274E+002
170	5.05136789E+002
171	4.48999384E+002
172	4.52881228E+002
173	4.22997711E+002
174	4.13043945E+002
175	4.14542589E+002
176	4.45285339E+002
177	4.72096858E+002
178	4.77279183E+002
179	5.43449423E+002
180	5.48776374E+002
181	4.73898487E+002
182	4.85609953E+002
183	4.58769926E+002
184	4.34533082E+002
185	4.16868057E+002
186	4.77139774E+002
187	4.92207816E+002
188	5.40837304E+002
189	5.59735316E+002
190	5.16187800E+002
191	4.99772473E+002
192	5.04901860E+002
193	5.29349587E+002
194	4.38661759E+002
195	4.59837564E+002
196	5.01470845E+002
197	5.00001884E+002
198	5.04911961E+002
199	5.04674417E+002
200	5.28143221E+002
201	5.17452707E+002
202	4.83759454E+002
203	4.90129756E+002
204	5.11396935E+002
205	5.03823381E+002
206	4.79943316E+002
207	4.80334391E+002
208	4.58218044E+002
209	4.61841488E+002
210	4.49031135E+002
211	4.68225901E+002
212	4.91385142E+002
213	4.87391325E+002
214	4.41090520E+002
215	4.79044548E+002
216	4.58615295E+002
217	4.69305395E+002
218	4.49086484E+002
219	4.54317081E+002
220	4.03978874E+002
221	4.10048810E+002
222	4.34998918E+002
223	3.52605491E+002
224	3.04906765E+002
225	3.10203229E+002
226	3.18382093E+002
227	2.89348940E+002
228	3.19163576E+002
229	3.20392687E+002
230	3.40539765E+002
231	3.21454467E+002
232	3.15968990E+002
233	3.19117889E+002
234	3.07814653E+002
235	3.01352485E+002
236	2.81278459E+002
237	3.45242997E+002
238	3.22221908E+002
239	3.09792520E+002
240	3.95608880E+002
241	3.82904035E+002
242	4.15230879E+002
243	4.47911068E+002
244	4.54380431E+002
245	4.84807165E+002
246	4.43589139E+002
247	5.06979546E+002
248	5.39558309E+002
249	4.17320029E+002
250	4.84590593E+002
251	4.49137080E+002
252	3.79814288E+002
253	3.98589840E+002
254	3.89438027E+002
255	3.89612549E+002
256	4.44238122E+002
257	3.98860717E+002
258	3.96491583E+002
259	4.51835000E+002
260	4.55654778E+002
261	4.42030849E+002
262	5.73189582E+002
263	5.63380646E+002
264	4.48009124E+002
265	4.06140561E+002
266	4.40478625E+002
267	4.40478625E+002
268	4.48646652E+002
269	4.02025181E+002
270	3.96495599E+002
271	3.93858824E+002
272	4.46433439E+002
273	4.92556620E+002
274	5.02423465E+002
275	5.03435339E+002
276	5.29338582E+002
277	5.27862158E+002
278	5.37837266E+002
279	5.52813391E+002
280	5.58557073E+002
281	5.67915040E+002
282	5.60006143E+002
283	6.38848146E+002
284	5.90255655E+002
285	5.03460367E+002
286	4.89417161E+002
287	4.78173241E+002
288	4.02346986E+002
289	4.35131393E+002
290	3.67535851E+002
291	3.50101706E+002
292	4.27275219E+002
293	4.73383946E+002
294	4.02830724E+002
295	3.98044671E+002
296	4.15942673E+002
297	4.78146859E+002
298	4.75200230E+002
299	4.66749771E+002
300	4.42103446E+002
301	4.70364855E+002
302	4.63285887E+002
303	5.72796421E+002
304	5.99822572E+002
305	5.94525096E+002
306	5.65449938E+002
307	5.00153080E+002
308	4.34492813E+002
309	4.47115167E+002
310	5.61202909E+002
311	5.45010852E+002
312	5.54720166E+002
313	4.91810486E+002
314	4.81061270E+002
315	5.07391457E+002
316	5.54226150E+002
317	5.65268721E+002
318	5.70816252E+002
319	6.00124620E+002
320	5.28608152E+002
321	6.51322837E+002
322	6.54263894E+002
323	5.74183922E+002
324	6.00075570E+002
325	5.65859042E+002
326	6.31991625E+002
327	5.71595080E+002
328	6.41179527E+002
329	6.66222428E+002
330	6.70150357E+002
331	6.45101771E+002
332	5.96922483E+002
333	6.99186212E+002
334	6.63075903E+002
335	6.76566584E+002
336	6.46648495E+002
337	7.81018109E+002
338	7.60062669E+002
339	7.40590028E+002
340	7.33564265E+002
341	7.53663828E+002
342	7.65390945E+002
343	6.72987832E+002
344	6.77639380E+002
345	5.62975921E+002
346	5.67284808E+002
347	5.83214727E+002
348	5.85644792E+002
349	6.45318516E+002
350	6.41849147E+002
351	5.92742835E+002
352	6.71933298E+002
353	7.33665484E+002
354	7.27136348E+002
355	7.34812330E+002
356	7.49118343E+002
357	7.20448468E+002
358	7.46535661E+002
359	8.01801623E+002
360	7.87733439E+002
361	7.26111431E+002
362	7.43432892E+002
363	7.51298670E+002
364	7.51952837E+002
365	7.37676435E+002
366	7.18932560E+002
367	6.80061726E+002
368	7.57288108E+002
369	7.46704772E+002
370	7.72989059E+002
371	7.92726663E+002
372	7.13162970E+002
373	6.27583676E+002
374	6.05500488E+002
375	6.21404980E+002
376	5.64147655E+002
377	4.99522856E+002
378	5.24128661E+002
379	5.61981385E+002
380	5.61606590E+002
381	5.97409097E+002
382	6.13778647E+002
383	5.80622578E+002
384	6.65261374E+002
385	7.18639804E+002
386	7.03998143E+002
387	7.19893921E+002
388	6.99668859E+002
389	7.10921226E+002
390	6.71376472E+002
391	5.51378566E+002
392	5.32132531E+002
393	5.36981029E+002
394	5.33713649E+002
395	4.82098408E+002
396	5.22202890E+002
397	4.82083080E+002
398	4.91544949E+002
399	4.89324845E+002
400	4.98983694E+002
401	4.57226314E+002
402	5.85007144E+002
403	6.27449937E+002
404	4.61830581E+002
405	5.21473869E+002
406	5.21243795E+002
407	5.05960309E+002
408	5.95204126E+002
409	6.16343579E+002
410	5.72374985E+002
411	6.22476644E+002
412	6.56599464E+002
413	7.36648716E+002
414	6.99115409E+002
415	6.35520402E+002
416	5.97120211E+002
417	6.19953980E+002
418	7.02937301E+002
419	6.83919899E+002
420	7.24091912E+002
421	6.84455013E+002
422	7.24549708E+002
423	7.62397870E+002
424	7.38848473E+002
425	8.15910316E+002
426	6.99495006E+002
427	8.62575199E+002
428	7.71933155E+002
429	8.47476381E+002
430	8.59684415E+002
431	7.95392838E+002
432	7.41211592E+002
433	6.76408825E+002
434	6.84147919E+002
435	6.28391162E+002
436	5.69784893E+002
437	6.72726562E+002
438	6.73649419E+002
439	6.52438873E+002
440	7.49387442E+002
441	7.28086333E+002
442	7.98435609E+002
443	7.49194637E+002
444	7.23354883E+002
445	6.95535232E+002
446	8.16193567E+002
447	8.19960281E+002
448	7.62340904E+002
449	7.77947138E+002
450	8.37868805E+002
451	8.53762045E+002
452	7.67935067E+002
453	6.73929401E+002
454	8.00170411E+002
455	7.79612819E+002
456	7.46064788E+002
457	7.47216725E+002
458	7.95842473E+002
459	8.46376848E+002
460	8.49625191E+002
461	9.49451406E+002
462	8.08618389E+002
463	6.90173716E+002
464	7.26899071E+002
465	6.88938759E+002
466	6.91679686E+002
467	7.10487181E+002
468	6.87884678E+002
469	6.96021273E+002
470	6.79373839E+002
471	7.94434323E+002
472	5.88919354E+002
473	6.49679339E+002
474	7.44454428E+002
475	8.30300524E+002
476	7.27540646E+002
477	7.56012098E+002
478	7.47718245E+002
479	7.22872503E+002
480	7.57510232E+002
481	7.30877235E+002
482	7.41674296E+002
483	7.80492495E+002
484	7.44705226E+002
485	7.44250848E+002
486	7.51400531E+002
487	9.91235701E+002
488	1.00023787E+003
489	1.01941452E+003
490	9.93289339E+002
491	9.69210813E+002
492	1.06560766E+003
493	1.05630648E+003
494	1.07147451E+003
495	1.08319409E+003
496	9.93953357E+002
497	9.74115065E+002
498	9.68661465E+002
499	9.74783563E+002
500	9.52936380E+002
501	9.28251991E+002
502	8.59105039E+002
503	8.35105411E+002
504	8.92845036E+002
505	9.88012687E+002
506	8.75758014E+002
507	8.60253547E+002
508	9.00641739E+002
509	8.57502280E+002
510	8.25229239E+002
511	8.48829701E+002
512	8.08740904E+002
513	7.95534526E+002
514	7.89629218E+002
515	7.99930976E+002
516	8.46372434E+002
517	7.33949055E+002
518	7.61159873E+002
519	8.90990914E+002
520	8.26434033E+002
521	7.97712304E+002
522	8.19184075E+002
523	7.85465041E+002
524	7.71792243E+002
525	8.94073129E+002
526	9.25950235E+002
527	8.72970871E+002
528	8.65390702E+002
529	8.29841579E+002
530	1.02402504E+003
531	1.04626080E+003
532	9.78064271E+002
533	9.58366106E+002
534	9.37940792E+002
535	1.00644943E+003
536	1.04718313E+003
537	1.08269775E+003
538	1.02766851E+003
539	1.00398762E+003
540	1.01821109E+003
541	1.06175665E+003
542	1.11554085E+003
543	1.11272361E+003
544	1.15514255E+003
545	1.03961926E+003
546	1.13886912E+003
547	9.68323289E+002
548	1.03906118E+003
549	1.08313928E+003
550	1.16232949E+003
551	1.11323829E+003
552	1.09771851E+003
553	1.08189560E+003
554	1.06055106E+003
555	1.08369516E+003
556	1.10065260E+003
557	1.08341411E+003
558	9.96437144E+002
559	9.06182821E+002
560	1.06895588E+003
561	1.03253880E+003
562	1.03780453E+003
563	1.07003023E+003
564	1.13754220E+003
565	1.08112162E+003
566	1.06351153E+003
567	1.02192957E+003
568	1.03593976E+003
569	1.11940183E+003
570	1.16697698E+003
571	1.15726076E+003
572	1.13701889E+003
573	1.17209997E+003
574	1.09176998E+003
575	1.12975315E+003
576	1.10063884E+003
577	1.09337535E+003
578	1.24184402E+003
579	1.29575840E+003
580	1.17128002E+003
581	1.17553240E+003
582	1.12231482E+003
583	1.14134752E+003
584	1.05709568E+003
585	1.09320040E+003
586	1.19096440E+003
587	1.15773018E+003
588	1.17827195E+003
589	1.15594672E+003
590	1.17448628E+003
591	1.08579214E+003
592	9.94308557E+002
593	1.05794872E+003
594	1.01160244E+003
595	9.94561309E+002
596	1.05731641E+003
597	1.12127218E+003
598	1.15769435E+003
599	1.11182240E+003
600	1.12261612E+003
601	1.15409786E+003
602	1.15732401E+003
603	1.07168662E+003
604	1.07506711E+003
605	1.08553701E+003
606	1.02337097E+003
607	1.03190329E+003
608	1.04778025E+003
609	1.05996309E+003
610	1.19621508E+003
611	1.21789520E+003
612	1.09492271E+003
613	1.02486749E+003
614	1.02414107E+003
615	1.04450630E+003
616	1.04284635E+003
617	1.09493385E+003
618	9.98744824E+002
619	1.15400221E+003
620	1.13013786E+003
621	1.14257412E+003
622	1.10958707E+003
623	1.09144502E+003
624	1.08591306E+003
625	1.16263105E+003
626	9.69833714E+002
627	9.36086412E+002
628	9.45860974E+002
629	1.00055349E+003
630	1.06518575E+003
631	1.07184999E+003
632	1.10369636E+003
633	1.12716169E+003
634	9.92934009E+002
635	1.05058146E+003
636	1.07710900E+003
637	1.05026118E+003
638	1.05658539E+003
639	1.13484395E+003
640	1.17264377E+003
641	1.24847673E+003
642	1.18481005E+003
643	1.11428883E+003
644	1.11194552E+003
645	1.09838936E+003
646	1.15058566E+003
647	1.16787924E+003
648	1.12891052E+003
649	1.07959788E+003
650	1.03221663E+003
651	1.04192632E+003
652	9.50612761E+002
653	1.06016105E+003
654	1.07280227E+003
655	1.04462759E+003
656	1.03504864E+003
657	1.01882098E+003
658	1.03964836E+003
659	1.03966370E+003
660	9.74174979E+002
661	1.06113495E+003
662	9.97487397E+002
663	9.92608030E+002
664	9.06821129E+002
665	9.24714401E+002
666	1.07216616E+003
667	9.72198073E+002
668	1.06192450E+003
669	1.04249068E+003
670	1.02958987E+003
671	9.56820336E+002
672	1.05305449E+003
673	1.05282677E+003
674	9.27923196E+002
675	9.21156592E+002
676	1.04057062E+003
677	1.01528755E+003
678	1.11278770E+003
679	1.07839206E+003
680	1.09426209E+003
681	1.05420400E+003
682	1.09832632E+003
683	1.05572666E+003
684	1.11023131E+003
685	1.14693875E+003
686	1.23023207E+003
687	1.27126206E+003
688	1.28419446E+003
689	1.28012062E+003
690	1.21056895E+003
691	1.14121143E+003
692	1.15033300E+003
693	1.14535482E+003
694	1.12138036E+003
695	1.03403282E+003
696	1.16904180E+003
697	1.09113792E+003
698	1.12902128E+003
699	1.11695164E+003
700	1.14625999E+003
701	1.15312604E+003
702	1.00693875E+003
703	1.09367725E+003
704	1.03097737E+003
705	1.03820098E+003
706	1.04025964E+003
707	9.71156124E+002
708	9.48549528E+002
709	9.74428737E+002
710	1.05502425E+003
711	1.09220720E+003
712	1.11691669E+003
713	1.10556198E+003
714	1.13924576E+003
715	1.11605537E+003
716	1.28008119E+003
717	1.24638729E+003
718	1.22586826E+003
719	1.06971592E+003
720	1.22297399E+003
721	1.25966240E+003
722	1.26922298E+003
723	1.31701011E+003
724	1.26458114E+003
725	1.24894920E+003
726	1.20543388E+003
727	1.21108182E+003
728	1.16308730E+003
729	1.18061831E+003
730	1.06029847E+003
731	1.06674121E+003
732	1.08124382E+003
733	1.06981671E+003
734	1.09876599E+003
735	1.02188954E+003
736	1.11219756E+003
737	1.12029297E+003
738	1.17436401E+003
739	1.16130313E+003
740	1.18815182E+003
741	1.28472464E+003
742	1.19767104E+003
743	1.18220429E+003
744	1.19196267E+003
745	1.19216849E+003
746	1.26511041E+003
747	1.23994290E+003
748	1.27386397E+003
749	1.30974779E+003
750	1.24702967E+003
751	1.14531409E+003
752	1.23634963E+003
753	1.13850078E+003
754	1.13848893E+003
755	1.08044339E+003
756	1.11511013E+003
757	1.16997685E+003
758	1.18382125E+003
759	1.18347591E+003
760	1.37570304E+003
761	1.29612404E+003
762	1.33187291E+003
763	1.29453878E+003
764	1.25697327E+003
765	1.26734496E+003
766	1.26082311E+003
767	1.26488542E+003
768	1.25150308E+003
769	1.21203684E+003
770	1.21325146E+003
771	1.18592929E+003
772	1.11660140E+003
773	1.21312582E+003
774	1.28161544E+003
775	1.24355588E+003
776	1.17513458E+003
777	1.21085933E+003
778	1.14463422E+003
779	1.22993392E+003
780	1.15896586E+003
781	1.12591367E+003
782	1.17098256E+003
783	1.17053441E+003
784	1.21904252E+003
785	1.18077014E+003
786	1.18405918E+003
787	1.24408490E+003
788	1.29498426E+003
789	1.28545504E+003
790	1.24038522E+003
791	1.13221621E+003
792	1.07242597E+003
793	1.15639936E+003
794	1.24906736E+003
795	1.15772451E+003
796	1.05109037E+003
797	1.10736538E+003
798	1.06671070E+003
799	1.00892160E+003
800	1.01466866E+003
801	1.02136594E+003
802	9.97680574E+002
803	9.90077262E+002
804	9.59128330E+002
805	1.13022800E+003
806	1.08369688E+003
807	1.05638989E+003
808	1.07599893E+003
809	1.01022707E+003
810	1.02828458E+003
811	1.26594356E+003
812	1.21875379E+003
813	1.27398401E+003
814	1.21666705E+003
815	1.20835513E+003
816	1.29002473E+003
817	1.08975402E+003
818	1.22446081E+003
819	1.27073402E+003
820	1.14640152E+003
821	1.18569294E+003
822	1.17504125E+003
823	1.04136333E+003
824	1.05419286E+003
825	9.76749759E+002
826	9.60959982E+002
827	1.02690546E+003
828	9.76949828E+002
829	9.81957339E+002
830	9.82375039E+002
831	1.02054915E+003
832	1.07605188E+003
833	1.17629895E+003
834	1.07537547E+003
835	1.06054858E+003
836	1.31160285E+003
837	1.25896743E+003
838	1.30560440E+003
839	1.28020907E+003
840	1.29834664E+003
841	1.20804511E+003
842	1.22816773E+003
843	1.25209782E+003
844	1.06859368E+003
845	1.06523239E+003
846	1.11947001E+003
847	1.18400976E+003
848	1.13369865E+003
849	1.18602591E+003
850	1.14885129E+003
851	1.24281104E+003
852	1.14776882E+003
853	1.17163459E+003
854	1.17546637E+003
855	1.20435251E+003
856	1.18006198E+003
857	1.13049509E+003
858	1.11841501E+003
859	1.19690086E+003
860	1.32677640E+003
861	1.25613709E+003
862	1.22206198E+003
863	1.26032016E+003
864	1.27147819E+003
865	1.20990592E+003
866	1.22725788E+003
867	1.22629421E+003
868	1.21556095E+003
869	1.40645671E+003
870	1.33869745E+003
871	1.30378329E+003
872	1.32850551E+003
873	1.33278287E+003
874	1.36628711E+003
875	1.39266459E+003
876	1.38215447E+003
877	1.30170253E+003
878	1.31230549E+003
879	1.21564492E+003
880	1.17176111E+003
881	1.15127695E+003
882	1.21257875E+003
883	1.40604716E+003
884	1.33564351E+003
885	1.31822813E+003
886	1.05159308E+003
887	1.15030907E+003
888	1.26483988E+003
889	1.26824873E+003
890	1.26097197E+003
891	1.38961987E+003
892	1.41266640E+003
893	1.45716391E+003
894	1.41156055E+003
895	1.41890893E+003
896	1.09356679E+003
897	1.33171814E+003
898	1.31097168E+003
899	1.26436174E+003
900	1.31962402E+003
901	1.42526450E+003
902	1.49056745E+003
903	1.51434679E+003
904	1.51852474E+003
905	1.15906438E+003
906	1.30816274E+003
907	1.33949927E+003
908	1.30911659E+003
909	1.27770631E+003
910	1.18411241E+003
911	1.24120572E+003
912	1.29916030E+003
913	1.35645589E+003
914	1.39483316E+003
915	1.41591491E+003
916	1.45376514E+003
917	1.45879424E+003
918	1.51248002E+003
919	1.45538708E+003
920	1.40296052E+003
921	1.39941229E+003
922	1.40802549E+003
923	1.40114995E+003
924	1.35316825E+003
925	1.27787197E+003
926	1.28173543E+003
927	1.35318230E+003
928	1.22264148E+003
929	1.24142711E+003
930	1.26363305E+003
931	1.26916076E+003
932	1.19947647E+003
933	1.30172016E+003
934	1.25995106E+003
935	1.24739312E+003
936	1.20552227E+003
937	1.24610677E+003
938	1.23591369E+003
939	1.20345688E+003
940	1.18871442E+003
941	1.13403413E+003
942	1.13499287E+003
943	1.08435480E+003
944	1.09113082E+003
945	1.15192130E+003
946	1.10668335E+003
947	1.06022586E+003
948	1.10362803E+003
949	1.18581021E+003
950	1.20394896E+003
951	1.27131107E+003
952	1.14595935E+003
953	1.18253424E+003
954	1.18041685E+003
955	1.23368575E+003
956	1.29790064E+003
957	1.15522718E+003
958	1.20308947E+003
959	1.39405307E+003
960	1.36908138E+003
961	1.36943072E+003
962	1.40546279E+003
963	1.39237719E+003
964	1.34647319E+003
965	1.31814846E+003
966	1.13596512E+003
967	1.25808675E+003
968	1.28288643E+003
969	1.34392784E+003
970	1.25001404E+003
971	1.24635101E+003
972	1.25039145E+003
973	1.10996544E+003
974	1.16012725E+003
975	1.16311201E+003
976	1.18556779E+003
977	1.29201282E+003
978	1.29081047E+003
979	1.19811026E+003
980	1.06162925E+003
981	1.07048400E+003
982	1.40908478E+003
983	1.38883953E+003
984	1.25814137E+003
985	1.20863830E+003
986	1.50636342E+003
987	1.48358390E+003
988	1.46951099E+003
989	1.36001277E+003
990	1.41554356E+003
991	1.35434677E+003
992	1.47025689E+003
993	1.52780140E+003
994	1.51855373E+003
995	1.52125478E+003
996	1.50271883E+003
997	1.50597437E+003
998	1.45533806E+003
999	1.42589903E+003
1000	1.46300488E+003
1001	1.50746176E+003
1002	1.61095010E+003
1003	1.58041509E+003
1004	1.60980781E+003
1005	1.60400387E+003
1006	1.59723392E+003
1007	1.59930175E+003
1008	1.45545276E+003
1009	1.45970380E+003
1010	1.39744636E+003
1011	1.47515472E+003
1012	1.45560386E+003
1013	1.48166771E+003
1014	1.28056331E+003
1015	1.27832953E+003
1016	1.23283645E+003
1017	1.17535219E+003
1018	1.17337708E+003
1019	1.16365556E+003
1020	1.16392571E+003
1021	1.16294881E+003
1022	1.14415371E+003
1023	1.19931882E+003
1024	1.20897196E+003
1025	1.18916771E+003
1026	1.20121179E+003
1027	1.15852850E+003
1028	1.19428337E+003
1029	1.18387674E+003
1030	1.18654092E+003
1031	1.14825447E+003
1032	1.26002815E+003
1033	1.10128328E+003
1034	1.06450163E+003
1035	1.13181985E+003
1036	1.19578109E+003
1037	1.31291926E+003
1038	1.44285735E+003
1039	1.37524263E+003
1040	1.30952567E+003
1041	1.40944369E+003
1042	1.32380406E+003
1043	1.36941449E+003
1044	1.41132662E+003
1045	1.46817931E+003
1046	1.44909583E+003
1047	1.27104229E+003
1048	1.35979038E+003
1049	1.27437278E+003
1050	1.33333085E+003
1051	1.38492672E+003
1052	1.34494584E+003
1053	1.28690630E+003
1054	1.27969999E+003
1055	1.23959437E+003
1056	1.20734524E+003
1057	1.18597535E+003
1058	1.20681900E+003
1059	1.28083280E+003
1060	1.31675949E+003
1061	1.29190079E+003
1062	1.26645694E+003
1063	1.23548460E+003
1064	1.05609646E+003
1065	1.16639470E+003
1066	1.16639470E+003
1067	1.16964525E+003
1068	1.20844717E+003
1069	1.17167513E+003
1070	1.16556433E+003
1071	1.15945633E+003
1072	1.20887787E+003
1073	1.42032653E+003
1074	1.42149057E+003
1075	1.53468438E+003
1076	1.57163039E+003
1077	1.41047165E+003
1078	1.52600453E+003
1079	1.49787673E+003
1080	1.49768956E+003
1081	1.39830936E+003
1082	1.31125692E+003
1083	1.31811691E+003
1084	1.25310571E+003
1085	1.32033118E+003
1086	1.33241379E+003
1087	1.33567459E+003
1088	1.28801627E+003
1089	1.15714528E+003
1090	1.15562899E+003
1091	1.11889410E+003
1092	1.22469894E+003
1093	1.18859236E+003
1094	1.27523894E+003
1095	1.26456014E+003
1096	1.25822610E+003
1097	1.16315347E+003
1098	1.33596487E+003
1099	1.41092018E+003
1100	1.30563056E+003
1101	1.17414910E+003
1102	1.25174564E+003
1103	1.21239546E+003
1104	1.17827747E+003
1105	1.28328402E+003
1106	1.24498652E+003
1107	1.20975641E+003
1108	1.21382874E+003
1109	1.24969518E+003
1110	1.26244785E+003
1111	1.23947506E+003
1112	1.20592415E+003
1113	1.20001426E+003
1114	1.20080559E+003
1115	1.22616777E+003
1116	1.11462431E+003
1117	1.05261780E+003
1118	1.11615120E+003
1119	1.14985150E+003
1120	1.21986888E+003
1121	1.23962212E+003
1122	1.24525409E+003
1123	1.09516846E+003
1124	1.16191492E+003
1125	1.18908938E+003
1126	1.18941838E+003
1127	1.16098527E+003
1128	1.19166651E+003
1129	1.09655270E+003
1130	1.15416527E+003
1131	1.16043512E+003
1132	1.18385423E+003
1133	1.23969669E+003
1134	1.20833558E+003
1135	1.18280005E+003
1136	1.23991619E+003
1137	1.18932178E+003
1138	1.19740252E+003
1139	1.24944729E+003
1140	1.20643873E+003
1141	1.18172154E+003
1142	1.16873611E+003
1143	1.05693607E+003
1144	1.10866093E+003
1145	1.04262984E+003
1146	1.15705392E+003
1147	1.16459553E+003
1148	1.23226642E+003
1149	1.22151817E+003
1150	1.21582346E+003
1151	1.35130154E+003
1152	1.15515598E+003
1153	1.13184079E+003
1154	1.07064037E+003
1155	1.14984091E+003
1156	1.17297609E+003
1157	1.25120704E+003
1158	1.32206991E+003
1159	1.33275305E+003
1160	1.30067827E+003
1161	1.47920153E+003
1162	1.37587464E+003
1163	1.31984383E+003
1164	1.27535397E+003
1165	1.31283151E+003
1166	1.32882008E+003
1167	1.41799238E+003
1168	1.38443984E+003
1169	1.39767931E+003
1170	1.26738842E+003
1171	1.12909504E+003
1172	1.22643267E+003
1173	1.16553295E+003
1174	1.23008013E+003
1175	1.25355933E+003
1176	1.26811110E+003
1177	1.20499518E+003
1178	1.19053628E+003
1179	1.15751103E+003
1180	1.25351105E+003
1181	1.29788193E+003
1182	1.36152967E+003
1183	1.34058142E+003
1184	1.36513443E+003
1185	1.32400639E+003
1186	1.38693153E+003
1187	1.46049570E+003
1188	1.44896688E+003
1189	1.42678361E+003
1190	1.43520901E+003
1191	1.30458831E+003
1192	1.34666371E+003
1193	1.49044377E+003
1194	1.47628376E+003
1195	1.46481373E+003
1196	1.33472272E+003
1197	1.43125397E+003
1198	1.36303010E+003
1199	1.34833371E+003
1200	1.27117077E+003
1201	1.26767498E+003
1202	1.29129067E+003
1203	1.37241223E+003
1204	1.38121756E+003
1205	1.37581833E+003
1206	1.41203745E+003
1207	1.42145379E+003
1208	1.48611204E+003
1209	1.50501059E+003
1210	1.52546899E+003
1211	1.48759705E+003
1212	1.50256189E+003
1213	1.59693162E+003
1214	1.48226493E+003
1215	1.47998276E+003
1216	1.52125576E+003
1217	1.54172514E+003
1218	1.41654655E+003
1219	1.37045446E+003
1220	1.34581855E+003
1221	1.37938489E+003
1222	1.31661033E+003
1223	1.25846639E+003
1224	1.35884421E+003
1225	1.54915939E+003
1226	1.50582104E+003
1227	1.38838489E+003
1228	1.37078936E+003
1229	1.47488614E+003
1230	1.50165444E+003
1231	1.42102450E+003
1232	1.51242294E+003
1233	1.35513129E+003
1234	1.31987908E+003
1235	1.39329535E+003
1236	1.36306080E+003
1237	1.36750478E+003
1238	1.41411312E+003
1239	1.49613206E+003
1240	1.47297990E+003
1241	1.41302452E+003
1242	1.38874623E+003
1243	1.38146656E+003
1244	1.52350924E+003
1245	1.51457910E+003
1246	1.52249382E+003
1247	1.61122502E+003
1248	1.57064567E+003
