sweep	gR
132	8.05552578E-001
133	7.43368889E-001
134	7.70248946E-001
135	7.54718220E-001
136	7.49596200E-001
137	6.92590475E-001
138	7.47555846E-001
139	7.28744214E-001
140	7.64299955E-001
141	7.88034037E-001
142	7.35758180E-001
143	7.53074565E-001
144	7.39431808E-001
145	7.76800853E-001
146	7.24950453E-001
147	7.35429379E-001
148	7.20570918E-001
149	7.19392570E-001
150	7.14634094E-001
151	7.95110768E-001
152	7.45638751E-001
153	7.75064360E-001
154	7.45850681E-001
155	8.13581646E-001
156	7.97878643E-001
157	7.36119638E-001
158	7.83295024E-001
159	8.36386388E-001
160	8.30110053E-001
161	8.41342993E-001
162	8.03787370E-001
163	8.11681489E-001
164	7.46838201E-001
165	7.76329200E-001
166	8.04632901E-001
167	8.35716062E-001
168	8.86774907E-001
169	8.67208456E-001
170	8.58231773E-001
171	8.10874862E-001
172	9.31625552E-001
173	9.01031598E-001
174	9.18490156E-001
175	8.77920109E-001
176	8.05677415E-001
177	7.93123991E-001
178	7.72360539E-001
179	7.91552682E-001
180	7.96760250E-001
181	7.32271342E-001
182	8.03610135E-001
183	8.33864041E-001
184	8.60984711E-001
185	8.46948614E-001
186	8.09425341E-001
187	8.41263177E-001
188	8.39252064E-001
189	8.88277383E-001
190	8.63183754E-001
191	8.64942673E-001
192	8.51986604E-001
193	8.11134419E-001
194	8.09138559E-001
195	8.08174717E-001
196	8.09612038E-001
197	7.82648629E-001
198	8.37132519E-001
199	8.68386341E-001
200	8.56981786E-001
201	8.16265073E-001
202	8.07959625E-001
203	8.37672919E-001
204	7.91414006E-001
205	7.82226204E-001
206	7.11348679E-001
207	6.93224180E-001
208	6.96144548E-001
209	6.92153349E-001
210	6.91730055E-001
211	6.80398818E-001
212	7.26991210E-001
213	8.11952642E-001
214	7.92312392E-001
215	7.89669277E-001
216	7.97524730E-001
217	7.23122820E-001
218	7.29857479E-001
219	7.58331165E-001
220	7.39145661E-001
221	7.46649323E-001
222	7.54937391E-001
223	7.88578931E-001
224	7.73830061E-001
225	7.75607070E-001
226	8.34426468E-001
227	8.53921737E-001
228	8.13947673E-001
229	8.65800604E-001
230	8.22072888E-001
231	8.45339825E-001
232	8.49382024E-001
233	7.95357457E-001
234	7.76013857E-001
235	8.40540643E-001
236	8.39300360E-001
237	8.86064082E-001
238	8.15201031E-001
239	8.33647488E-001
240	8.24783771E-001
241	8.23280681E-001
242	8.76391129E-001
243	7.91123868E-001
244	8.02066587E-001
245	8.08066783E-001
246	8.37048593E-001
247	8.94100677E-001
248	8.55332010E-001
249	8.98683614E-001
250	8.41755396E-001
251	8.18262187E-001
252	8.22715007E-001
253	8.30413387E-001
254	8.93784554E-001
255	8.62661762E-001
256	8.81336664E-001
257	8.48544401E-001
258	8.75430406E-001
259	7.83246080E-001
260	8.07492897E-001
261	8.81594126E-001
262	8.95528079E-001
263	8.69224218E-001
264	8.51537860E-001
265	7.94386164E-001
266	8.66387831E-001
267	8.50991738E-001
268	8.17609220E-001
269	8.55106016E-001
270	8.16419916E-001
271	8.08230866E-001
272	8.55668610E-001
273	7.38382789E-001
274	8.23471534E-001
275	8.59738316E-001
276	8.67263641E-001
277	8.53439101E-001
278	8.36341551E-001
279	8.67911736E-001
280	8.41045655E-001
281	8.54316486E-001
282	8.93599808E-001
283	8.65187286E-001
284	8.82642470E-001
285	8.80969810E-001
286	8.19640167E-001
287	9.24230244E-001
288	9.76549327E-001
289	9.25035279E-001
290	9.34250793E-001
291	9.42260411E-001
292	9.58633964E-001
293	9.33767601E-001
294	8.44863916E-001
295	8.29902676E-001
296	8.28918279E-001
297	8.35633318E-001
298	8.31505121E-001
299	8.27644367E-001
300	8.57203078E-001
301	9.14795546E-001
302	9.05889648E-001
303	8.24706424E-001
304	8.75644538E-001
305	8.84045277E-001
306	8.34174847E-001
307	8.89282463E-001
308	8.85561614E-001
309	8.93845711E-001
310	8.96240674E-001
311	8.97465818E-001
312	8.75375830E-001
313	9.33200348E-001
314	9.09316513E-001
315	8.83920791E-001
316	8.39766669E-001
317	8.82176919E-001
318	8.58531216E-001
319	8.73834333E-001
320	8.29543198E-001
321	8.38608826E-001
322	8.55169334E-001
323	8.61712835E-001
324	8.83350341E-001
325	8.41249099E-001
326	8.69458242E-001
327	8.24907697E-001
328	8.15571874E-001
329	7.73652934E-001
330	7.93666718E-001
331	7.90503378E-001
332	7.78459728E-001
333	8.21286237E-001
334	6.85478003E-001
335	6.84920355E-001
336	7.19016977E-001
337	7.74702149E-001
338	7.22508228E-001
339	7.50459145E-001
340	7.77054689E-001
341	7.90727281E-001
342	7.97344986E-001
343	7.92242084E-001
344	7.46891396E-001
345	7.59192379E-001
346	7.01869009E-001
347	8.39971238E-001
348	8.20495219E-001
349	8.06320508E-001
350	7.83910424E-001
351	7.95991814E-001
352	8.11932244E-001
353	7.67497033E-001
354	7.36277600E-001
355	7.05874564E-001
356	7.13857448E-001
357	7.18151320E-001
358	7.29017195E-001
359	6.69199897E-001
360	6.83313555E-001
361	7.01149430E-001
362	7.21846477E-001
363	7.01223554E-001
364	6.90732114E-001
365	7.53954165E-001
366	7.32191502E-001
367	7.90330877E-001
368	8.05374696E-001
369	7.50358064E-001
370	8.29294199E-001
371	7.97669248E-001
372	7.98062542E-001
373	8.09181196E-001
374	7.62506999E-001
375	7.33215971E-001
376	7.42070622E-001
377	7.52062342E-001
378	7.24998315E-001
379	7.83176555E-001
380	8.08648367E-001
381	7.46345138E-001
382	7.19342234E-001
383	6.81743301E-001
384	7.62371035E-001
385	8.01281569E-001
386	7.73011260E-001
387	7.62648126E-001
388	8.05914871E-001
389	8.40093783E-001
390	8.09549902E-001
391	8.42927567E-001
392	8.40325642E-001
393	7.52737035E-001
394	7.37147920E-001
395	7.54010528E-001
396	7.42732613E-001
397	7.54308031E-001
398	7.81418623E-001
399	7.47916209E-001
400	7.61546355E-001
401	8.34083047E-001
402	7.76011076E-001
403	8.18249920E-001
404	7.69277722E-001
405	7.64661660E-001
406	7.69886140E-001
407	7.97406020E-001
408	7.72653776E-001
409	7.71764632E-001
410	7.48587850E-001
411	7.62477686E-001
412	7.11076842E-001
413	7.64580847E-001
414	7.93826265E-001
415	7.71801856E-001
416	7.19480901E-001
417	7.39050517E-001
418	7.76763359E-001
419	8.43597181E-001
420	8.48706887E-001
421	8.94653137E-001
422	8.53138284E-001
423	8.62053852E-001
424	7.99314281E-001
425	7.55182635E-001
426	7.87315612E-001
427	7.44105718E-001
428	7.67817576E-001
429	7.74358512E-001
430	7.50441105E-001
431	7.93881031E-001
432	7.66076843E-001
433	7.88751798E-001
434	7.94386963E-001
435	7.82113539E-001
436	7.93528740E-001
437	7.53506228E-001
438	7.24855363E-001
439	7.35693845E-001
440	7.13659524E-001
441	7.79118008E-001
442	7.72301827E-001
443	7.79418727E-001
444	7.84045384E-001
445	7.48361050E-001
446	7.68817360E-001
447	7.67488761E-001
448	7.85379140E-001
449	7.61409247E-001
450	7.45045089E-001
451	7.51437064E-001
452	8.41343269E-001
453	8.20933598E-001
454	8.01942374E-001
455	7.61228583E-001
456	7.10992287E-001
457	7.56835704E-001
458	7.37934769E-001
459	7.79254098E-001
460	7.75525819E-001
461	8.53366578E-001
462	8.07991446E-001
463	7.74009858E-001
464	8.00621516E-001
465	7.61322519E-001
466	8.43376468E-001
467	8.28059462E-001
468	7.25586926E-001
469	7.49211201E-001
470	7.57511934E-001
471	8.37378882E-001
472	7.70771433E-001
473	7.21976226E-001
474	7.65724291E-001
475	7.42723262E-001
476	6.98853433E-001
477	7.13429802E-001
478	7.06967612E-001
479	7.61901230E-001
480	7.53039925E-001
481	6.74921152E-001
482	7.06974297E-001
483	7.60320732E-001
484	7.44283190E-001
485	7.47588522E-001
486	7.80350535E-001
487	7.53585245E-001
488	7.47649670E-001
489	8.10839844E-001
490	7.51093453E-001
491	7.75901835E-001
492	7.46625625E-001
493	7.92386648E-001
494	7.47283508E-001
495	7.36821078E-001
496	7.13165579E-001
497	7.51159279E-001
498	7.51650366E-001
499	7.37501307E-001
500	7.02948907E-001
501	7.36707632E-001
502	7.35761331E-001
503	7.54081791E-001
504	7.09633682E-001
505	6.98625013E-001
506	7.15031861E-001
507	7.15495179E-001
508	6.35785374E-001
509	7.02705045E-001
510	6.98887238E-001
511	6.64128711E-001
512	7.29263654E-001
513	6.40928665E-001
514	6.74463867E-001
515	7.01744159E-001
516	7.77753414E-001
517	7.02157857E-001
518	6.96743918E-001
519	6.88290717E-001
520	7.48505659E-001
521	7.84659150E-001
522	7.79112022E-001
523	7.31007239E-001
524	6.93964569E-001
525	7.06661883E-001
526	6.52360138E-001
527	6.82665668E-001
528	7.41499306E-001
529	7.44705741E-001
530	6.98598731E-001
531	7.24399336E-001
532	7.54231915E-001
533	7.07910155E-001
534	7.14254737E-001
535	7.62106753E-001
536	7.25735439E-001
537	7.81003648E-001
538	8.02455439E-001
539	8.16487577E-001
540	7.37999358E-001
541	7.61800141E-001
542	7.66223943E-001
543	6.95355970E-001
544	7.04465944E-001
545	7.58389534E-001
546	7.25829512E-001
547	8.02669352E-001
548	7.96040674E-001
549	8.13125516E-001
550	7.19085892E-001
551	7.07472196E-001
552	7.59784703E-001
553	7.86203474E-001
554	7.60318927E-001
555	7.57528750E-001
556	7.23206984E-001
557	7.35446366E-001
558	7.09361931E-001
559	7.03675631E-001
560	6.51320394E-001
561	6.39817042E-001
562	6.68916970E-001
563	7.03693408E-001
564	7.70875517E-001
565	7.17202642E-001
566	7.54737692E-001
567	6.71014988E-001
568	7.64216009E-001
569	7.08394902E-001
570	6.92995153E-001
571	7.53670414E-001
572	8.07733480E-001
573	7.72259433E-001
574	7.34720151E-001
575	7.59229781E-001
576	8.09505406E-001
577	7.57796738E-001
578	7.71868004E-001
579	7.16760838E-001
580	6.59167206E-001
581	6.81117001E-001
582	7.10513947E-001
583	7.15373211E-001
584	7.24132674E-001
585	6.25979537E-001
586	6.39676588E-001
587	6.13738808E-001
588	6.31361153E-001
589	7.09465786E-001
590	7.39657036E-001
591	7.30573734E-001
592	7.07102244E-001
593	6.84293066E-001
594	7.45012786E-001
595	7.52136471E-001
596	6.85763322E-001
597	6.75003319E-001
598	6.73993460E-001
599	7.32477032E-001
600	7.26271040E-001
601	6.70082120E-001
602	7.65692694E-001
603	7.31279768E-001
604	7.68258194E-001
605	7.26646800E-001
606	6.98416877E-001
607	6.24218204E-001
608	6.74708878E-001
609	7.07195677E-001
610	6.82760341E-001
611	6.50098669E-001
612	6.87274834E-001
613	7.09554283E-001
614	7.03897176E-001
615	6.72525373E-001
616	7.26745187E-001
617	6.64925354E-001
618	6.77546562E-001
619	6.74856887E-001
620	7.41364814E-001
621	7.46043014E-001
622	7.60172832E-001
623	7.67020344E-001
624	7.76550167E-001
625	7.34991813E-001
626	7.20849992E-001
627	7.54670330E-001
628	7.04831780E-001
629	7.12892359E-001
630	7.80125390E-001
631	7.89141262E-001
632	7.14556940E-001
633	6.91817553E-001
634	7.72862492E-001
635	8.11416757E-001
636	7.85542381E-001
637	7.91879618E-001
638	8.07553990E-001
639	7.68361532E-001
640	7.50261174E-001
641	7.91313928E-001
642	7.73294107E-001
643	7.31957761E-001
644	7.57400774E-001
645	7.83764678E-001
646	7.33673705E-001
647	7.44338178E-001
648	7.20794797E-001
649	7.21090794E-001
650	7.11321829E-001
651	7.44887480E-001
652	7.33842878E-001
653	7.48091266E-001
654	7.09871992E-001
655	6.52223907E-001
656	6.92473520E-001
657	6.80521834E-001
658	6.77706200E-001
659	6.55453205E-001
660	7.01643718E-001
661	6.72766759E-001
662	6.74649034E-001
663	6.65422085E-001
664	6.70839022E-001
665	6.56718724E-001
666	7.10448759E-001
667	7.67270288E-001
668	7.70588027E-001
669	7.38742516E-001
670	7.90453239E-001
671	6.95888251E-001
672	7.52737235E-001
673	7.61778205E-001
674	7.26787301E-001
675	7.42123360E-001
676	7.35557348E-001
677	7.46737456E-001
678	7.58878651E-001
679	7.42923679E-001
680	7.30593177E-001
681	6.64388267E-001
682	7.65861980E-001
683	6.88822178E-001
684	7.04567494E-001
685	7.09807319E-001
686	6.77199715E-001
687	7.47572286E-001
688	7.89218178E-001
689	7.03245262E-001
690	6.73735072E-001
691	7.99234556E-001
692	7.60813652E-001
693	7.42890989E-001
694	7.68533963E-001
695	7.74527920E-001
696	7.62613267E-001
697	7.14499603E-001
698	7.46803753E-001
699	7.76269821E-001
700	7.53712996E-001
701	7.96596085E-001
702	7.21417574E-001
703	7.20496141E-001
704	7.01257574E-001
705	7.39195065E-001
706	7.18474195E-001
707	6.71167116E-001
708	6.76254948E-001
709	7.28613056E-001
710	6.82499104E-001
711	6.78490502E-001
712	6.99857515E-001
713	7.34596085E-001
714	6.59132879E-001
715	7.15026450E-001
716	7.32027732E-001
717	7.49469670E-001
718	7.52619881E-001
719	6.56638193E-001
720	6.38514654E-001
721	6.69977987E-001
722	6.44729938E-001
723	6.86470291E-001
724	6.95285702E-001
725	6.70862448E-001
726	6.52612910E-001
727	6.75155909E-001
728	6.56186730E-001
729	6.34144017E-001
730	6.02160522E-001
731	6.03738149E-001
732	6.30602437E-001
733	6.00893159E-001
734	6.30201469E-001
735	6.17241981E-001
736	6.29155804E-001
737	5.89528299E-001
738	5.68131426E-001
739	6.23722503E-001
740	6.13916701E-001
741	5.88557895E-001
742	6.24808385E-001
743	6.04875105E-001
744	5.96900990E-001
745	6.01617007E-001
746	6.22686820E-001
747	7.20553979E-001
748	7.13410655E-001
749	6.90530215E-001
750	6.89740484E-001
751	6.91562881E-001
752	6.77146048E-001
753	6.84595568E-001
754	6.70962293E-001
755	6.30418885E-001
756	7.30400508E-001
757	7.20793113E-001
758	7.00487500E-001
759	6.68213697E-001
760	7.13212669E-001
761	6.50675520E-001
762	6.78615484E-001
763	7.28919452E-001
764	7.57614600E-001
765	6.98983256E-001
766	6.86874931E-001
767	6.69004288E-001
768	6.39502786E-001
769	6.36581262E-001
770	7.02380977E-001
771	6.86472237E-001
772	7.16899454E-001
773	7.09331132E-001
774	7.17747195E-001
775	6.93291786E-001
776	6.43400249E-001
777	6.78866285E-001
778	6.67877984E-001
779	6.47034001E-001
780	6.56226787E-001
781	5.86027452E-001
782	5.74325934E-001
783	5.48833530E-001
784	6.58109082E-001
785	5.71699666E-001
786	5.97369458E-001
787	6.31271668E-001
788	6.07195497E-001
789	5.85229550E-001
790	5.77093784E-001
791	5.95460197E-001
792	5.95587789E-001
793	6.45025777E-001
794	5.78139281E-001
795	6.22691338E-001
796	5.83783430E-001
797	6.21811170E-001
798	6.17660097E-001
799	6.59559755E-001
800	6.92524568E-001
801	6.59072303E-001
802	7.22156329E-001
803	6.38911461E-001
804	6.65242676E-001
805	7.05648703E-001
806	6.96599589E-001
807	6.52240998E-001
808	7.27632375E-001
809	6.71264907E-001
810	6.71734480E-001
811	7.19209916E-001
812	6.77861998E-001
813	6.16486285E-001
814	7.12723842E-001
815	7.14923182E-001
816	6.62209649E-001
817	7.23203770E-001
818	7.55082922E-001
819	7.39252693E-001
820	7.76571947E-001
821	7.67401357E-001
822	7.08534041E-001
823	6.97174081E-001
824	7.12891443E-001
825	6.31108331E-001
826	6.53413945E-001
827	6.80813680E-001
828	6.35004731E-001
829	6.64434116E-001
830	5.98676240E-001
831	6.23495245E-001
832	5.83601469E-001
833	5.68788499E-001
834	5.85963490E-001
835	6.12621643E-001
836	5.87512078E-001
837	5.92820605E-001
838	6.20012002E-001
839	6.08607733E-001
840	6.83107039E-001
841	6.61470355E-001
842	6.05054689E-001
843	5.97731815E-001
844	6.48512923E-001
845	6.16294747E-001
846	6.66754083E-001
847	6.75723944E-001
848	7.18685895E-001
849	6.91298833E-001
850	7.20726053E-001
851	6.98982281E-001
852	7.09445123E-001
853	6.71558481E-001
854	6.88420911E-001
855	6.99206802E-001
856	7.12528959E-001
857	7.51144359E-001
858	7.20218664E-001
859	7.20702710E-001
860	7.47336772E-001
861	7.31815700E-001
862	7.14579083E-001
863	7.35540603E-001
864	7.08654504E-001
865	7.01692009E-001
866	7.44970412E-001
867	7.02217682E-001
868	7.14444240E-001
869	7.66557490E-001
870	7.65064106E-001
871	7.15331332E-001
872	6.66235728E-001
873	7.23604117E-001
874	7.66484979E-001
875	8.28006884E-001
876	8.54303150E-001
877	7.68551646E-001
878	7.91647582E-001
879	7.67214785E-001
880	7.24084535E-001
881	6.39506882E-001
882	6.93086093E-001
883	6.78766259E-001
884	7.34597769E-001
885	6.43698509E-001
886	6.55947733E-001
887	6.68531676E-001
888	6.02131240E-001
889	6.48222702E-001
890	6.96204211E-001
891	6.63080040E-001
892	7.28462281E-001
893	7.75628077E-001
894	7.46859644E-001
895	7.98880295E-001
896	7.61618865E-001
897	7.37688541E-001
898	7.52111267E-001
899	7.24366603E-001
900	6.75716219E-001
901	6.61164284E-001
902	6.50147310E-001
903	6.47900387E-001
904	6.55217265E-001
905	7.02272403E-001
906	7.74716021E-001
907	6.79654097E-001
908	6.78556613E-001
909	7.59170471E-001
910	7.00726822E-001
911	6.51866321E-001
912	6.96681958E-001
913	7.27515591E-001
914	6.97364308E-001
915	7.45400101E-001
916	6.93815216E-001
917	7.00407276E-001
918	6.90639391E-001
919	6.83979746E-001
920	6.72348980E-001
921	7.66465252E-001
922	7.40134215E-001
923	6.31870077E-001
924	6.70108338E-001
925	7.14949423E-001
926	7.29214758E-001
927	7.22594775E-001
928	7.33098023E-001
929	7.35049532E-001
930	6.75227616E-001
931	7.01842889E-001
932	6.85330801E-001
933	6.72013996E-001
934	7.17065353E-001
935	7.64302106E-001
936	7.08166404E-001
937	6.65290796E-001
938	6.74593364E-001
939	6.93087325E-001
940	6.73117883E-001
941	7.32414141E-001
942	7.11404785E-001
943	6.60532016E-001
944	6.55792770E-001
945	6.42903405E-001
946	6.39995993E-001
947	6.77910583E-001
948	6.46189250E-001
949	6.69909096E-001
950	6.46205920E-001
951	6.33903319E-001
952	6.53600963E-001
953	6.19720084E-001
954	6.96833817E-001
955	7.07185560E-001
956	6.33503270E-001
957	6.89914471E-001
958	7.06194835E-001
959	7.97585014E-001
960	7.42254572E-001
961	6.89800908E-001
962	6.69198424E-001
963	6.76025556E-001
964	6.75392171E-001
965	7.23087997E-001
966	6.74518076E-001
967	6.81245241E-001
968	6.07176994E-001
969	6.30966097E-001
970	6.75857627E-001
971	6.92213344E-001
972	6.61237974E-001
973	7.33414970E-001
974	7.40413522E-001
975	7.38615802E-001
976	7.23309702E-001
977	7.35232550E-001
978	7.08865139E-001
979	6.53319553E-001
980	6.49888502E-001
981	6.40732917E-001
982	6.29457629E-001
983	6.25595558E-001
984	7.22334122E-001
985	7.02269915E-001
986	6.63953959E-001
987	6.59107127E-001
988	6.25577243E-001
989	5.83366108E-001
990	6.80511687E-001
991	6.81391416E-001
992	7.06029776E-001
993	7.04911450E-001
994	6.80004318E-001
995	6.74602118E-001
996	6.52777634E-001
997	6.98244949E-001
998	6.94760814E-001
999	7.68102674E-001
1000	7.16411926E-001
1001	7.36643882E-001
1002	6.93215851E-001
1003	6.38532927E-001
1004	7.10941997E-001
1005	6.63869530E-001
1006	6.68020236E-001
1007	6.72287138E-001
1008	6.83713079E-001
1009	6.98796064E-001
1010	6.70498139E-001
1011	6.89708477E-001
1012	7.03161999E-001
1013	7.10082954E-001
1014	7.07561279E-001
1015	6.78948473E-001
1016	7.13544045E-001
1017	7.24555866E-001
1018	7.41521782E-001
1019	7.47651402E-001
1020	7.00580187E-001
1021	7.20560488E-001
1022	6.81022204E-001
1023	6.54309591E-001
1024	6.50147759E-001
1025	6.25357906E-001
1026	6.51084104E-001
1027	6.79877625E-001
1028	6.98037548E-001
1029	7.05227738E-001
1030	7.48418879E-001
1031	7.38903583E-001
1032	7.03209481E-001
1033	7.65626614E-001
1034	7.42830033E-001
1035	7.35649106E-001
1036	6.71955421E-001
1037	7.01029078E-001
1038	6.84168442E-001
1039	7.03731397E-001
1040	7.07134881E-001
1041	7.15679146E-001
1042	7.02960124E-001
1043	7.00648260E-001
1044	7.56445526E-001
1045	7.24662473E-001
1046	6.98575710E-001
1047	6.98035680E-001
1048	6.66547677E-001
1049	7.15447423E-001
1050	6.68175151E-001
1051	6.84381450E-001
1052	6.98912427E-001
1053	7.75110726E-001
1054	6.74651794E-001
1055	7.97379102E-001
1056	7.53240605E-001
1057	7.92941087E-001
1058	7.42477393E-001
1059	7.78000809E-001
1060	7.23436548E-001
1061	7.35755916E-001
1062	7.05041320E-001
1063	6.95866632E-001
1064	7.80642157E-001
1065	7.23647961E-001
1066	7.11659012E-001
1067	7.63521592E-001
1068	7.21147524E-001
1069	6.36277162E-001
1070	6.60733179E-001
1071	7.31583467E-001
1072	7.17654769E-001
1073	7.41176074E-001
1074	7.96228463E-001
1075	7.37519040E-001
1076	7.91189760E-001
1077	7.41634448E-001
1078	7.50342242E-001
1079	7.83911965E-001
1080	8.09225744E-001
1081	7.35867024E-001
1082	7.84100520E-001
1083	7.52529348E-001
1084	7.60529609E-001
1085	7.03167361E-001
1086	6.88233756E-001
1087	7.47724431E-001
1088	6.66633262E-001
1089	7.00103515E-001
1090	6.54271944E-001
1091	6.45996022E-001
1092	7.36475667E-001
1093	7.30851294E-001
1094	7.19209201E-001
1095	6.86101881E-001
1096	6.83743933E-001
1097	7.52427547E-001
1098	7.48759061E-001
1099	7.72526439E-001
1100	7.49024387E-001
1101	7.24101924E-001
1102	7.95147732E-001
1103	8.07834699E-001
1104	8.21680993E-001
1105	7.63756146E-001
1106	8.27309456E-001
1107	7.81067819E-001
1108	8.55414096E-001
1109	8.59084636E-001
1110	8.16383678E-001
1111	7.72418203E-001
1112	7.64035454E-001
1113	7.94646639E-001
1114	8.31170267E-001
1115	8.05769836E-001
1116	8.65301129E-001
1117	7.95669683E-001
1118	7.74756856E-001
1119	7.37496807E-001
1120	7.73360723E-001
1121	7.69435113E-001
1122	7.01177951E-001
1123	7.33136261E-001
1124	7.49312446E-001
1125	7.49728307E-001
1126	6.95098622E-001
1127	7.92828534E-001
1128	7.90708719E-001
1129	7.78085036E-001
1130	7.35147004E-001
1131	8.17183185E-001
1132	8.14727231E-001
1133	7.87790607E-001
1134	7.40844562E-001
1135	7.40839997E-001
1136	7.38921753E-001
1137	7.27270932E-001
1138	6.84895889E-001
1139	7.22405682E-001
1140	7.78134506E-001
1141	7.64039547E-001
1142	7.39744588E-001
1143	7.61042860E-001
1144	7.55517306E-001
1145	6.56017538E-001
1146	7.14864543E-001
1147	7.41964146E-001
1148	7.07585824E-001
1149	7.37749894E-001
1150	7.34861273E-001
1151	7.48384136E-001
1152	7.11160279E-001
1153	7.15708317E-001
1154	6.96342358E-001
1155	7.42345760E-001
1156	7.29847757E-001
1157	7.45230501E-001
1158	7.28853734E-001
1159	7.47255388E-001
1160	7.35342647E-001
1161	6.78920538E-001
1162	6.85095053E-001
1163	7.04385589E-001
1164	7.22232665E-001
1165	6.90638848E-001
1166	6.42802469E-001
1167	7.24795688E-001
1168	7.32891255E-001
1169	7.65012498E-001
1170	7.53956528E-001
1171	6.77491702E-001
1172	7.04441972E-001
1173	6.75635520E-001
1174	6.40245868E-001
1175	7.14226795E-001
1176	7.13495788E-001
1177	6.72158043E-001
1178	6.64111992E-001
1179	6.44995825E-001
1180	6.71231155E-001
1181	7.00703565E-001
1182	7.32134529E-001
1183	7.13662629E-001
1184	7.38436329E-001
1185	7.58381363E-001
1186	7.33287326E-001
1187	7.37603414E-001
1188	7.46614381E-001
1189	6.63956023E-001
1190	7.19996304E-001
1191	6.94479315E-001
1192	6.54531250E-001
1193	6.41935749E-001
1194	6.15163643E-001
1195	6.74780469E-001
1196	6.59148889E-001
1197	6.89471109E-001
1198	7.11598110E-001
1199	7.43090318E-001
1200	6.54349406E-001
1201	6.71885041E-001
1202	5.97908534E-001
1203	6.61612356E-001
1204	6.57223478E-001
1205	6.80552513E-001
1206	7.53791916E-001
1207	7.87072377E-001
1208	7.77754841E-001
1209	7.63020674E-001
1210	7.52632888E-001
1211	7.85661438E-001
1212	7.31472884E-001
1213	6.36046018E-001
1214	7.00482100E-001
1215	7.15217110E-001
1216	7.66899485E-001
1217	7.48038171E-001
1218	7.19451276E-001
1219	7.84643977E-001
1220	7.48222262E-001
1221	7.27528073E-001
1222	7.70890115E-001
1223	7.36196410E-001
1224	6.50816274E-001
1225	6.87932043E-001
1226	6.56754639E-001
1227	6.62741128E-001
1228	6.91908312E-001
1229	7.19929822E-001
1230	6.76913711E-001
1231	7.12822944E-001
1232	6.82825101E-001
1233	6.08760367E-001
1234	6.09681282E-001
1235	7.24435788E-001
1236	7.00219511E-001
1237	7.05933558E-001
1238	7.93397226E-001
1239	7.51931110E-001
1240	7.26517717E-001
1241	7.63824577E-001
1242	6.95775264E-001
1243	7.18026699E-001
1244	8.18152096E-001
1245	8.19913428E-001
1246	7.61639662E-001
1247	6.77356135E-001
1248	6.53607080E-001
